  R301	NH	+ NO		= N2O	+ H		1.917251e-07
  R506	OH	+ CN		= H	+ CNO		1.263806e-07
  P68	N2H4			= N2H3	+ H		6.742665e-08
  R327	NH3	+ CH		= HCN	+ H2	+ H	5.671387e-08
  P70	C2H5N			= HCN	+ CH3	+ H	2.166359e-08
  R546	SO2	+ C2H		= CO	+ OCS	+ H	3.411184e-09
  R277	N	+ C2H3		= C2H2N	+ H		2.092986e-10
  R495	OH	+ CH3		= CH3O	+ H		1.043826e-11
  R205	H2	+ CH3O2		= CH4O2	+ H		5.286726e-12
  R308	NH	+ OH		= H	+ HNO		2.107182e-12
  T2	HO2			= O2	+ H		3.620407e-14
  T8	HNO			= H	+ NO		2.218362e-15
  T25	C2H3			= C2H2	+ H		1.050139e-15
  R289	N	+ NH		= N2	+ H		3.946653e-16
  R3	C	+ H2		= CH	+ H		7.312991e-21
  R193	H2	+ C		= CH	+ H		7.312991e-21
  R479	OH	+ C2H2		= C2H2O	+ H		2.000389e-21
  T42	HSO			= SO	+ H		8.042349e-25
  T59	H2S			= HS	+ H		2.010092e-25
  T19	CH4O			= CH3O	+ H		8.254618e-33
  R10	H2	+ C2H4		= C2H5	+ H		9.145408e-39
  T28	C2H6			= C2H5	+ H		3.089796e-47
  R41	H2	+ C2H2		= C2H3	+ H		1.321187e-47
  T57	HCN			= H	+ CN		5.109303e-75
  P38	H2			= H	+ H		0.000000e+00 (x2)

H				LOSS RXS		INT RX RATE	TL = 1.04e+11

  R192	H	+ O3		= OH	+ O2		7.192972e+10
  M17	H	+ O2		= HO2			3.016087e+10
  M16	H	+ O		= OH			1.046946e+09
  R180	H	+ HO2		= OH	+ OH		5.091496e+08
  R189	H	+ NO2		= OH	+ NO		1.578331e+08
  M12	H	+ CO		= CHO			7.429369e+07
  R182	H	+ HO2		= H2	+ O2		4.879350e+07
  R230	H2S	+ H		= H2	+ HS		4.764449e+07
  R181	H	+ HO2		= O	+ H2O		1.131444e+07
  M48	SO2	+ H		= HSO2			2.835587e+06
  R157	H	+ CH4		= CH3	+ H2		7.698782e+05
  M15	H	+ NO		= HNO			4.976587e+05
  M13	H	+ H		= H2			4.074892e+05 (x2)
  R167	H	+ H2O2		= OH	+ H2O		3.286620e+05
  R162	H	+ CHO		= CO	+ H2		1.323242e+05
  R172	H	+ HNO		= H2	+ NO		6.875289e+04
  R148	H	+ CH2O		= H2	+ CHO		4.539669e+04
  R575	HSO	+ H		= HS	+ OH		4.073743e+04
  R168	H	+ H2O2		= H2	+ HO2		3.784848e+04
  M57	H	+ CH3		= CH4			3.606695e+04
  R146	H	+ CH2		= CH	+ H2		3.221872e+04
  M9	H	+ C2H4		= C2H5			2.772048e+04
  R190	H	+ NO3		= OH	+ NO2		2.303975e+04
  M18	H	+ OH		= H2O			2.152086e+04
  R147	H	+ CH2O		= CH3O			1.937914e+04
  M58	H	+ C2H5		= C2H6			9.862096e+03
  R145	H	+ CH		= C	+ H2		4.778538e+03
  R576	HSO	+ H		= H2	+ SO		3.621105e+03
  R140	H	+ C2H5		= CH3	+ CH3		3.442566e+03
  R560	HS	+ H		= H2	+ S		2.264512e+03
  R133	H	+ C2H3O		= CHO	+ CH3		1.692732e+03
  R175	H	+ HNO2		= OH	+ HNO		1.386489e+03
  R143	H	+ C2H6		= C2H5	+ H2		1.154733e+03
  R134	H	+ C2H3O		= C2H2O	+ H2		9.233085e+02
  M51	H	+ SO		= HSO			8.178834e+02
  R177	H	+ HNO2		= H2O	+ NO		4.924151e+02
  R142	H	+ C2H5O		= C2H4O	+ H2		4.660558e+02
  R554	SO3	+ H		= OH	+ SO2		4.216155e+02
  R138	H	+ C2H4O		= CH4	+ CHO		3.419462e+02
  R130	H	+ C2H2O		= CO	+ CH3		2.892134e+02
  R152	H	+ CH3O		= CH4O			2.442143e+02
  R137	H	+ C2H4O		= C2H3O	+ H2		2.102336e+02
  R141	H	+ C2H5		= C2H4	+ H2		1.721283e+02
  R153	H	+ CH3O		= CH3	+ OH		1.379857e+02
  M10	H	+ CHO		= CH2O			1.133077e+02
  R150	H	+ CH3NO2	= CH4O	+ NO		4.829351e+01
  R176	H	+ HNO2		= H2	+ NO2		3.101564e+01
  R154	H	+ CH3O		= CH2O	+ H2		8.624106e+00
  R166	H	+ H2O		= H2	+ OH		7.217026e+00
  R171	H	+ HCNO		= CO	+ NH2		3.017820e+00
  R567	HSO3	+ H		= H2	+ SO3		1.994761e+00
  M23	N	+ H		= NH			1.176258e+00
  R136	H	+ C2H4O		= C2H5O			7.798115e-01
  M56	H	+ CH2		= CH3			1.073656e-01
  R165	H	+ CO2		= CO	+ OH		6.523759e-02
  R159	H	+ CH4O		= CH3O	+ H2		2.395886e-02
  R155	H	+ CH3O2		= CH3O	+ OH		1.413838e-02
  R161	H	+ CH4O2		= H2	+ CH3O2		3.123365e-03
  R160	H	+ CH4O2		= CH3O	+ H2O		2.588542e-03
  R127	H	+ C2H		= C2H2			1.774407e-03
  M14	H	+ NH2		= NH3			1.107604e-03
  R131	H	+ C2H3		= C2H4			9.829919e-04
  M7	H	+ C2H2		= C2H3			2.624964e-04
  R178	H	+ HNO3		= H2O	+ NO2		1.746037e-04
  R132	H	+ C2H3		= C2H2	+ H2		1.011090e-04
  R163	H	+ CNO		= CO	+ NH		2.771614e-05
  R173	H	+ HNO		= OH	+ NH		3.517631e-07
  R135	H	+ C2H4		= C2H3	+ H2		1.793044e-07
  R186	H	+ NH3		= H2	+ NH2		7.668316e-08
  R641	N2H3	+ H		= NH2	+ NH2		7.239943e-08
  M11	H	+ CN		= HCN			9.374839e-09
  R639	N2H4	+ H		= N2H3	+ H2		4.972294e-09
  R169	H	+ HCNO		= H2	+ CNO		4.131612e-09
  R149	H	+ CH3		= CH2	+ H2		1.371015e-09
  R179	H	+ HNO3		= H2	+ NO3		7.576933e-10
  R164	H	+ CNO		= HCN	+ O		4.175757e-13
  R174	H	+ HNO		= NH2	+ O		2.593838e-16
  R156	H	+ CH3O2		= CH4	+ O2		7.408378e-17
  R183	H	+ N2O		= NO	+ NH		1.630417e-18
  R129	H	+ C2H2		= C2H	+ H2		2.564164e-24
  R188	H	+ NO		= OH	+ N		1.883903e-31
  R128	H	+ C2H		= H2	+ C2		2.138231e-39
  R187	H	+ NO		= NH	+ O		4.895468e-47
  R103	CH4S	+ H		= CH3	+ H2S		0.000000e+00
  R104	CH4S	+ H		= H2	+ CH3S		0.000000e+00

************************************************************

OH				PRODUCTION RXS		INT RX RATE	TP = 1.03e+11

  R192	H	+ O3		= OH	+ O2		7.192972e+10
  R441	O	+ HO2		= OH	+ O2		2.283094e+10
  R259	HO2	+ NO		= OH	+ NO2		2.650693e+09
  R433	O	+ H2		= H	+ OH		1.782500e+09
  M16	H	+ O		= OH			1.046946e+09
  R180	H	+ HO2		= OH	+ OH		5.091496e+08 (x2)
  R455	O(1D)	+ H2		= H	+ OH		3.151942e+08
  P7	H2O2			= OH	+ OH		2.594718e+08 (x2)
  P14	HNO2			= NO	+ OH		1.909259e+08
  R189	H	+ NO2		= OH	+ NO		1.578331e+08
  T17	CH3O2			= CH2O	+ OH		1.434864e+08
  P6	H2O			= H	+ OH		6.946028e+07
  R413	O	+ CH2O		= CHO	+ OH		6.863303e+07
  R426	O	+ CHO		= CO	+ OH		3.526811e+07
  R261	HO2	+ O3		= OH	+ O2	+ O2	3.394116e+07
  R423	O	+ CH4		= CH3	+ OH		2.401619e+07
  R558	HSO	+ O2		= OH	+ SO2		1.122845e+07
  R231	H2S	+ O		= OH	+ HS		7.322324e+06
  P5	HO2			= O	+ OH		4.682269e+06
  P19	HNO4			= NO3	+ OH		2.759696e+06
  R439	O	+ HNO		= OH	+ NO		2.719397e+06
  R450	O(1D)	+ CH4		= CH3	+ OH		1.480115e+06
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	1.314577e+06
  R263	HS	+ HO2		= OH	+ HSO		9.281408e+05
  R434	O	+ H2O2		= OH	+ HO2		3.497914e+05
  R167	H	+ H2O2		= OH	+ H2O		3.286620e+05
  R409	O	+ CH2		= CH	+ OH		2.381302e+05
  R578	HSO	+ O		= OH	+ SO		2.162970e+05
  R369	NO2	+ CHO		= NO	+ CO	+ OH	1.701012e+05
  R419	O	+ CH3O		= CH2O	+ OH		1.413617e+05
  R456	O(1D)	+ H2O		= OH	+ OH		1.371765e+05 (x2)
  R428	O	+ CHO2		= CO2	+ OH		6.769617e+04
  R406	O	+ C2H6		= C2H5	+ OH		6.551128e+04
  R575	HSO	+ H		= HS	+ OH		4.073743e+04
  R401	O	+ C2H4O		= C2H3O	+ OH		3.248685e+04
  R190	H	+ NO3		= OH	+ NO2		2.303975e+04
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	9.791124e+03
  R404	O	+ C2H5		= C2H4	+ OH		5.624162e+03
  P15	HNO3			= NO2	+ OH		5.446792e+03
  R175	H	+ HNO2		= OH	+ HNO		1.386489e+03
  R268	HS	+ O2		= SO	+ OH		1.226531e+03
  R554	SO3	+ H		= OH	+ SO2		4.216155e+02
  P27	CH2O2			= CHO	+ OH		2.274483e+02
  R424	O	+ CH4O		= CH3O	+ OH		2.011652e+02
  R448	O(1D)	+ C2H6		= C2H5	+ OH		1.455257e+02
  R153	H	+ CH3O		= CH3	+ OH		1.379857e+02
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	4.205849e+01
  R274	HSO3	+ O		= OH	+ SO3		4.056501e+01
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	2.492218e+01
  T53	HSO3			= OH	+ SO2		2.069751e+01
  R166	H	+ H2O		= H2	+ OH		7.217026e+00
  R407	O	+ CH		= OH	+ C		3.138935e+00
  R571	S	+ HO2		= SO	+ OH		2.975946e+00
  R397	O	+ C2H4		= C2H3	+ OH		2.082334e+00
  R323	NH2	+ O		= OH	+ NH		2.007723e+00
  R453	O(1D)	+ CH4O		= CH3O	+ OH		1.756322e+00
  P24	CH4O2			= CH3O	+ OH		8.958118e-01
  T37	C2H5O			= C2H4	+ OH		6.433302e-01
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	3.821221e-01
  R165	H	+ CO2		= CO	+ OH		6.523759e-02
  R394	O	+ C2H3		= C2H2	+ OH		6.085272e-02
  R425	O	+ CH4O2		= CH3O2	+ OH		2.196889e-02
  R342	NO	+ CH		= CN	+ OH		1.687924e-02
  R155	H	+ CH3O2		= CH3O	+ OH		1.413838e-02
  R319	NH2	+ H2O		= OH	+ NH3		4.180172e-03
  R248	HO2	+ C2H4		= C2H4O	+ OH		1.073678e-03
  R220	H2O	+ CNO		= HCNO	+ OH		8.089697e-04
  R217	H2O	+ C2H5		= C2H6	+ OH		6.003077e-04
  R447	O(1D)	+ C2H4		= C2H3	+ OH		1.954562e-04
  R461	O(1D)	+ NH3		= OH	+ NH2		3.887594e-06
  R305	NH	+ O		= OH	+ N		1.189027e-06
  R306	NH	+ O2		= OH	+ NO		4.986152e-07
  R173	H	+ HNO		= OH	+ NH		3.517631e-07
  R303	NH	+ NO2		= OH	+ N2O		3.393186e-07
  T48	CHO2			= CO	+ OH		3.311349e-07
  R437	O	+ HCNO		= CNO	+ OH		3.015915e-07
  T31	C2H3O			= C2H2	+ OH		5.567075e-08
  R201	NH	+ NO		= OH	+ N2		3.420678e-08
  R45	CH2	+ CH3O		= C2H4	+ OH		9.005511e-09
  T3	H2O2			= OH	+ OH		1.921427e-09 (x2)
  T9	HNO2			= OH	+ NO		6.565267e-10
  R215	H2O	+ C2H		= C2H2	+ OH		1.104594e-10
  T23	CH4O2			= CH3O	+ OH		5.519677e-12
  R219	H2O	+ CN		= HCN	+ OH		3.946486e-12
  T10	HNO3			= OH	+ NO2		6.865125e-13
  R245	HO2	+ C2H2		= C2H2O	+ OH		1.177116e-13
  R287	N	+ H2O		= OH	+ NH		5.531778e-29
  T20	CH4O			= CH3	+ OH		2.331599e-31
  R188	H	+ NO		= OH	+ N		1.883903e-31
  R122	CO	+ CH3		= C2H2	+ OH		2.807660e-38
  R214	H2O	+ C		= CH	+ OH		2.446366e-48

OH				LOSS RXS		INT RX RATE	TL = 1.03e+11

  R445	O	+ OH		= O2	+ H		7.419119e+10
  R511	OH	+ CO		= CO2	+ H		2.285350e+10
  R512	OH	+ H2		= H2O	+ H		5.257584e+09
  M39	OH	+ CO		= CHO2			4.109489e+08
  R501	OH	+ CH4		= CH3	+ H2O		1.213341e+08
  R232	H2S	+ OH		= H2O	+ HS		5.929095e+06
  R522	OH	+ HO2		= H2O	+ O2		4.650148e+06
  R513	OH	+ H2O2		= H2O	+ HO2		2.747372e+06
  M50	SO2	+ OH		= HSO3			1.678938e+06
  M43	OH	+ NO2		= HNO3			3.824631e+05
  R493	OH	+ CH2O		= CHO	+ H2O		3.646323e+05
  R528	OH	+ SO		= SO2	+ H		2.506345e+05
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	2.496839e+05
  R491	OH	+ C2H6		= C2H5	+ H2O		1.468178e+05
  R525	OH	+ O3		= HO2	+ O2		6.884827e+04
  M42	OH	+ NO		= HNO2			5.961279e+04
  M47	SO	+ OH		= HSO2			4.440622e+04
  R520	OH	+ HNO2		= H2O	+ NO2		3.769552e+04
  M18	H	+ OH		= H2O			2.152086e+04
  R526	OH	+ OH		= H2O	+ O		7.860742e+03 (x2)
  R489	OH	+ C2H4O		= C2H3O	+ H2O		3.983569e+03
  R519	OH	+ HNO		= H2O	+ NO		9.898749e+02
  R483	OH	+ C2H2O		= CO	+ CH3O		6.969234e+02
  R574	HSO	+ OH		= H2O	+ SO		4.668404e+02
  R295	N	+ OH		= NO	+ H		4.428822e+02
  M41	OH	+ HNO3		= H2O	+ NO3		4.139537e+02
  M38	OH	+ C2H4		= C2H5O			1.023417e+02
  R524	OH	+ NO3		= HO2	+ NO2		8.821456e+01
  R504	OH	+ CHO		= CO	+ H2O		4.078524e+01
  M44	OH	+ OH		= H2O2			1.904822e+01 (x2)
  R490	OH	+ C2H5		= C2H4	+ H2O		1.899272e+01
  R505	OH	+ CHO2		= CO2	+ H2O		1.669641e+01
  R494	OH	+ CH2O2		= CHO2	+ H2O		1.395992e+01
  R487	OH	+ C2H3O		= C2H2O	+ H2O		3.999728e+00
  R40	NH	+ OH		= NH2	+ O		3.240807e+00
  R502	OH	+ CH4O		= CH3O	+ H2O		1.312472e+00
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	6.387527e-01
  R503	OH	+ CH4O2		= CH3O2	+ H2O		1.179438e-01
  R496	OH	+ CH3		= CH2	+ H2O		4.176395e-02
  R566	HSO3	+ OH		= H2O	+ SO3		1.969793e-02
  R523	OH	+ NH3		= H2O	+ NH2		1.260112e-02
  R492	OH	+ CH2		= CH2O	+ H		8.637031e-03
  R527	OH	+ S		= H	+ SO		7.987457e-03
  R499	OH	+ CH3O		= CH2O	+ H2O		7.260999e-03
  R517	OH	+ HCNO		= CNO	+ H2O		1.442570e-03
  R481	OH	+ C2H2		= C2HO	+ H2		1.571155e-04
  R488	OH	+ C2H4		= C2H3	+ H2O		1.229619e-04
  R500	OH	+ CH3O2		= CH4O	+ O2		8.176214e-05
  R485	OH	+ C2H3		= C2H4O			6.000467e-06
  R486	OH	+ C2H3		= C2H2	+ H2O		6.000467e-06
  M37	OH	+ C2H2		= C2H3O			5.288427e-06
  R326	NH2	+ OH		= H2O	+ NH		2.691385e-06
  R644	NH2	+ OH		= NH3	+ O		1.850007e-06
  R482	OH	+ C2H2		= CO	+ CH3		1.990947e-07
  R506	OH	+ CN		= H	+ CNO		1.263806e-07
  R477	OH	+ C2H		= CO	+ CH2		1.693639e-09
  R478	OH	+ C2H		= C2H2	+ O		1.693639e-09
  R516	OH	+ HCN		= CN	+ H2O		7.491827e-10
  R507	OH	+ CN		= O	+ HCN		5.955245e-11
  R495	OH	+ CH3		= CH3O	+ H		1.043826e-11
  R308	NH	+ OH		= H	+ HNO		2.107182e-12
  R515	OH	+ HCN		= CO	+ NH2		3.272410e-13
  R509	OH	+ CNO		= HCNO	+ O		3.205053e-13
  R309	NH	+ OH		= H2O	+ N		1.685498e-13
  R473	OCS	+ OH		= CO2	+ HS		1.893874e-14
  R480	OH	+ C2H2		= C2H	+ H2O		2.096207e-20
  R479	OH	+ C2H2		= C2H2O	+ H		2.000389e-21
  R556	SO3	+ OH		= HO2	+ SO2		9.144368e-29
  R107	CH4S	+ OH		= H2O	+ CH3S		0.000000e+00

************************************************************

HO2				PRODUCTION RXS		INT RX RATE	TP = 3.54e+10

  M17	H	+ O2		= HO2			3.016087e+10
  T13	HNO4			= HO2	+ NO2		4.595372e+09
  R645	O2	+ CHO2		= HO2	+ CO2		4.109964e+08
  R273	HSO2	+ O2		= HO2	+ SO2		1.310457e+08
  R118	CHO	+ O2		= CO	+ HO2		7.751985e+07
  P18	HNO4			= NO2	+ HO2		1.095266e+07
  R513	OH	+ H2O2		= H2O	+ HO2		2.747372e+06
  R81	CH3O	+ O2		= CH2O	+ HO2		2.434690e+06
  R275	HSO3	+ O2		= HO2	+ SO3		1.678870e+06
  R434	O	+ H2O2		= OH	+ HO2		3.497914e+05
  R525	OH	+ O3		= HO2	+ O2		6.884827e+04
  R26	C2H5O	+ O2		= C2H4O	+ HO2		5.394097e+04
  R168	H	+ H2O2		= H2	+ HO2		3.784848e+04
  R224	H2O2	+ CH3		= CH4	+ HO2		2.178314e+04
  R223	H2O2	+ C2H5		= C2H6	+ HO2		7.198740e+03
  R524	OH	+ NO3		= HO2	+ NO2		8.821456e+01
  R221	H2O2	+ C2H3		= C2H4	+ HO2		8.463776e-02
  R225	H2O2	+ CH3O		= CH4O	+ HO2		4.900664e-02
  R227	H2O2	+ CHO		= CH2O	+ HO2		1.594527e-02
  R222	H2O2	+ C2H3O		= C2H4O	+ HO2		5.742811e-05
  R226	H2O2	+ CH3O2		= CH4O2	+ HO2		1.275162e-07
  T11	HNO3			= HO2	+ NO		1.564912e-12
  R556	SO3	+ OH		= HO2	+ SO2		9.144368e-29

HO2				LOSS RXS		INT RX RATE	TL = 3.53e+10

  R441	O	+ HO2		= OH	+ O2		2.283094e+10
  M20	HO2	+ NO2		= HNO4			4.899230e+09
  R259	HO2	+ NO		= OH	+ NO2		2.650693e+09
  M19	HO2	+ HO2		= H2O2	+ O2		1.368503e+09 (x2)
  R257	HO2	+ HO2		= H2O2	+ O2		7.953189e+08 (x2)
  R180	H	+ HO2		= OH	+ OH		5.091496e+08
  R182	H	+ HO2		= H2	+ O2		4.879350e+07
  R261	HO2	+ O3		= OH	+ O2	+ O2	3.394116e+07
  R181	H	+ HO2		= O	+ H2O		1.131444e+07
  P5	HO2			= O	+ OH		4.682269e+06
  R522	OH	+ HO2		= H2O	+ O2		4.650148e+06
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	1.314577e+06
  R263	HS	+ HO2		= OH	+ HSO		9.281408e+05
  R551	SO2	+ HO2		= HSO2	+ O2		9.353588e+04
  R250	HO2	+ C2H5		= C2H4	+ H2O2		2.772999e+04
  R251	HO2	+ C2H5		= C2H6	+ O2		2.772999e+04
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	9.791124e+03
  R570	S	+ HO2		= HS	+ O2		2.975946e+00
  R571	S	+ HO2		= SO	+ OH		2.975946e+00
  R258	HO2	+ NH2		= NH3	+ O2		1.544499e+00
  R252	HO2	+ CH2O		= CHO	+ H2O2		1.163701e+00
  R254	HO2	+ CH3O2		= CH4O2	+ O2		5.635682e-01
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	3.821221e-01
  R209	H2	+ HO2		= H2O2	+ H		1.833849e-02
  R248	HO2	+ C2H4		= C2H4O	+ OH		1.073678e-03
  R255	HO2	+ CH4O		= CH3O	+ H2O2		1.474250e-07
  R245	HO2	+ C2H2		= C2H2O	+ OH		1.177116e-13
  T2	HO2			= O2	+ H		3.620407e-14
  R244	HO2	+ C2H2		= C2H3	+ O2		2.450217e-18

************************************************************

N2				PRODUCTION RXS		INT RX RATE	TP = 1.47e+10

  R458	O(1D)	+ N2		= O	+ N2		1.469345e+10
  P11	N2O			= N2	+ O(1D)		6.304693e+02
  R291	N	+ NO		= O	+ N2		3.075766e+02
  R320	NH2	+ NO		= H2O	+ N2		5.715906e-01
  R459	O(1D)	+ N2O		= O2	+ N2		2.521564e-01
  R296	N2O	+ C		= CO	+ N2		1.764633e-02
  R351	NO	+ CNO		= CO2	+ N2		4.442791e-05
  R352	NO	+ CNO		= CO	+ N2	+ O	1.910743e-05
  M25	N	+ N		= N2			4.957952e-06
  R201	NH	+ NO		= OH	+ N2		3.420678e-08
  R284	N	+ CN		= C	+ N2		2.849147e-09
  R298	N2O	+ CN		= N2	+ CNO		4.118059e-11
  R373	NO2	+ CN		= CO2	+ N2		2.628604e-14
  R289	N	+ NH		= N2	+ H		3.946653e-16
  P67	N2H2			= N2	+ H2		9.030744e-17
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	2.376512e-17
  T4	N2O			= N2	+ O		1.606609e-22

N2				LOSS RXS		INT RX RATE	TL = 1.47e+10

  R458	O(1D)	+ N2		= O	+ N2		1.469345e+10
  M36	O(1D)	+ N2		= N2O			6.907887e+02
  R5	C	+ N2		= CN	+ N		1.136981e-46
  P39	N2			= N	+ N		0.000000e+00

************************************************************

NO2				PRODUCTION RXS		INT RX RATE	TP = 7.40e+09

  T13	HNO4			= HO2	+ NO2		4.595372e+09
  R259	HO2	+ NO		= OH	+ NO2		2.650693e+09
  P10	NO3			= NO2	+ O		7.432072e+07
  R354	NO	+ O3		= NO2	+ O2		3.196516e+07
  M32	O	+ NO		= NO2			1.214998e+07
  P18	HNO4			= NO2	+ HO2		1.095266e+07
  R353	NO	+ NO3		= NO2	+ NO2		9.469558e+06 (x2)
  T7	N2O5			= NO2	+ NO3		5.390317e+06
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	1.314577e+06
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	2.496839e+05
  R443	O	+ NO3		= NO2	+ O2		5.200389e+04
  R520	OH	+ HNO2		= H2O	+ NO2		3.769552e+04
  R190	H	+ NO3		= OH	+ NO2		2.303975e+04
  P15	HNO3			= NO2	+ OH		5.446792e+03
  P26	CH3NO3			= CH3O	+ NO2		3.828992e+03
  R380	NO3	+ C2H5		= C2H5O	+ NO2		2.207385e+03
  P12	N2O5			= NO3	+ NO2		8.464368e+02
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	5.933623e+02
  R381	NO3	+ CH3		= CH3O	+ NO2		2.187331e+02
  R524	OH	+ NO3		= HO2	+ NO2		8.821456e+01
  R176	H	+ HNO2		= H2	+ NO2		3.101564e+01
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	2.492218e+01
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	6.387527e-01
  R325	NH2	+ O3		= H2O	+ NO2		6.087352e-01
  R347	NO	+ CH3O2		= CH3O	+ NO2		6.009026e-01
  R382	NO3	+ CH3O		= CH3O2	+ NO2		4.112312e-02
  R387	NO3	+ NO3		= NO2	+ NO2	+ O2	3.233197e-02 (x2)
  T52	CH3NO3			= CH3O	+ NO2		3.420272e-03
  R178	H	+ HNO3		= H2O	+ NO2		1.746037e-04
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	1.125220e-04
  R243	HNO2	+ CNO		= HCNO	+ NO2		3.858177e-05
  T10	HNO3			= OH	+ NO2		6.865125e-13
  R242	HNO2	+ CN		= HCN	+ NO2		1.223284e-13

NO2				LOSS RXS		INT RX RATE	TL = 7.40e+09

  M20	HO2	+ NO2		= HNO4			4.899230e+09
  P8	NO2			= NO	+ O		2.012382e+09
  R442	O	+ NO2		= NO	+ O2		1.587171e+08
  R189	H	+ NO2		= OH	+ NO		1.578331e+08
  M33	O	+ NO2		= NO3			9.574508e+07
  R265	HS	+ NO2		= NO	+ HSO		2.950329e+07
  R270	HSO	+ NO2		= HSO2	+ NO		2.087002e+07
  R541	SO	+ NO2		= SO2	+ NO		1.812594e+07
  M29	NO2	+ NO3		= N2O5			5.393076e+06
  R640	NO2	+ CH3		= CH3NO2			1.289859e+06
  R364	NO2	+ CH3		= CH3O	+ NO		8.060688e+05
  M43	OH	+ NO2		= HNO3			3.824631e+05
  R365	NO2	+ CH3		= CH2O	+ HNO		1.926005e+05
  R369	NO2	+ CHO		= NO	+ CO	+ OH	1.701012e+05
  R377	NO2	+ O3		= NO3	+ O2		1.284418e+05
  R368	NO2	+ CHO		= NO	+ CHO2		1.152436e+05
  R370	NO2	+ CHO		= NO	+ CO2	+ H	2.584009e+04
  R359	NO2	+ C2H5O		= C2H4O	+ HNO2		1.971808e+04
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	1.406129e+04
  M28	NO2	+ CH3O		= CH3NO3			7.598453e+03
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	5.933623e+02
  R535	S	+ NO2		= NO	+ SO		4.701318e+01
  R366	NO2	+ CH3O		= CH2O	+ HNO2		2.286632e+01
  R292	N	+ NO2		= N2O	+ O		1.666362e+00
  R357	NO2	+ C2H3		= C2H3O	+ NO		1.268733e+00
  R321	NH2	+ NO2		= H2O	+ N2O		1.210110e+00
  R463	O(1D)	+ NO2		= O2	+ NO		6.077125e-02
  R213	H2	+ NO2		= H	+ HNO2		4.278962e-04
  R374	NO2	+ CNO		= CO2	+ N2O		1.590929e-04
  R363	NO2	+ CH2		= CH2O	+ NO		1.405114e-05
  R375	NO2	+ CNO		= CO	+ NO	+ NO	1.261102e-05
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	6.532216e-06
  R360	NO2	+ C2HO		= CO2	+ HCNO		4.348845e-06
  R355	NO2	+ C		= CO	+ NO		5.557421e-07
  R302	NH	+ NO2		= NO	+ HNO		5.089778e-07
  R303	NH	+ NO2		= OH	+ N2O		3.393186e-07
  R362	NO2	+ CH		= CHO	+ NO		7.662770e-08
  R552	SO2	+ NO2		= SO3	+ NO		5.144565e-10
  R568	NO2	+ CHO		= CO	+ HNO2		1.613825e-10
  R367	NO2	+ CH4		= HNO2	+ CH3		1.426528e-11
  R356	NO2	+ C2H		= C2HO	+ NO		7.500399e-12
  R371	NO2	+ CN		= NO	+ CNO		5.755391e-13
  R372	NO2	+ CN		= CO	+ N2O		3.594110e-14
  R373	NO2	+ CN		= CO2	+ N2		2.628604e-14
  T5	NO2			= NO	+ O		5.592997e-30
  R542	CS	+ NO2		= OCS	+ NO		9.024682e-31

************************************************************

H2O				PRODUCTION RXS		INT RX RATE	TP = 5.40e+09

  R512	OH	+ H2		= H2O	+ H		5.257584e+09
  R501	OH	+ CH4		= CH3	+ H2O		1.213341e+08
  R181	H	+ HO2		= O	+ H2O		1.131444e+07
  R232	H2S	+ OH		= H2O	+ HS		5.929095e+06
  R522	OH	+ HO2		= H2O	+ O2		4.650148e+06
  R513	OH	+ H2O2		= H2O	+ HO2		2.747372e+06
  R493	OH	+ CH2O		= CHO	+ H2O		3.646323e+05
  R167	H	+ H2O2		= OH	+ H2O		3.286620e+05
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	2.496839e+05
  R491	OH	+ C2H6		= C2H5	+ H2O		1.468178e+05
  R520	OH	+ HNO2		= H2O	+ NO2		3.769552e+04
  M18	H	+ OH		= H2O			2.152086e+04
  R526	OH	+ OH		= H2O	+ O		7.860742e+03
  P50	H2SO4			= SO3	+ H2O		7.830034e+03
  R489	OH	+ C2H4O		= C2H3O	+ H2O		3.983569e+03
  R519	OH	+ HNO		= H2O	+ NO		9.898749e+02
  R177	H	+ HNO2		= H2O	+ NO		4.924151e+02
  R574	HSO	+ OH		= H2O	+ SO		4.668404e+02
