  R72	CH3	+ CNO		= CH2O	+ HCN		1.301547e-05
  R115	CHO	+ CH4O		= CH2O	+ CH3O		1.025399e-05
  R383	NO3	+ CH3O		= CH2O	+ HNO3		2.833690e-06
  R74	CH3O	+ C2H2		= C2H3	+ CH2O		1.884144e-06
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	1.619050e-07
  R227	H2O2	+ CHO		= CH2O	+ HO2		2.041037e-08
  R468	O3	+ C2H4		= CH2O	+ CH2O2		2.895286e-09
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		3.521813e-12
  R80	CH3O	+ CH3O2		= CH2O	+ CH4O2		1.737479e-13
  T51	CH3NO2			= CH2O	+ HNO		3.051114e-15
  R86	CH3O2	+ CH3O2		= CH4O	+ CH2O	+ O2	3.500143e-25
  T24	CH4O2			= CH2O	+ H2O		1.645103e-25
  T21	CH4O			= CH2O	+ H2		3.738476e-43

CH2O				LOSS RXS		INT RX RATE	TL = 6.08e+09

  P21	CH2O			= CO	+ H2		2.927967e+09
  P20	CH2O			= CHO	+ H		1.652116e+09
  R272	HS	+ CH2O		= H2S	+ CHO		1.430087e+09
  R148	H	+ CH2O		= H2	+ CHO		3.867283e+07
  R493	OH	+ CH2O		= CHO	+ H2O		1.215684e+07
  R32	CH	+ CH2O		= C2H3O			1.067479e+07
  R413	O	+ CH2O		= CHO	+ OH		7.563913e+06
  R147	H	+ CH2O		= CH3O			4.375146e+06
  R79	CH3O	+ CH2O		= CH4O	+ CHO		2.426859e+01
  R55	CH2O	+ CN		= HCN	+ CHO		1.979411e+01
  R66	CH3	+ CH2O		= CH4	+ CHO		8.298584e-01
  R56	CH2O	+ CNO		= HCNO	+ CHO		1.755425e-01
  R53	CH2O	+ C2H5		= C2H6	+ CHO		5.383577e-03
  R51	CH2O	+ C2H3		= C2H4	+ CHO		3.066168e-03
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		8.921900e-09
  R252	HO2	+ CH2O		= CHO	+ H2O2		1.507320e-09
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		4.387827e-23
  T14	CH2O			= CO	+ H2		8.183091e-28

************************************************************

C2H2				PRODUCTION RXS		INT RX RATE	TP = 6.35e+09

  R195	H2	+ C2H		= C2H2	+ H		3.210863e+09
  R127	H	+ C2H		= C2H2			2.812450e+09
  P59	C2H4			= C2H2	+ H	+ H	1.321661e+08
  P58	C2H4			= C2H2	+ H2		1.057328e+08
  P64	C2H6			= C2H2	+ H2	+ H2	5.181160e+07
  R132	H	+ C2H3		= C2H2	+ H2		2.367990e+07
  R394	O	+ C2H3		= C2H2	+ OH		8.790589e+06
  P57	C2H3			= C2H2	+ H		5.721334e+06
  R91	CH4	+ C2H		= C2H2	+ CH3		9.183938e+05
  R12	C2H	+ C2H6		= C2H2	+ C2H5		4.422336e+05
  R59	CH3	+ C2H3		= CH4	+ C2H2		1.685200e+05
  R14	C2H	+ CH4O		= C2H2	+ CH3O		3.381170e+04
  R22	C2H5	+ C2H3		= C2H6	+ C2H2		1.435891e+04
  R478	OH	+ C2H		= C2H2	+ O		1.334681e+04
  R617	C2H3	+ C2H3		= C2H4	+ C2H2		8.622018e+03
  R31	CH	+ CH		= C2H2			1.875709e+03
  R486	OH	+ C2H3		= C2H2	+ H2O		1.102876e+02
  R215	H2O	+ C2H		= C2H2	+ OH		7.891708e+01
  R108	CHO	+ C2H		= C2H2	+ CO		2.773155e+01
  R36	CH2	+ C2H3		= C2H2	+ CH3		2.400897e+01
  R34	CH2	+ C2H		= C2H2	+ CH		8.318476e+00
  R73	CH3O	+ C2H		= CH2O	+ C2H2		3.511288e+00
  R278	N	+ C2H3		= C2H2	+ NH		2.392416e-01
  R9	C2H	+ C2H3		= C2H2	+ C2H2		3.306532e-02 (x2)
  R11	C2H	+ C2H5		= C2H4	+ C2H2		2.329908e-02
  T31	C2H3O			= C2H2	+ OH		7.280250e-07
  T25	C2H3			= C2H2	+ H		5.158395e-21
  T26	C2H4			= C2H2	+ H2		1.516723e-32
  R122	CO	+ CH3		= C2H2	+ OH		4.171434e-36

C2H2				LOSS RXS		INT RX RATE	TL = 6.35e+09

  P56	C2H2			= C2H	+ H		6.024714e+09
  M7	H	+ C2H2		= C2H3			2.087774e+08
  R391	O	+ C2H2		= CO	+ CH2		4.925502e+07
  R16	C2H2	+ C2H6		= C2H5	+ C2H3		4.749347e+07
  R481	OH	+ C2H2		= C2HO	+ H2		2.243041e+07
  R390	O	+ C2H2		= H	+ C2HO		7.068938e+04
  R482	OH	+ C2H2		= CO	+ CH3		3.411866e+04
  R17	C2H2	+ CN		= HCN	+ C2H		2.128173e+04
  M37	OH	+ C2H2		= C2H3O			2.029944e+04
  R311	NH2	+ C2H2		= C2H	+ NH3		3.095102e-01
  R74	CH3O	+ C2H2		= C2H3	+ CH2O		1.884144e-06
  R245	HO2	+ C2H2		= C2H2O	+ OH		8.846353e-08
  R480	OH	+ C2H2		= C2H	+ H2O		8.126051e-11
  R421	O3	+ C2H2		= CO	+ CH2O2		9.764106e-12
  R479	OH	+ C2H2		= C2H2O	+ H		4.296428e-12
  R57	CH3	+ C2H2		= CH4	+ C2H		2.853109e-14
  R129	H	+ C2H2		= C2H	+ H2		1.307721e-15
  R244	HO2	+ C2H2		= C2H3	+ O2		5.207714e-16
  R15	C2H2	+ C2H5		= C2H6	+ C2H		1.742937e-25
  R196	H2	+ C2H2		= C2H4			1.257183e-25
  R41	H2	+ C2H2		= C2H3	+ H		2.952498e-45
  R120	CO	+ C2H2		= C2H	+ CHO		2.271901e-78

************************************************************

C2H				PRODUCTION RXS		INT RX RATE	TP = 6.02e+09

  P56	C2H2			= C2H	+ H		6.024714e+09
  R17	C2H2	+ CN		= HCN	+ C2H		2.128173e+04
  R311	NH2	+ C2H2		= C2H	+ NH3		3.095102e-01
  R480	OH	+ C2H2		= C2H	+ H2O		8.126051e-11
  R57	CH3	+ C2H2		= CH4	+ C2H		2.853109e-14
  R129	H	+ C2H2		= C2H	+ H2		1.307721e-15
  R15	C2H2	+ C2H5		= C2H6	+ C2H		1.742937e-25
  R608	C2	+ CH4		= C2H	+ CH3		1.691197e-30
  R120	CO	+ C2H2		= C2H	+ CHO		2.271901e-78

C2H				LOSS RXS		INT RX RATE	TL = 6.02e+09

  R195	H2	+ C2H		= C2H2	+ H		3.210863e+09
  R127	H	+ C2H		= C2H2			2.812450e+09
  R91	CH4	+ C2H		= C2H2	+ CH3		9.183938e+05
  R12	C2H	+ C2H6		= C2H2	+ C2H5		4.422336e+05
  R14	C2H	+ CH4O		= C2H2	+ CH3O		3.381170e+04
  R477	OH	+ C2H		= CO	+ CH2		1.334681e+04
  R478	OH	+ C2H		= C2H2	+ O		1.334681e+04
  R389	O	+ C2H		= CO	+ CH		1.121571e+03
  R215	H2O	+ C2H		= C2H2	+ OH		7.891708e+01
  R108	CHO	+ C2H		= C2H2	+ CO		2.773155e+01
  R34	CH2	+ C2H		= C2H2	+ CH		8.318476e+00
  R546	SO2	+ C2H		= CO	+ OCS	+ H	6.760265e+00
  R73	CH3O	+ C2H		= CH2O	+ C2H2		3.511288e+00
  R9	C2H	+ C2H3		= C2H2	+ C2H2		3.306532e-02
  R333	NO	+ C2H		= HCN	+ CO		2.447093e-02
  R11	C2H	+ C2H5		= C2H4	+ C2H2		2.329908e-02
  R356	NO2	+ C2H		= C2HO	+ NO		4.045730e-06
  R13	C2H	+ CH3O2		= CH3O	+ C2HO		9.053779e-11
  R128	H	+ C2H		= H2	+ C2		1.691197e-30

************************************************************

OH				PRODUCTION RXS		INT RX RATE	TP = 4.43e+09

  R578	HSO	+ O		= OH	+ SO		1.285242e+09
  P6	H2O			= H	+ OH		1.137544e+09
  R433	O	+ H2		= H	+ OH		5.307526e+08
  R455	O(1D)	+ H2		= H	+ OH		4.822169e+08
  R426	O	+ CHO		= CO	+ OH		4.107022e+08
  R439	O	+ HNO		= OH	+ NO		2.218404e+08
  R428	O	+ CHO2		= CO2	+ OH		1.785722e+08
  R575	HSO	+ H		= HS	+ OH		1.411220e+08
  R153	H	+ CH3O		= CH3	+ OH		2.055378e+07
  R394	O	+ C2H3		= C2H2	+ OH		8.790589e+06
  R413	O	+ CH2O		= CHO	+ OH		7.563913e+06
  R323	NH2	+ O		= OH	+ NH		2.052464e+06
  R401	O	+ C2H4O		= C2H3O	+ OH		1.441760e+06
  R404	O	+ C2H5		= C2H4	+ OH		1.280709e+06
  R419	O	+ CH3O		= CH2O	+ OH		3.007526e+05
  R231	H2S	+ O		= OH	+ HS		2.307209e+05
  R305	NH	+ O		= OH	+ N		1.517419e+05
  M16	H	+ O		= OH			1.404430e+05
  R441	O	+ HO2		= OH	+ O2		1.161537e+05
  R201	NH	+ NO		= OH	+ N2		9.643964e+04
  R450	O(1D)	+ CH4		= CH3	+ OH		3.138517e+04
  R369	NO2	+ CHO		= NO	+ CO	+ OH	2.932261e+04
  R180	H	+ HO2		= OH	+ OH		2.427973e+04 (x2)
  R423	O	+ CH4		= CH3	+ OH		1.231572e+04
  R259	HO2	+ NO		= OH	+ NO2		1.094701e+04
  R406	O	+ C2H6		= C2H5	+ OH		7.838064e+03
  R263	HS	+ HO2		= OH	+ HSO		5.926554e+03
  R571	S	+ HO2		= SO	+ OH		5.312942e+03
  R448	O(1D)	+ C2H6		= C2H5	+ OH		4.994159e+03
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	4.189522e+03
  R409	O	+ CH2		= CH	+ OH		2.794675e+03
  R424	O	+ CH4O		= CH3O	+ OH		2.179247e+03
  R274	HSO3	+ O		= OH	+ SO3		1.583350e+03
  R456	O(1D)	+ H2O		= OH	+ OH		1.188941e+03 (x2)
  P5	HO2			= O	+ OH		9.359489e+02
  R189	H	+ NO2		= OH	+ NO		8.817561e+02
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	6.836658e+02
  P14	HNO2			= NO	+ OH		6.529767e+02
  R453	O(1D)	+ CH4O		= CH3O	+ OH		4.971649e+02
  R447	O(1D)	+ C2H4		= C2H3	+ OH		4.638655e+02
  R397	O	+ C2H4		= C2H3	+ OH		3.403199e+02
  R303	NH	+ NO2		= OH	+ N2O		3.245016e+02
  T17	CH3O2			= CH2O	+ OH		1.398101e+02
  R215	H2O	+ C2H		= C2H2	+ OH		7.891708e+01
  R558	HSO	+ O2		= OH	+ SO2		5.674168e+01
  R319	NH2	+ H2O		= OH	+ NH3		3.423579e+01
  P7	H2O2			= OH	+ OH		1.170107e+01 (x2)
  T53	HSO3			= OH	+ SO2		1.167431e+01
  R554	SO3	+ H		= OH	+ SO2		7.527584e+00
  R45	CH2	+ CH3O		= C2H4	+ OH		4.384756e+00
  R192	H	+ O3		= OH	+ O2		5.962213e-01
  R167	H	+ H2O2		= OH	+ H2O		7.225352e-02
  R190	H	+ NO3		= OH	+ NO2		4.328555e-02
  R166	H	+ H2O		= H2	+ OH		3.611526e-02
  T48	CHO2			= CO	+ OH		2.455849e-02
  R342	NO	+ CH		= CN	+ OH		1.555977e-02
  R306	NH	+ O2		= OH	+ NO		1.201437e-02
  P19	HNO4			= NO3	+ OH		9.486185e-03
  P15	HNO3			= NO2	+ OH		4.555599e-03
  R268	HS	+ O2		= SO	+ OH		2.688564e-03
  R461	O(1D)	+ NH3		= OH	+ NH2		1.381575e-03
  R155	H	+ CH3O2		= CH3O	+ OH		1.032360e-03
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	9.905165e-04
  R434	O	+ H2O2		= OH	+ HO2		4.375413e-04
  R407	O	+ CH		= OH	+ C		3.954146e-04
  T37	C2H5O			= C2H4	+ OH		1.007164e-04
  R220	H2O	+ CNO		= HCNO	+ OH		5.466354e-05
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	1.379479e-05
  R175	H	+ HNO2		= OH	+ HNO		9.755213e-06
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	8.591717e-06
  P24	CH4O2			= CH3O	+ OH		2.756800e-06
  T31	C2H3O			= C2H2	+ OH		7.280250e-07
  R245	HO2	+ C2H2		= C2H2O	+ OH		8.846353e-08
  R217	H2O	+ C2H5		= C2H6	+ OH		5.089599e-08
  R165	H	+ CO2		= CO	+ OH		3.945802e-08
  R261	HO2	+ O3		= OH	+ O2	+ O2	3.827735e-08
  R219	H2O	+ CN		= HCN	+ OH		4.311708e-09
  R248	HO2	+ C2H4		= C2H4O	+ OH		2.753296e-09
  P27	CH2O2			= CHO	+ OH		2.722173e-09
  R425	O	+ CH4O2		= CH3O2	+ OH		3.836219e-10
  R173	H	+ HNO		= OH	+ NH		3.056126e-11
  R437	O	+ HCNO		= CNO	+ OH		1.883171e-12
  T23	CH4O2			= CH3O	+ OH		4.084651e-22
  T3	H2O2			= OH	+ OH		2.379675e-22 (x2)
  T9	HNO2			= OH	+ NO		3.806536e-24
  T10	HNO3			= OH	+ NO2		1.162337e-24
  T20	CH4O			= CH3	+ OH		7.320716e-28
  R287	N	+ H2O		= OH	+ NH		2.075302e-30
  R122	CO	+ CH3		= C2H2	+ OH		4.171434e-36
  R188	H	+ NO		= OH	+ N		1.514624e-38
  R214	H2O	+ C		= CH	+ OH		5.957800e-45

OH				LOSS RXS		INT RX RATE	TL = 4.43e+09

  R511	OH	+ CO		= CO2	+ H		2.670601e+09
  R512	OH	+ H2		= H2O	+ H		1.513370e+09
  M39	OH	+ CO		= CHO2			2.063757e+08
  R481	OH	+ C2H2		= C2HO	+ H2		2.243041e+07
  R493	OH	+ CH2O		= CHO	+ H2O		1.215684e+07
  R483	OH	+ C2H2O		= CO	+ CH3O		3.395938e+06
  R528	OH	+ SO		= SO2	+ H		7.149306e+05
  R502	OH	+ CH4O		= CH3O	+ H2O		4.614183e+05
  R527	OH	+ S		= H	+ SO		2.136845e+05
  R501	OH	+ CH4		= CH3	+ H2O		1.967071e+05
  R445	O	+ OH		= O2	+ H		1.901949e+05
  M38	OH	+ C2H4		= C2H5O			1.332001e+05
  R491	OH	+ C2H6		= C2H5	+ H2O		1.223151e+05
  R489	OH	+ C2H4O		= C2H3O	+ H2O		9.881091e+04
  R232	H2S	+ OH		= H2O	+ HS		7.432117e+04
  R496	OH	+ CH3		= CH2	+ H2O		5.209171e+04
  R526	OH	+ OH		= H2O	+ O		4.626658e+04 (x2)
  M18	H	+ OH		= H2O			3.986958e+04
  R482	OH	+ C2H2		= CO	+ CH3		3.411866e+04
  R574	HSO	+ OH		= H2O	+ SO		3.106790e+04
  R505	OH	+ CHO2		= CO2	+ H2O		2.315671e+04
  M37	OH	+ C2H2		= C2H3O			2.029944e+04
  R504	OH	+ CHO		= CO	+ H2O		1.876893e+04
  R477	OH	+ C2H		= CO	+ CH2		1.334681e+04
  R478	OH	+ C2H		= C2H2	+ O		1.334681e+04
  M47	SO	+ OH		= HSO2			7.626988e+03
  M50	SO2	+ OH		= HSO3			1.827161e+03
  R523	OH	+ NH3		= H2O	+ NH2		1.239136e+03
  R487	OH	+ C2H3O		= C2H2O	+ H2O		6.514578e+02
  R492	OH	+ CH2		= CH2O	+ H		5.066885e+02
  R519	OH	+ HNO		= H2O	+ NO		1.374345e+02
  R485	OH	+ C2H3		= C2H4O			1.102876e+02
  R486	OH	+ C2H3		= C2H2	+ H2O		1.102876e+02
  R499	OH	+ CH3O		= CH2O	+ H2O		1.037075e+02
  R490	OH	+ C2H5		= C2H4	+ H2O		7.307383e+01
  M42	OH	+ NO		= HNO2			2.002419e+01
  R308	NH	+ OH		= H	+ HNO		4.177403e+00
  R522	OH	+ HO2		= H2O	+ O2		3.241787e+00
  R506	OH	+ CN		= H	+ CNO		5.816712e-01
  M44	OH	+ OH		= H2O2			2.572620e-01 (x2)
  R309	NH	+ OH		= H2O	+ N		1.864261e-01
  R488	OH	+ C2H4		= C2H3	+ H2O		1.470793e-01
  R326	NH2	+ OH		= H2O	+ NH		1.132728e-01
  R644	NH2	+ OH		= NH3	+ O		8.469084e-02
  R295	N	+ OH		= NO	+ H		6.064383e-02
  R566	HSO3	+ OH		= H2O	+ SO3		1.826126e-02
  R513	OH	+ H2O2		= H2O	+ HO2		1.414853e-02
  M43	OH	+ NO2		= HNO3			5.185409e-03
  R520	OH	+ HNO2		= H2O	+ NO2		9.099428e-04
  R507	OH	+ CN		= O	+ HCN		1.604128e-04
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	8.402577e-06
  R524	OH	+ NO3		= HO2	+ NO2		9.426873e-07
  R517	OH	+ HCNO		= CNO	+ H2O		4.994925e-07
  M41	OH	+ HNO3		= H2O	+ NO3		4.347352e-07
  R473	OCS	+ OH		= CO2	+ HS		3.949981e-07
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	1.619050e-07
  R516	OH	+ HCN		= CN	+ H2O		8.362319e-08
  R500	OH	+ CH3O2		= CH4O	+ O2		1.360848e-08
  R525	OH	+ O3		= HO2	+ O2		1.239252e-08
  R503	OH	+ CH4O2		= CH3O2	+ H2O		9.915435e-09
  R509	OH	+ CNO		= HCNO	+ O		1.991043e-10
  R494	OH	+ CH2O2		= CHO2	+ H2O		1.813206e-10
  R480	OH	+ C2H2		= C2H	+ H2O		8.126051e-11
  R495	OH	+ CH3		= CH3O	+ H		4.555252e-11
  R515	OH	+ HCN		= CO	+ NH2		6.162267e-12
  R479	OH	+ C2H2		= C2H2O	+ H		4.296428e-12
  R40	NH	+ OH		= NH2	+ O		3.837692e-16
  R556	SO3	+ OH		= HO2	+ SO2		4.433246e-40
  R107	CH4S	+ OH		= H2O	+ CH3S		0.000000e+00

************************************************************

O				PRODUCTION RXS		INT RX RATE	TP = 3.95e+09

  P36	CO2			= CO	+ O		3.704994e+09
  P51	SO			= S	+ O		8.794396e+07
  P46	SO2			= SO	+ O		6.547789e+07
  P35	CO			= C	+ O		4.574820e+07
  P49	HSO			= HS	+ O		2.450063e+07
  R458	O(1D)	+ N2		= O	+ N2		1.909718e+07
  R6	C	+ O2		= CO	+ O		1.758144e+05
  R536	S	+ O2		= SO	+ O		8.475372e+04
  R454	O(1D)	+ CO2		= CO2	+ O		6.614355e+04
  P44	NO			= N	+ O		6.332909e+04
  R526	OH	+ OH		= H2O	+ O		4.626658e+04
  P8	NO2			= NO	+ O		1.391882e+04
  R478	OH	+ C2H		= C2H2	+ O		1.334681e+04
  P5	HO2			= O	+ OH		9.359489e+02
  R181	H	+ HO2		= O	+ H2O		5.395495e+02
  P2	O2			= O	+ O(1D)		3.286088e+02
  P30	SO3			= SO2	+ O		3.278536e+02
  P10	NO3			= NO2	+ O		4.597772e+01
  P1	O2			= O	+ O		2.571983e+01 (x2)
  R291	N	+ NO		= O	+ N2		9.830460e+00
  P3	O3			= O2	+ O		4.441832e+00
  R332	NO	+ C		= CN	+ O		3.815933e+00
  R644	NH2	+ OH		= NH3	+ O		8.469084e-02
  R544	SO	+ O2		= SO2	+ O		6.381865e-02
  R341	NO	+ CH		= O	+ HCN		1.522634e-02
  P16	HNO3			= HNO2	+ O		3.381414e-03
  T44	HSO2			= O	+ HSO		1.562651e-03
  R464	O(1D)	+ O2		= O	+ O2		5.497911e-04
  R292	N	+ NO2		= N2O	+ O		4.906308e-04
  R507	OH	+ CN		= O	+ HCN		1.604128e-04
  R352	NO	+ CNO		= CO	+ N2	+ O	5.503759e-05
  P13	N2O5			= NO3	+ NO	+ O	6.113056e-07
  R540	CS	+ O2		= OCS	+ O		1.239570e-08
  R164	H	+ CNO		= HCN	+ O		8.354491e-10
  R307	NH	+ O2		= O	+ HNO		3.383530e-10
  R509	OH	+ CNO		= HCNO	+ O		1.991043e-10
  R562	SO21	+ O2		= O	+ SO3		6.304791e-11
  R293	N	+ O2		= NO	+ O		3.724300e-11
  R466	O(1D)	+ O3		= O2	+ O	+ O	1.895896e-14 (x2)
  R40	NH	+ OH		= NH2	+ O		3.837692e-16
  T1	O3			= O2	+ O		4.128447e-17
  T4	N2O			= N2	+ O		3.132067e-20
  R174	H	+ HNO		= NH2	+ O		2.065725e-20
  T5	NO2			= NO	+ O		3.263990e-44
  T41	SO3			= SO2	+ O		9.406503e-52
  R187	H	+ NO		= NH	+ O		3.992894e-54

O				LOSS RXS		INT RX RATE	TL = 3.95e+09

  R578	HSO	+ O		= OH	+ SO		1.285242e+09
  R433	O	+ H2		= H	+ OH		5.307526e+08
  R426	O	+ CHO		= CO	+ OH		4.107022e+08
  R427	O	+ CHO		= CO2	+ H		4.107022e+08
  M31	O	+ CO		= CO2			3.336343e+08
  R266	HS	+ O		= H	+ SO		2.498036e+08
  R439	O	+ HNO		= OH	+ NO		2.218404e+08
  R428	O	+ CHO2		= CO2	+ OH		1.785722e+08
  R415	O	+ CH3		= CH2O	+ H		8.428594e+07
  R391	O	+ C2H2		= CO	+ CH2		4.925502e+07
  M46	SO	+ O		= SO2			4.877453e+07
  R416	O	+ CH3		= CO	+ H2	+ H	3.443682e+07
  R398	O	+ C2H4		= CH3	+ CHO		1.587230e+07
  R322	NH2	+ O		= H	+ HNO		1.321716e+07
  R402	O	+ C2H5		= C2H5O			1.280709e+07
  R393	O	+ C2H3		= C2H3O			8.790589e+06
  R394	O	+ C2H3		= C2H2	+ OH		8.790589e+06
  R403	O	+ C2H5		= C2H4O	+ H		7.969021e+06
  R400	O	+ C2H4		= CH2O	+ CH2		7.929730e+06
  R413	O	+ CH2O		= CHO	+ OH		7.563913e+06
  R395	O	+ C2H3		= C2H2O	+ H		7.554599e+06
  R396	O	+ C2H4		= C2H3O	+ H		7.184016e+06
  R323	NH2	+ O		= OH	+ NH		2.052464e+06
  R405	O	+ C2H5		= CH2O	+ CH3		1.599796e+06
  R304	NH	+ O		= NO	+ H		1.517419e+06
  R324	NH2	+ O		= H2	+ NO		1.468574e+06
  R401	O	+ C2H4O		= C2H3O	+ OH		1.441760e+06
  R404	O	+ C2H5		= C2H4	+ OH		1.280709e+06
  R399	O	+ C2H4		= C2H2O	+ H2		1.026288e+06
  R446	O	+ S2		= S	+ SO		4.717306e+05
  R419	O	+ CH3O		= CH2O	+ OH		3.007526e+05
  R231	H2S	+ O		= OH	+ HS		2.307209e+05
  R445	O	+ OH		= O2	+ H		1.901949e+05
  R305	NH	+ O		= OH	+ N		1.517419e+05
  M32	O	+ NO		= NO2			1.440253e+05
  M16	H	+ O		= OH			1.404430e+05
  R441	O	+ HO2		= OH	+ O2		1.161537e+05
  R420	O	+ CH3O		= CH3	+ O2		1.074117e+05
  M49	SO2	+ O		= SO3			7.645286e+04
  R390	O	+ C2H2		= H	+ C2HO		7.068938e+04
  R411	O	+ CH2		= CO	+ H	+ H	4.657792e+04
  R412	O	+ CH2		= CO	+ H2		2.833490e+04
  R414	O	+ CH3		= CH3O			2.374478e+04
  M34	O	+ O		= O2			1.383790e+04 (x2)
  R423	O	+ CH4		= CH3	+ OH		1.231572e+04
  R406	O	+ C2H6		= C2H5	+ OH		7.838064e+03
  R408	O	+ CH		= CO	+ H		2.987628e+03
  R409	O	+ CH2		= CH	+ OH		2.794675e+03
  R442	O	+ NO2		= NO	+ O2		2.392238e+03
  R424	O	+ CH4O		= CH3O	+ OH		2.179247e+03
  R274	HSO3	+ O		= OH	+ SO3		1.583350e+03
  R389	O	+ C2H		= CO	+ CH		1.121571e+03
  R397	O	+ C2H4		= C2H3	+ OH		3.403199e+02
  M33	O	+ NO2		= NO3			5.233609e+01
  M35	O	+ O2		= O3			8.662073e+00
  R125	CS	+ O		= CO	+ S		3.204350e+00
  R392	O	+ C2H2N		= CH2O	+ CN		1.236081e+00
  R435	O	+ HCN		= H	+ CNO		1.865455e-01
  R436	O	+ HCN		= CO	+ NH		7.994808e-02
  R443	O	+ NO3		= NO2	+ O2		4.121563e-02
  R430	O	+ CN		= CO	+ N		9.207392e-03
  M26	N	+ O		= NO			3.054412e-03
  R431	O	+ CNO		= CO	+ NO		2.958707e-03
  R475	OCS	+ O		= CO	+ SO		2.309358e-03
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	9.905165e-04
  R434	O	+ H2O2		= OH	+ HO2		4.375413e-04
  R407	O	+ CH		= OH	+ C		3.954146e-04
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	1.379479e-05
  R444	O	+ O3		= O2	+ O2		4.121003e-06
  R422	O	+ CH3O2		= CH3O	+ O2		3.734057e-08
  R438	O	+ HCNO		= CO2	+ NH		3.288687e-09
  R440	O	+ HNO4		= HNO3	+ O2		2.447103e-09
  R425	O	+ CH4O2		= CH3O2	+ OH		3.836219e-10
  R432	O	+ CNO		= CN	+ O2		1.229947e-11
  R437	O	+ HCNO		= CNO	+ OH		1.883171e-12
  R553	SO2	+ O		= SO	+ O2		1.741983e-13
  R555	SO3	+ O		= SO2	+ O2		2.042417e-38
  R429	O	+ CN		= C	+ NO		3.283377e-39
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00

************************************************************

CO2				PRODUCTION RXS		INT RX RATE	TP = 3.59e+09

  R511	OH	+ CO		= CO2	+ H		2.670601e+09
  R427	O	+ CHO		= CO2	+ H		4.107022e+08
  M31	O	+ CO		= CO2			3.336343e+08
  R428	O	+ CHO2		= CO2	+ OH		1.785722e+08
  R454	O(1D)	+ CO2		= CO2	+ O		6.614355e+04
  R645	O2	+ CHO2		= HO2	+ CO2		3.104918e+04
  R505	OH	+ CHO2		= CO2	+ H2O		2.315671e+04
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	4.189522e+03
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	8.850492e+02
  R370	NO2	+ CHO		= NO	+ CO2	+ H	5.343971e+02
  T49	CHO2			= CO2	+ H		1.069459e-01
  R337	NO	+ C2HO		= HCN	+ CO2		2.780508e-02
  R351	NO	+ CNO		= CO2	+ N2		9.627675e-05
  R360	NO2	+ C2HO		= CO2	+ HCNO		4.954852e-07
  R473	OCS	+ OH		= CO2	+ HS		3.949981e-07
  R457	O(1D)	+ HCNO		= CO2	+ NH		6.215102e-08
  R374	NO2	+ CNO		= CO2	+ N2O		1.200470e-08
  R438	O	+ HCNO		= CO2	+ NH		3.288687e-09
  R373	NO2	+ CN		= CO2	+ N2		1.366034e-12
  T15	CH2O2			= CO2	+ H2		4.405890e-42

CO2				LOSS RXS		INT RX RATE	TL = 4.25e+09

  P36	CO2			= CO	+ O		3.704994e+09
  P37	CO2			= CO	+ O(1D)		5.011515e+08
  R123	CO2	+ CH2		= CH2O	+ CO		4.104952e+07
  R572	S	+ CO2		= SO	+ CO		2.429291e+06
  R454	O(1D)	+ CO2		= CO2	+ O		6.614355e+04
  R165	H	+ CO2		= CO	+ OH		3.945802e-08
  R124	CO2	+ CN		= CNO	+ CO		1.326775e-31

************************************************************

CH				PRODUCTION RXS		INT RX RATE	TP = 2.85e+09

  R146	H	+ CH2		= CH	+ H2		2.734594e+09
  P34	CH4			= CH	+ H2	+ H	1.104941e+08
  R409	O	+ CH2		= CH	+ OH		2.794675e+03
  R389	O	+ C2H		= CO	+ CH		1.121571e+03
  R34	CH2	+ C2H		= C2H2	+ CH		8.318476e+00
  R4	C	+ H2S		= CH	+ HS		5.753635e-04
  R3	C	+ H2		= CH	+ H		2.029807e-14
  R193	H2	+ C		= CH	+ H		2.029807e-14
  R310	NH2	+ C		= CH	+ NH		2.464046e-31
  R214	H2O	+ C		= CH	+ OH		5.957800e-45
  T29	C2HO			= CO	+ CH		4.749030e-49
  R1	C	+ CH2		= CH	+ CH		3.963521e-60 (x2)

CH				LOSS RXS		INT RX RATE	TL = 2.85e+09

  R145	H	+ CH		= C	+ H2		1.436829e+09
  R202	H2	+ CH		= CH2	+ H		1.118673e+09
  M73	CH	+ H2		= CH3			1.492197e+08
  R33	CH	+ CH4		= C2H4	+ H		7.962924e+07
