  R121	CO	+ C2H4		= C2H3	+ CHO		1.836475e-54
  R120	CO	+ C2H2		= C2H	+ CHO		1.347139e-67
  R88	CH3S	+ CO		= OCS	+ CH3		0.000000e+00

************************************************************

N2H4				PRODUCTION RXS		INT RX RATE	TP = 4.10e+10

  M85	NH2	+ NH2		= N2H4			3.327695e+10
  R642	N2H3	+ N2H3		= N2H4	+ N2H2		7.693199e+09

N2H4				LOSS RXS		INT RX RATE	TL = 4.10e+10

  R639	N2H4	+ H		= N2H3	+ H2		4.023275e+10
  P68	N2H4			= N2H3	+ H		7.373253e+08
  T91	N2H4			= NH2	+ NH2		3.183109e-08

************************************************************

N2H3				PRODUCTION RXS		INT RX RATE	TP = 4.10e+10

  R639	N2H4	+ H		= N2H3	+ H2		4.023275e+10
  P68	N2H4			= N2H3	+ H		7.373253e+08
  R330	NH3	+ CNO		= CO	+ N2H3		4.561237e+04

N2H3				LOSS RXS		INT RX RATE	TL = 4.10e+10

  R641	N2H3	+ H		= NH2	+ NH2		2.153469e+10
  R642	N2H3	+ N2H3		= N2H4	+ N2H2		7.693199e+09 (x2)
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	2.024526e+09 (x2)

************************************************************

NH3				PRODUCTION RXS		INT RX RATE	TP = 3.14e+10

  R212	H2	+ NH2		= NH3	+ H		2.555157e+10
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	2.024526e+09 (x2)
  M14	H	+ NH2		= NH3			1.833388e+09
  R644	NH2	+ OH		= NH3	+ O		1.120537e+05
  R319	NH2	+ H2O		= OH	+ NH3		1.559407e+04
  R311	NH2	+ C2H2		= C2H	+ NH3		3.095923e+03
  R312	NH2	+ C2H4		= C2H3	+ NH3		2.547973e+03
  R317	NH2	+ CH4		= CH3	+ NH3		4.374657e+01
  R313	NH2	+ C2H4O		= C2H3O	+ NH3		3.980586e+01
  R315	NH2	+ C2H6		= C2H5	+ NH3		2.085997e+00
  R258	HO2	+ NH2		= NH3	+ O2		8.365805e-01

NH3				LOSS RXS		INT RX RATE	TL = 5.95e+10

  P42	NH3			= NH2	+ H		4.822497e+10
  P43	NH3			= NH	+ H2		9.612098e+09
  R300	NH	+ NH3		= NH2	+ NH2		1.379082e+09
  R329	NH3	+ CN		= HCN	+ NH2		2.106885e+08
  R327	NH3	+ CH		= HCN	+ H2	+ H	2.736918e+07
  R523	OH	+ NH3		= H2O	+ NH2		3.709644e+06
  R186	H	+ NH3		= H2	+ NH2		2.833075e+06
  R461	O(1D)	+ NH3		= OH	+ NH2		5.987006e+05
  R330	NH3	+ CNO		= CO	+ N2H3		4.561237e+04
  R328	NH3	+ CH3		= CH4	+ NH2		4.057368e+02

************************************************************

N2				PRODUCTION RXS		INT RX RATE	TP = 1.19e+10

  P67	N2H2			= N2	+ H2		7.693198e+09
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	2.024526e+09
  P11	N2O			= N2	+ O(1D)		7.294005e+08
  R201	NH	+ NO		= OH	+ N2		7.217392e+08
  R296	N2O	+ C		= CO	+ N2		3.000889e+08
  R289	N	+ NH		= N2	+ H		2.520978e+08
  R458	O(1D)	+ N2		= O	+ N2		7.341798e+07
  R320	NH2	+ NO		= H2O	+ N2		5.756107e+07
  R298	N2O	+ CN		= N2	+ CNO		2.326050e+07
  R459	O(1D)	+ N2O		= O2	+ N2		5.708548e+04
  R284	N	+ CN		= C	+ N2		6.359389e+01
  R351	NO	+ CNO		= CO2	+ N2		3.291751e+01
  R352	NO	+ CNO		= CO	+ N2	+ O	1.536934e+01
  R291	N	+ NO		= O	+ N2		1.137783e+01
  M25	N	+ N		= N2			9.565549e-08
  T4	N2O			= N2	+ O		7.475429e-13
  R373	NO2	+ CN		= CO2	+ N2		6.036517e-15

N2				LOSS RXS		INT RX RATE	TL = 7.34e+07

  R458	O(1D)	+ N2		= O	+ N2		7.341798e+07
  M36	O(1D)	+ N2		= N2O			9.237653e-02
  R5	C	+ N2		= CN	+ N		9.201769e-35
  P39	N2			= N	+ N		0.000000e+00

************************************************************

NH				PRODUCTION RXS		INT RX RATE	TP = 9.64e+09

  P43	NH3			= NH	+ H2		9.612098e+09
  R163	H	+ CNO		= CO	+ NH		2.310846e+07
  R323	NH2	+ O		= OH	+ NH		5.428534e+05
  R326	NH2	+ OH		= H2O	+ NH		1.944432e+05
  R316	NH2	+ CH3		= CH4	+ NH		1.913281e+01
  R340	NO	+ CH		= CO	+ NH		3.536132e+00
  R457	O(1D)	+ HCNO		= CO2	+ NH		9.660526e-01
  M23	N	+ H		= NH			6.587681e-01
  R278	N	+ C2H3		= C2H2	+ NH		1.055990e-03
  R436	O	+ HCN		= CO	+ NH		9.460283e-04
  R173	H	+ HNO		= OH	+ NH		8.758662e-07
  R314	NH2	+ C2H5		= C2H6	+ NH		3.452590e-07
  R438	O	+ HCNO		= CO2	+ NH		4.365780e-09
  R183	H	+ N2O		= NO	+ NH		4.726604e-11
  T92	CH5N			= CH4	+ NH		1.315336e-14
  R310	NH2	+ C		= CH	+ NH		6.296580e-16
  R287	N	+ H2O		= OH	+ NH		2.634836e-22
  R288	N	+ HCNO		= NH	+ CNO		1.254362e-42
  R187	H	+ NO		= NH	+ O		4.526081e-58

NH				LOSS RXS		INT RX RATE	TL = 9.62e+09

  R308	NH	+ OH		= H	+ HNO		3.544089e+09
  R301	NH	+ NO		= N2O	+ H		3.124411e+09
  R300	NH	+ NH3		= NH2	+ NH2		1.379082e+09
  R201	NH	+ NO		= OH	+ N2		7.217392e+08
  R304	NH	+ O		= NO	+ H		3.462879e+08
  R289	N	+ NH		= N2	+ H		2.520978e+08
  R309	NH	+ OH		= H2O	+ N		2.174704e+08
  R305	NH	+ O		= OH	+ N		3.462879e+07
  R306	NH	+ O2		= OH	+ NO		5.669508e+04
  R307	NH	+ O2		= O	+ HNO		1.132374e-01
  R40	NH	+ OH		= NH2	+ O		4.242775e-04
  R302	NH	+ NO2		= NO	+ HNO		2.821099e-06
  R303	NH	+ NO2		= OH	+ N2O		1.880733e-06

************************************************************

S				PRODUCTION RXS		INT RX RATE	TP = 7.92e+09

  P52	S2			= S	+ S		3.835168e+09 (x2)
  R560	HS	+ H		= H2	+ S		2.338297e+08
  P53	S3			= S2	+ S		1.156418e+07
  R264	HS	+ HS		= S	+ H2S		8.213897e+06
  R559	SO	+ SO		= SO2	+ S		2.825220e+05
  P51	SO			= S	+ O		1.192497e+05
  R125	CS	+ O		= CO	+ S		3.562448e-04
  P31	OCS			= CO	+ S		2.504243e-04
  R446	O	+ S2		= S	+ SO		2.113515e-04
  T58	H2S			= H2	+ S		6.477974e-23
  T60	OCS			= CO	+ S		2.634043e-36

S				LOSS RXS		INT RX RATE	TL = 7.92e+09

  M45	S	+ S		= S2			2.198514e+09 (x2)
  R569	S	+ CHO		= HS	+ CO		1.853164e+09
  R533	S	+ HS		= H	+ S2		1.636645e+09
  R572	S	+ CO2		= SO	+ CO		1.452236e+07
  M52	S	+ S2		= S3			1.157653e+07
  R579	HSO	+ S		= HS	+ SO		1.146810e+07
  R527	OH	+ S		= H	+ SO		1.837127e+04
  M53	S	+ S3		= S4			1.202622e+04
  R536	S	+ O2		= SO	+ O		1.138830e+02
  R538	S	+ OCS		= CO	+ S2		1.466281e-04
  R570	S	+ HO2		= HS	+ O2		9.015739e-05
  R571	S	+ HO2		= SO	+ OH		9.015739e-05
  R535	S	+ NO2		= NO	+ SO		1.075554e-11
  R537	S	+ O3		= O2	+ SO		1.631556e-12
  R534	S	+ NO		= SO	+ N		7.417403e-37

************************************************************

N2H2				PRODUCTION RXS		INT RX RATE	TP = 7.69e+09

  R642	N2H3	+ N2H3		= N2H4	+ N2H2		7.693199e+09

N2H2				LOSS RXS		INT RX RATE	TL = 7.69e+09

  P67	N2H2			= N2	+ H2		7.693198e+09

************************************************************

CH2O				PRODUCTION RXS		INT RX RATE	TP = 5.04e+09

  R561	CHO	+ CHO		= CH2O	+ CO		5.028337e+09
  M10	H	+ CHO		= CH2O			6.632432e+06
  R206	H2	+ CHO		= CH2O	+ H		2.660249e+06
  R114	CHO	+ CH3O		= CH2O	+ CH2O		1.891798e+06 (x2)
  R123	CO2	+ CH2		= CH2O	+ CO		4.792659e+05
  R237	HNO	+ CHO		= CH2O	+ NO		5.892784e+04
  R154	H	+ CH3O		= CH2O	+ H2		5.148545e+04
  R415	O	+ CH3		= CH2O	+ H		1.556687e+03
  R451	O(1D)	+ CH4		= CH2O	+ H2		2.146046e+02
  R72	CH3	+ CNO		= CH2O	+ HCN		1.001089e+02
  R67	CH3	+ CH3O		= CH2O	+ CH4		4.823486e+01
  R492	OH	+ CH2		= CH2O	+ H		4.621598e+01
  T47	CH3O			= CH2O	+ H		1.005369e+01
  R548	SO2	+ CH2		= CH2O	+ SO		4.346894e+00
  T17	CH3O2			= CH2O	+ OH		1.123747e+00
  R400	O	+ C2H4		= CH2O	+ CH2		2.126349e-01
  R499	OH	+ CH3O		= CH2O	+ H2O		1.521059e-01
  R346	NO	+ CH3O		= CH2O	+ HNO		3.469536e-02
  R419	O	+ CH3O		= CH2O	+ OH		1.468639e-02
  R81	CH3O	+ O2		= CH2O	+ HO2		1.047314e-02
  R334	NO	+ C2H3		= CH2O	+ HCN		1.024129e-02
  R46	CH2	+ CH3O		= CH2O	+ CH3		1.004481e-02
  R98	CH4	+ CHO		= CH2O	+ CH3		5.504231e-03
  R392	O	+ C2H2N		= CH2O	+ CN		5.394159e-03
  R77	CH3O	+ C2H5		= C2H6	+ CH2O		1.865382e-03
  R75	CH3O	+ C2H3		= C2H4	+ CH2O		1.040284e-03
  R115	CHO	+ CH4O		= CH2O	+ CH3O		4.082604e-04
  R405	O	+ C2H5		= CH2O	+ CH3		1.675067e-04
  R73	CH3O	+ C2H		= CH2O	+ C2H2		5.642207e-05
  T36	C2H5O			= CH2O	+ CH3		1.462025e-06
  R74	CH3O	+ C2H2		= C2H3	+ CH2O		2.986765e-09
  R365	NO2	+ CH3		= CH2O	+ HNO		1.251675e-12
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		4.505302e-13
  R363	NO2	+ CH2		= CH2O	+ NO		9.448475e-14
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	2.876838e-14
  R227	H2O2	+ CHO		= CH2O	+ HO2		4.315370e-17
  R80	CH3O	+ CH3O2		= CH2O	+ CH4O2		2.862308e-17
  R366	NO2	+ CH3O		= CH2O	+ HNO2		1.585823e-19
  T51	CH3NO2			= CH2O	+ HNO		2.323183e-20
  R468	O3	+ C2H4		= CH2O	+ CH2O2		7.709188e-22
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	3.958857e-24
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	1.711924e-27
  R86	CH3O2	+ CH3O2		= CH4O	+ CH2O	+ O2	3.563890e-29
  R383	NO3	+ CH3O		= CH2O	+ HNO3		1.041440e-30
  T21	CH4O			= CH2O	+ H2		2.502464e-39
  T24	CH4O2			= CH2O	+ H2O		2.204572e-39

CH2O				LOSS RXS		INT RX RATE	TL = 3.50e+09

  P21	CH2O			= CO	+ H2		1.944348e+09
  P20	CH2O			= CHO	+ H		1.163259e+09
  R272	HS	+ CH2O		= H2S	+ CHO		3.721140e+08
  R148	H	+ CH2O		= H2	+ CHO		1.422754e+07
  R147	H	+ CH2O		= CH3O			4.439013e+06
  R55	CH2O	+ CN		= HCN	+ CHO		1.096394e+04
  R493	OH	+ CH2O		= CHO	+ H2O		1.918180e+03
  R56	CH2O	+ CNO		= HCNO	+ CHO		1.720710e+03
  R32	CH	+ CH2O		= C2H3O			6.606085e+02
  R79	CH3O	+ CH2O		= CH4O	+ CHO		3.284630e+02
  R413	O	+ CH2O		= CHO	+ OH		1.455151e-01
  R66	CH3	+ CH2O		= CH4	+ CHO		3.918246e-02
  R53	CH2O	+ C2H5		= C2H6	+ CHO		2.143540e-06
  R51	CH2O	+ C2H3		= C2H4	+ CHO		1.204964e-06
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		2.274673e-10
  R252	HO2	+ CH2O		= CHO	+ H2O2		2.015758e-13
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		5.305338e-23
  T14	CH2O			= CO	+ H2		1.994052e-24

************************************************************

OH				PRODUCTION RXS		INT RX RATE	TP = 3.93e+09

  R455	O(1D)	+ H2		= H	+ OH		2.186943e+09
  P6	H2O			= H	+ OH		9.750512e+08
  R201	NH	+ NO		= OH	+ N2		7.217392e+08
  R305	NH	+ O		= OH	+ N		3.462879e+07
  R575	HSO	+ H		= HS	+ OH		1.367455e+07
  R153	H	+ CH3O		= CH3	+ OH		8.237672e+05
  R461	O(1D)	+ NH3		= OH	+ NH2		5.987006e+05
  R323	NH2	+ O		= OH	+ NH		5.428534e+05
  R306	NH	+ O2		= OH	+ NO		5.669508e+04
  R319	NH2	+ H2O		= OH	+ NH3		1.559407e+04
  R456	O(1D)	+ H2O		= OH	+ OH		1.482324e+04 (x2)
  R439	O	+ HNO		= OH	+ NO		1.182805e+04
  R450	O(1D)	+ CH4		= CH3	+ OH		3.233376e+03
  R433	O	+ H2		= H	+ OH		3.274456e+02
  R166	H	+ H2O		= H2	+ OH		4.348145e+01
  R453	O(1D)	+ CH4O		= CH3O	+ OH		3.946182e+00
  R448	O(1D)	+ C2H6		= C2H5	+ OH		2.527190e+00
  R342	NO	+ CH		= CN	+ OH		1.980234e+00
  T17	CH3O2			= CH2O	+ OH		1.123747e+00
  R409	O	+ CH2		= CH	+ OH		4.711476e-01
  R180	H	+ HO2		= OH	+ OH		4.503286e-01 (x2)
  R447	O(1D)	+ C2H4		= C2H3	+ OH		3.898189e-01
  R428	O	+ CHO2		= CO2	+ OH		2.485709e-01
  R45	CH2	+ CH3O		= C2H4	+ OH		2.008961e-01
  R215	H2O	+ C2H		= C2H2	+ OH		1.833806e-01
  R413	O	+ CH2O		= CHO	+ OH		1.455151e-01
  M16	H	+ O		= OH			1.123618e-01
  R219	H2O	+ CN		= HCN	+ OH		4.749604e-02
  R426	O	+ CHO		= CO	+ OH		3.136663e-02
  R419	O	+ CH3O		= CH2O	+ OH		1.468639e-02
  R220	H2O	+ CNO		= HCNO	+ OH		5.883933e-03
  R394	O	+ C2H3		= C2H2	+ OH		3.083171e-03
  T53	HSO3			= OH	+ SO2		2.979961e-03
  R554	SO3	+ H		= OH	+ SO2		1.367030e-03
  R424	O	+ CH4O		= CH3O	+ OH		9.015777e-04
  P14	HNO2			= NO	+ OH		5.594155e-04
  R167	H	+ H2O2		= OH	+ H2O		1.885456e-04
  R423	O	+ CH4		= CH3	+ OH		1.613809e-04
  R401	O	+ C2H4O		= C2H3O	+ OH		1.242620e-04
  R404	O	+ C2H5		= C2H4	+ OH		1.006259e-04
  R571	S	+ HO2		= SO	+ OH		9.015739e-05
  R397	O	+ C2H4		= C2H3	+ OH		8.193099e-05
  R231	H2S	+ O		= OH	+ HS		6.925055e-05
  R578	HSO	+ O		= OH	+ SO		6.800830e-05
  T48	CHO2			= CO	+ OH		5.019044e-05
  R165	H	+ CO2		= CO	+ OH		3.948352e-05
  P7	H2O2			= OH	+ OH		2.174617e-05 (x2)
  R263	HS	+ HO2		= OH	+ HSO		1.824069e-05
  P5	HO2			= O	+ OH		1.741161e-05
  R406	O	+ C2H6		= C2H5	+ OH		8.589373e-06
  T31	C2H3O			= C2H2	+ OH		6.451956e-06
  R303	NH	+ NO2		= OH	+ N2O		1.880733e-06
  R155	H	+ CH3O2		= CH3O	+ OH		1.180641e-06
  R175	H	+ HNO2		= OH	+ HNO		1.029294e-06
  R173	H	+ HNO		= OH	+ NH		8.758662e-07
  R259	HO2	+ NO		= OH	+ NO2		4.483851e-07
  P27	CH2O2			= CHO	+ OH		3.302591e-07
  R407	O	+ CH		= OH	+ C		1.365771e-07
  R441	O	+ HO2		= OH	+ O2		9.429798e-08
  R217	H2O	+ C2H5		= C2H6	+ OH		1.842755e-08
  R189	H	+ NO2		= OH	+ NO		1.814433e-08
  T37	C2H5O			= C2H4	+ OH		1.206377e-08
  R192	H	+ O3		= OH	+ O2		3.169092e-09
  R558	HSO	+ O2		= OH	+ SO2		1.063009e-09
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	5.250653e-10
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	2.229649e-10
  R274	HSO3	+ O		= OH	+ SO3		1.385352e-11
  R268	HS	+ O2		= SO	+ OH		6.337240e-12
  R437	O	+ HCNO		= CNO	+ OH		4.083354e-12
  R434	O	+ H2O2		= OH	+ HO2		9.523626e-13
  P24	CH4O2			= CH3O	+ OH		1.849313e-13
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	2.876838e-14
  R245	HO2	+ C2H2		= C2H2O	+ OH		1.244842e-15
  R369	NO2	+ CHO		= NO	+ CO	+ OH	4.712900e-16
  R248	HO2	+ C2H4		= C2H4O	+ OH		2.598601e-17
  P15	HNO3			= NO2	+ OH		3.632774e-19
  R425	O	+ CH4O2		= CH3O2	+ OH		3.829286e-21
  R190	H	+ NO3		= OH	+ NO2		3.404002e-21
  R287	N	+ H2O		= OH	+ NH		2.634836e-22
  T20	CH4O			= CH3	+ OH		6.973164e-25
  R261	HO2	+ O3		= OH	+ O2	+ O2	2.275482e-26
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	1.711924e-27
  P19	HNO4			= NO3	+ OH		5.162784e-28
  T3	H2O2			= OH	+ OH		3.459365e-29 (x2)
  T9	HNO2			= OH	+ NO		8.414862e-33
  R122	CO	+ CH3		= C2H2	+ OH		1.615174e-33
  T23	CH4O2			= CH3O	+ OH		3.073625e-35
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	1.406691e-35
  R214	H2O	+ C		= CH	+ OH		6.859751e-36
  T10	HNO3			= OH	+ NO2		1.200278e-42
  R188	H	+ NO		= OH	+ N		3.273053e-43

OH				LOSS RXS		INT RX RATE	TL = 3.93e+09

  R308	NH	+ OH		= H	+ HNO		3.544089e+09
  R309	NH	+ OH		= H2O	+ N		2.174704e+08
  R512	OH	+ H2		= H2O	+ H		1.600437e+08
  R511	OH	+ CO		= CO2	+ H		8.274160e+06
  R523	OH	+ NH3		= H2O	+ NH2		3.709644e+06
  R326	NH2	+ OH		= H2O	+ NH		1.944432e+05
  R644	NH2	+ OH		= NH3	+ O		1.120537e+05
  R519	OH	+ HNO		= H2O	+ NO		3.602984e+04
  R527	OH	+ S		= H	+ SO		1.837127e+04
  M39	OH	+ CO		= CHO2			4.168153e+03
  R493	OH	+ CH2O		= CHO	+ H2O		1.918180e+03
  R528	OH	+ SO		= SO2	+ H		7.365282e+02
  R501	OH	+ CH4		= CH3	+ H2O		4.103585e+02
  R481	OH	+ C2H2		= C2HO	+ H2		2.299072e+02
  M18	H	+ OH		= H2O			1.251399e+02
  R506	OH	+ CN		= H	+ CNO		9.138554e+01
  R502	OH	+ CH4O		= CH3O	+ H2O		8.417319e+01
  R505	OH	+ CHO2		= CO2	+ H2O		5.757767e+01
  R492	OH	+ CH2		= CH2O	+ H		4.621598e+01
  R496	OH	+ CH3		= CH2	+ H2O		4.078324e+01
  R295	N	+ OH		= NO	+ H		1.178270e+01
  R504	OH	+ CHO		= CO	+ H2O		5.079297e+00
  R232	H2S	+ OH		= H2O	+ HS		4.356401e+00
  R491	OH	+ C2H6		= C2H5	+ H2O		3.259206e+00
  R483	OH	+ C2H2O		= CO	+ CH3O		3.036142e+00
  R526	OH	+ OH		= H2O	+ O		2.785463e+00 (x2)
  R445	O	+ OH		= O2	+ H		2.534553e+00
  M38	OH	+ C2H4		= C2H5O			2.094592e+00
  M37	OH	+ C2H2		= C2H3O			1.141702e+00
  R489	OH	+ C2H4O		= C2H3O	+ H2O		8.297733e-01
  R482	OH	+ C2H2		= CO	+ CH3		2.308714e-01
  M47	SO	+ OH		= HSO2			1.593492e-01
  R499	OH	+ CH3O		= CH2O	+ H2O		1.521059e-01
  R507	OH	+ CN		= O	+ HCN		1.116119e-01
  R517	OH	+ HCNO		= CNO	+ H2O		2.953315e-02
  R485	OH	+ C2H3		= C2H4O			2.751283e-02
  R486	OH	+ C2H3		= C2H2	+ H2O		2.751283e-02
  M50	SO2	+ OH		= HSO3			2.657639e-02
  R574	HSO	+ OH		= H2O	+ SO		2.533716e-02
  R477	OH	+ C2H		= CO	+ CH2		8.734815e-03
  R478	OH	+ C2H		= C2H2	+ O		8.734815e-03
  R490	OH	+ C2H5		= C2H4	+ H2O		7.011065e-03
  R487	OH	+ C2H3O		= C2H2O	+ H2O		3.374561e-03
  R509	OH	+ CNO		= HCNO	+ O		3.134030e-03
  R516	OH	+ HCN		= CN	+ H2O		1.795177e-03
  M42	OH	+ NO		= HNO2			5.633128e-04
  R40	NH	+ OH		= NH2	+ O		4.242775e-04
  M44	OH	+ OH		= H2O2			2.345325e-04 (x2)
  R488	OH	+ C2H4		= C2H3	+ H2O		7.346851e-05
  R522	OH	+ HO2		= H2O	+ O2		4.587862e-06
  R513	OH	+ H2O2		= H2O	+ HO2		3.191704e-07
  R520	OH	+ HNO2		= H2O	+ NO2		2.530496e-07
  R515	OH	+ HCN		= CO	+ NH2		1.326033e-07
  R494	OH	+ CH2O2		= CHO2	+ H2O		1.392047e-09
  R566	HSO3	+ OH		= H2O	+ SO3		8.339074e-10
  R473	OCS	+ OH		= CO2	+ HS		6.028065e-10
  R495	OH	+ CH3		= CH3O	+ H		4.476402e-11
  R480	OH	+ C2H2		= C2H	+ H2O		1.423989e-11
  R479	OH	+ C2H2		= C2H2O	+ H		2.012033e-12
  R500	OH	+ CH3O2		= CH4O	+ O2		1.512516e-12
  R503	OH	+ CH4O2		= CH3O2	+ H2O		2.685020e-15
  R525	OH	+ O3		= HO2	+ O2		2.437147e-17
  M43	OH	+ NO2		= HNO3			1.069032e-18
  M41	OH	+ HNO3		= H2O	+ NO3		5.500743e-23
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	3.958857e-24
  R524	OH	+ NO3		= HO2	+ NO2		4.318394e-27
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	3.952599e-29
  R556	SO3	+ OH		= HO2	+ SO2		9.901252e-37
  R107	CH4S	+ OH		= H2O	+ CH3S		0.000000e+00

************************************************************

NO				PRODUCTION RXS		INT RX RATE	TP = 3.90e+09

  R172	H	+ HNO		= H2	+ NO		3.484619e+09
  R304	NH	+ O		= NO	+ H		3.462879e+08
  P71	HNO			= NO	+ H		5.759603e+07
  R297	N2O	+ CH		= HCN	+ NO		9.215225e+06
  R235	HNO	+ CH3		= CH4	+ NO		5.221750e+06
  R324	NH2	+ O		= H2	+ NO		3.884210e+05
  R239	HNO	+ CNO		= HCNO	+ NO		1.299419e+05
  R238	HNO	+ CN		= HCN	+ NO		1.209952e+05
  R460	O(1D)	+ N2O		= NO	+ NO		8.938870e+04 (x2)
  R237	HNO	+ CHO		= CH2O	+ NO		5.892784e+04
  R306	NH	+ O2		= OH	+ NO		5.669508e+04
  R519	OH	+ HNO		= H2O	+ NO		3.602984e+04
  R236	HNO	+ CH3O		= CH4O	+ NO		1.254194e+04
  R439	O	+ HNO		= OH	+ NO		1.182805e+04
  R295	N	+ OH		= NO	+ H		1.178270e+01
  R431	O	+ CNO		= CO	+ NO		4.312379e+00
  P14	HNO2			= NO	+ OH		5.594155e-04
  P25	CH3NO2			= CH3O	+ NO		7.457946e-05
  R150	H	+ CH3NO2	= CH4O	+ NO		2.916443e-06
  R302	NH	+ NO2		= NO	+ HNO		2.821099e-06
  R177	H	+ HNO2		= H2O	+ NO		5.238794e-07
  R293	N	+ O2		= NO	+ O		3.077684e-08
  R189	H	+ NO2		= OH	+ NO		1.814433e-08
  M26	N	+ O		= NO			1.398361e-08
  P8	NO2			= NO	+ O		5.515083e-11
  R183	H	+ N2O		= NO	+ NH		4.726604e-11
  R535	S	+ NO2		= NO	+ SO		1.075554e-11
  R364	NO2	+ CH3		= CH3O	+ NO		5.238492e-12
  R355	NO2	+ C		= CO	+ NO		4.856410e-13
  R371	NO2	+ CN		= NO	+ CNO		1.125911e-13
  R363	NO2	+ CH2		= CH2O	+ NO		9.448475e-14
  T8	HNO			= H	+ NO		8.360673e-14
  R541	SO	+ NO2		= SO2	+ NO		4.315279e-14
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	2.876838e-14
  R375	NO2	+ CNO		= CO	+ NO	+ NO	1.559663e-15 (x2)
  R362	NO2	+ CH		= CHO	+ NO		1.374357e-15
  R442	O	+ NO2		= NO	+ O2		8.166811e-16
  R369	NO2	+ CHO		= NO	+ CO	+ OH	4.712900e-16
  R368	NO2	+ CHO		= NO	+ CHO2		3.192990e-16
  R356	NO2	+ C2H		= C2HO	+ NO		3.711803e-17
  R463	O(1D)	+ NO2		= O2	+ NO		2.992332e-17
  R370	NO2	+ CHO		= NO	+ CO2	+ H	2.930899e-17
  T50	CH3NO2			= CH3O	+ NO		2.598647e-17
  R357	NO2	+ C2H3		= C2H3O	+ NO		2.322086e-17
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	1.611805e-17
  R265	HS	+ NO2		= NO	+ HSO		1.788036e-18
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	9.791514e-20
  R294	N	+ O3		= NO	+ O2		4.108526e-20
  R270	HSO	+ NO2		= HSO2	+ NO		5.863691e-21
  P9	NO3			= NO	+ O2		1.007168e-22
  R542	CS	+ NO2		= OCS	+ NO		7.316293e-23
  T6	NO3			= NO	+ O2		1.075722e-25
  R429	O	+ CN		= C	+ NO		1.316014e-28
  T9	HNO2			= OH	+ NO		8.414862e-33
  T11	HNO3			= HO2	+ NO		2.816608e-42
  R552	SO2	+ NO2		= SO3	+ NO		1.599165e-43
  P13	N2O5			= NO3	+ NO	+ O	1.865001e-46
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	2.192665e-47
  T5	NO2			= NO	+ O		1.634426e-64

NO				LOSS RXS		INT RX RATE	TL = 3.90e+09

  R301	NH	+ NO		= N2O	+ H		3.124411e+09
  R201	NH	+ NO		= OH	+ N2		7.217392e+08
  R320	NH2	+ NO		= H2O	+ N2		5.756107e+07
  P44	NO			= N	+ O		1.497022e+03
  R332	NO	+ C		= CN	+ O		4.068077e+02
  R331	NO	+ C		= CO	+ N		2.294881e+02
  R351	NO	+ CNO		= CO2	+ N2		3.291751e+01
  R350	NO	+ CNO		= CO	+ N2O		2.732122e+01
  R352	NO	+ CNO		= CO	+ N2	+ O	1.536934e+01
  R291	N	+ NO		= O	+ N2		1.137783e+01
  M15	H	+ NO		= HNO			4.117334e+00
  R340	NO	+ CH		= CO	+ NH		3.536132e+00
  R342	NO	+ CH		= CN	+ OH		1.980234e+00
  R341	NO	+ CH		= O	+ HCN		1.937800e+00
  R339	NO	+ CH		= H	+ CNO		5.657811e-01
  R348	NO	+ CHO		= CO	+ HNO		4.560638e-01
  R338	NO	+ CH		= N	+ CHO		1.881222e-01
  R346	NO	+ CH3O		= CH2O	+ HNO		3.469536e-02
  R333	NO	+ C2H		= HCN	+ CO		1.410550e-02
  R462	O(1D)	+ NO		= O2	+ N		1.291541e-02
  R334	NO	+ C2H3		= CH2O	+ HCN		1.024129e-02
  R573	HSO	+ NO		= HNO	+ SO		2.325812e-03
  M42	OH	+ NO		= HNO2			5.633128e-04
  R336	NO	+ C2HO		= CO	+ HCNO		2.865252e-04
  R337	NO	+ C2HO		= HCN	+ CO2		9.100303e-05
  M27	NO	+ CH3O		= CH3NO2			7.750283e-05
  R335	NO	+ C2H5O		= C2H4O	+ HNO		4.791867e-06
  M32	O	+ NO		= NO2			2.043523e-06
  R259	HO2	+ NO		= OH	+ NO2		4.483851e-07
