  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	2.026993e-06
  T48	CHO2			= CO	+ OH		1.517466e-06
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	1.202121e-06
  R45	CH2	+ CH3O		= C2H4	+ OH		1.161110e-06
  R303	NH	+ NO2		= OH	+ N2O		8.834374e-07
  R220	H2O	+ CNO		= HCNO	+ OH		8.041208e-07
  R217	H2O	+ C2H5		= C2H6	+ OH		5.435729e-07
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	8.877776e-08
  P27	CH2O2			= CHO	+ OH		1.965566e-09
  R261	HO2	+ O3		= OH	+ O2	+ O2	1.392762e-09
  T31	C2H3O			= C2H2	+ OH		4.917421e-10
  R306	NH	+ O2		= OH	+ NO		2.880062e-10
  R173	H	+ HNO		= OH	+ NH		1.824933e-11
  P24	CH4O2			= CH3O	+ OH		6.178517e-12
  R245	HO2	+ C2H2		= C2H2O	+ OH		1.507068e-14
  R425	O	+ CH4O2		= CH3O2	+ OH		1.042146e-14
  R248	HO2	+ C2H4		= C2H4O	+ OH		1.296761e-15
  R437	O	+ HCNO		= CNO	+ OH		2.189302e-17
  T10	HNO3			= OH	+ NO2		5.053077e-26
  T20	CH4O			= CH3	+ OH		4.695643e-26
  T9	HNO2			= OH	+ NO		1.622139e-26
  T23	CH4O2			= CH3O	+ OH		4.979864e-28
  T3	H2O2			= OH	+ OH		3.841507e-28 (x2)
  R188	H	+ NO		= OH	+ N		1.315801e-37
  R122	CO	+ CH3		= C2H2	+ OH		1.442353e-39
  R287	N	+ H2O		= OH	+ NH		1.222251e-39
  R214	H2O	+ C		= CH	+ OH		1.986696e-49

OH				LOSS RXS		INT RX RATE	TL = 2.62e+10

  R512	OH	+ H2		= H2O	+ H		2.269337e+10
  R445	O	+ OH		= O2	+ H		1.873695e+09
  R511	OH	+ CO		= CO2	+ H		1.547552e+09
  R40	NH	+ OH		= NH2	+ O		1.118174e+08
  M18	H	+ OH		= H2O			1.837219e+07
  R526	OH	+ OH		= H2O	+ O		6.541806e+05 (x2)
  R493	OH	+ CH2O		= CHO	+ H2O		5.403705e+05
  M39	OH	+ CO		= CHO2			4.224857e+05
  R528	OH	+ SO		= SO2	+ H		2.378418e+05
  R523	OH	+ NH3		= H2O	+ NH2		1.477366e+05
  R502	OH	+ CH4O		= CH3O	+ H2O		1.396454e+05
  R527	OH	+ S		= H	+ SO		1.192045e+05
  R295	N	+ OH		= NO	+ H		2.435982e+04
  R522	OH	+ HO2		= H2O	+ O2		9.680504e+03
  R505	OH	+ CHO2		= CO2	+ H2O		2.998187e+03
  R504	OH	+ CHO		= CO	+ H2O		2.397173e+03
  M42	OH	+ NO		= HNO2			1.832436e+03
  R501	OH	+ CH4		= CH3	+ H2O		1.558849e+03
  M47	SO	+ OH		= HSO2			5.889621e+02
  M50	SO2	+ OH		= HSO3			3.407895e+02
  R519	OH	+ HNO		= H2O	+ NO		3.369208e+02
  R491	OH	+ C2H6		= C2H5	+ H2O		1.000352e+02
  M44	OH	+ OH		= H2O2			6.978300e+01 (x2)
  R481	OH	+ C2H2		= C2HO	+ H2		5.788115e+01
  R506	OH	+ CN		= H	+ CNO		5.387552e+01
  R232	H2S	+ OH		= H2O	+ HS		4.342396e+01
  M38	OH	+ C2H4		= C2H5O			2.146903e+01
  R489	OH	+ C2H4O		= C2H3O	+ H2O		2.048514e+01
  R483	OH	+ C2H2O		= CO	+ CH3O		1.781115e+01
  R326	NH2	+ OH		= H2O	+ NH		1.531642e+01
  R496	OH	+ CH3		= CH2	+ H2O		1.273715e+01
  R644	NH2	+ OH		= NH3	+ O		1.155148e+01
  R574	HSO	+ OH		= H2O	+ SO		1.011035e+01
  R513	OH	+ H2O2		= H2O	+ HO2		2.756429e+00
  M37	OH	+ C2H2		= C2H3O			1.094270e+00
  R499	OH	+ CH3O		= CH2O	+ H2O		8.522860e-01
  R520	OH	+ HNO2		= H2O	+ NO2		6.844310e-01
  R492	OH	+ CH2		= CH2O	+ H		1.643126e-01
  R482	OH	+ C2H2		= CO	+ CH3		8.804240e-02
  M43	OH	+ NO2		= HNO3			3.709304e-02
  R507	OH	+ CN		= O	+ HCN		1.485774e-02
  R490	OH	+ C2H5		= C2H4	+ H2O		9.820657e-03
  R485	OH	+ C2H3		= C2H4O			2.050889e-03
  R486	OH	+ C2H3		= C2H2	+ H2O		2.050889e-03
  R487	OH	+ C2H3O		= C2H2O	+ H2O		8.308480e-04
  R566	HSO3	+ OH		= H2O	+ SO3		3.663140e-04
  R477	OH	+ C2H		= CO	+ CH2		2.228480e-04
  R478	OH	+ C2H		= C2H2	+ O		2.228480e-04
  R525	OH	+ O3		= HO2	+ O2		7.366409e-05
  R524	OH	+ NO3		= HO2	+ NO2		1.478102e-05
  M41	OH	+ HNO3		= H2O	+ NO3		9.974559e-06
  R488	OH	+ C2H4		= C2H3	+ H2O		1.361825e-06
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	7.319801e-07
  R516	OH	+ HCN		= CN	+ H2O		2.831585e-07
  R308	NH	+ OH		= H	+ HNO		2.427588e-07
  R500	OH	+ CH3O2		= CH4O	+ O2		8.233344e-08
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	2.214688e-08
  R309	NH	+ OH		= H2O	+ N		1.074710e-08
  R517	OH	+ HCNO		= CNO	+ H2O		6.528179e-09
  R509	OH	+ CNO		= HCNO	+ O		4.661820e-09
  R494	OH	+ CH2O2		= CHO2	+ H2O		1.580403e-09
  R473	OCS	+ OH		= CO2	+ HS		6.829707e-10
  R515	OH	+ HCN		= CO	+ NH2		1.247706e-11
  R503	OH	+ CH4O2		= CH3O2	+ H2O		3.795425e-12
  R495	OH	+ CH3		= CH3O	+ H		1.115386e-14
  R480	OH	+ C2H2		= C2H	+ H2O		2.096908e-16
  R479	OH	+ C2H2		= C2H2O	+ H		1.108683e-17
  R556	SO3	+ OH		= HO2	+ SO2		3.103631e-39
  R107	CH4S	+ OH		= H2O	+ CH3S		0.000000e+00

************************************************************

S				PRODUCTION RXS		INT RX RATE	TP = 2.55e+10

  P52	S2			= S	+ S		1.160306e+10 (x2)
  P53	S3			= S2	+ S		1.096832e+09
  R560	HS	+ H		= H2	+ S		9.545700e+08
  R264	HS	+ HS		= S	+ H2S		1.702550e+08
  R559	SO	+ SO		= SO2	+ S		2.332134e+07
  P51	SO			= S	+ O		2.305520e+06
  R446	O	+ S2		= S	+ SO		1.026181e+06
  P31	OCS			= CO	+ S		7.460741e-06
  R125	CS	+ O		= CO	+ S		2.710119e-08
  T58	H2S			= H2	+ S		5.063703e-27
  T60	OCS			= CO	+ S		6.190707e-42

S				LOSS RXS		INT RX RATE	TL = 2.55e+10

  M45	S	+ S		= S2			9.686945e+09 (x2)
  R533	S	+ HS		= H	+ S2		2.023270e+09
  R569	S	+ CHO		= HS	+ CO		1.989768e+09
  M52	S	+ S2		= S3			1.122383e+09
  R572	S	+ CO2		= SO	+ CO		6.574840e+08
  R579	HSO	+ S		= HS	+ SO		2.567208e+08
  M53	S	+ S3		= S4			2.555087e+07
  R536	S	+ O2		= SO	+ O		1.086788e+06
  R527	OH	+ S		= H	+ SO		1.192045e+05
  R535	S	+ NO2		= NO	+ SO		3.369410e+04
  R570	S	+ HO2		= HS	+ O2		3.027634e+02
  R571	S	+ HO2		= SO	+ OH		3.027634e+02
  R537	S	+ O3		= O2	+ SO		1.481291e+00
  R538	S	+ OCS		= CO	+ S2		3.664017e-08
  R534	S	+ NO		= SO	+ N		8.016025e-30

************************************************************

N2H4				PRODUCTION RXS		INT RX RATE	TP = 2.41e+10

  M85	NH2	+ NH2		= N2H4			1.678825e+10
  R642	N2H3	+ N2H3		= N2H4	+ N2H2		7.281602e+09

N2H4				LOSS RXS		INT RX RATE	TL = 2.41e+10

  R639	N2H4	+ H		= N2H3	+ H2		1.534788e+10
  P68	N2H4			= N2H3	+ H		8.721794e+09
  T91	N2H4			= NH2	+ NH2		4.899238e-10

************************************************************

N2H3				PRODUCTION RXS		INT RX RATE	TP = 2.41e+10

  R639	N2H4	+ H		= N2H3	+ H2		1.534788e+10
  P68	N2H4			= N2H3	+ H		8.721794e+09
  R330	NH3	+ CNO		= CO	+ N2H3		1.627736e-04

N2H3				LOSS RXS		INT RX RATE	TL = 2.41e+10

  R642	N2H3	+ N2H3		= N2H4	+ N2H2		7.281602e+09 (x2)
  R641	N2H3	+ H		= NH2	+ NH2		5.674042e+09
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	1.916211e+09 (x2)

************************************************************

H2O				PRODUCTION RXS		INT RX RATE	TP = 2.35e+10

  R512	OH	+ H2		= H2O	+ H		2.269337e+10
  R320	NH2	+ NO		= H2O	+ N2		7.976258e+08
  M18	H	+ OH		= H2O			1.837219e+07
  R181	H	+ HO2		= O	+ H2O		7.317367e+06
  R526	OH	+ OH		= H2O	+ O		6.541806e+05
  R493	OH	+ CH2O		= CHO	+ H2O		5.403705e+05
  R523	OH	+ NH3		= H2O	+ NH2		1.477366e+05
  R502	OH	+ CH4O		= CH3O	+ H2O		1.396454e+05
  R321	NH2	+ NO2		= H2O	+ N2O		1.646543e+04
  R522	OH	+ HO2		= H2O	+ O2		9.680504e+03
  R505	OH	+ CHO2		= CO2	+ H2O		2.998187e+03
  R504	OH	+ CHO		= CO	+ H2O		2.397173e+03
  R501	OH	+ CH4		= CH3	+ H2O		1.558849e+03
  P50	H2SO4			= SO3	+ H2O		5.234052e+02
  R519	OH	+ HNO		= H2O	+ NO		3.369208e+02
  R491	OH	+ C2H6		= C2H5	+ H2O		1.000352e+02
  R167	H	+ H2O2		= OH	+ H2O		5.988184e+01
  R232	H2S	+ OH		= H2O	+ HS		4.342396e+01
  R489	OH	+ C2H4O		= C2H3O	+ H2O		2.048514e+01
  R326	NH2	+ OH		= H2O	+ NH		1.531642e+01
  R496	OH	+ CH3		= CH2	+ H2O		1.273715e+01
  R574	HSO	+ OH		= H2O	+ SO		1.011035e+01
  R513	OH	+ H2O2		= H2O	+ HO2		2.756429e+00
  R499	OH	+ CH3O		= CH2O	+ H2O		8.522860e-01
  R520	OH	+ HNO2		= H2O	+ NO2		6.844310e-01
  R177	H	+ HNO2		= H2O	+ NO		2.876806e-01
  R490	OH	+ C2H5		= C2H4	+ H2O		9.820657e-03
  R486	OH	+ C2H3		= C2H2	+ H2O		2.050889e-03
  R487	OH	+ C2H3O		= C2H2O	+ H2O		8.308480e-04
  R566	HSO3	+ OH		= H2O	+ SO3		3.663140e-04
  R325	NH2	+ O3		= H2O	+ NO2		1.158744e-04
  M41	OH	+ HNO3		= H2O	+ NO3		9.974559e-06
  R488	OH	+ C2H4		= C2H3	+ H2O		1.361825e-06
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	7.319801e-07
  R516	OH	+ HCN		= CN	+ H2O		2.831585e-07
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	2.214688e-08
  R309	NH	+ OH		= H2O	+ N		1.074710e-08
  R517	OH	+ HCNO		= CNO	+ H2O		6.528179e-09
  R494	OH	+ CH2O2		= CHO2	+ H2O		1.580403e-09
  P29	CH2O2			= H2O	+ CO		4.211928e-10
  R178	H	+ HNO3		= H2O	+ NO2		1.448073e-10
  R160	H	+ CH4O2		= CH3O	+ H2O		5.851662e-11
  R503	OH	+ CH4O2		= CH3O2	+ H2O		3.795425e-12
  R480	OH	+ C2H2		= C2H	+ H2O		2.096908e-16
  T16	CH2O2			= CO	+ H2O		3.390654e-29
  T24	CH4O2			= CH2O	+ H2O		2.005437e-31
  T22	CH4O			= CH21	+ H2O		9.972839e-43
  R107	CH4S	+ OH		= H2O	+ CH3S		0.000000e+00

H2O				LOSS RXS		INT RX RATE	TL = 1.47e+10

  P6	H2O			= H	+ OH		1.474807e+10
  R456	O(1D)	+ H2O		= OH	+ OH		1.478160e+05
  R218	H2O	+ CH		= CH3O			1.087997e+05
  R565	SO3	+ H2O		= H2SO4			2.926338e+03
  R166	H	+ H2O		= H2	+ OH		8.740863e+02
  R319	NH2	+ H2O		= OH	+ NH3		3.490418e+02
  R215	H2O	+ C2H		= C2H2	+ OH		2.433954e-04
  R219	H2O	+ CN		= HCN	+ OH		1.036298e-05
  R220	H2O	+ CNO		= HCNO	+ OH		8.041208e-07
  R217	H2O	+ C2H5		= C2H6	+ OH		5.435729e-07
  R287	N	+ H2O		= OH	+ NH		1.222251e-39
  R214	H2O	+ C		= CH	+ OH		1.986696e-49

************************************************************

CHO				PRODUCTION RXS		INT RX RATE	TP = 2.03e+10

  M12	H	+ CO		= CHO			1.958818e+10
  R272	HS	+ CH2O		= H2S	+ CHO		4.077889e+08
  P20	CH2O			= CHO	+ H		1.841557e+08
  R148	H	+ CH2O		= H2	+ CHO		1.123720e+08
  R493	OH	+ CH2O		= CHO	+ H2O		5.403705e+05
  R413	O	+ CH2O		= CHO	+ OH		2.926977e+05
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	1.625979e+04
  R398	O	+ C2H4		= CH3	+ CHO		9.146207e+02
  R138	H	+ C2H4O		= CH4	+ CHO		7.645693e+02
  R133	H	+ C2H3O		= CHO	+ CH3		5.527049e+02
  P22	C2H4O			= CHO	+ CH3		4.881872e+02
  R79	CH3O	+ CH2O		= CH4O	+ CHO		1.998103e+02
  R55	CH2O	+ CN		= HCN	+ CHO		5.703876e+00
  R547	SO2	+ CH		= CHO	+ SO		2.059166e+00
  R338	NO	+ CH		= N	+ CHO		4.413455e-02
  R66	CH3	+ CH2O		= CH4	+ CHO		3.993856e-02
  R56	CH2O	+ CNO		= HCNO	+ CHO		1.071856e-03
  R53	CH2O	+ C2H5		= C2H6	+ CHO		1.761949e-04
  R362	NO2	+ CH		= CHO	+ NO		1.424345e-08
  P27	CH2O2			= CHO	+ OH		1.965566e-09
  R474	OCS	+ CH		= CHO	+ CS		1.317592e-09
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	1.218220e-10
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		8.459972e-12
  R51	CH2O	+ C2H3		= C2H4	+ CHO		1.834668e-13
  R252	HO2	+ CH2O		= CHO	+ H2O2		1.449724e-13
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		3.638662e-25
  T33	C2H4O			= CHO	+ CH3		1.435116e-38
  R121	CO	+ C2H4		= C2H3	+ CHO		1.167630e-64
  R120	CO	+ C2H2		= C2H	+ CHO		3.394459e-87

CHO				LOSS RXS		INT RX RATE	TL = 2.03e+10

  R162	H	+ CHO		= CO	+ H2		1.531850e+10
  R569	S	+ CHO		= HS	+ CO		1.989768e+09
  M10	H	+ CHO		= CH2O			9.377400e+08
  T46	CHO			= CO	+ H		7.512479e+08
  R543	SO	+ CHO		= HSO	+ CO		5.924861e+08
  R267	HS	+ CHO		= H2S	+ CO		3.123812e+08
  R561	CHO	+ CHO		= CH2O	+ CO		1.700746e+08 (x2)
  R426	O	+ CHO		= CO	+ OH		2.147970e+07
  R427	O	+ CHO		= CO2	+ H		2.147970e+07
  R348	NO	+ CHO		= CO	+ HNO		5.294491e+06
  R114	CHO	+ CH3O		= CH2O	+ CH2O		1.580942e+06
  R113	CHO	+ CH3O		= CH4O	+ CO		7.904710e+05
  R71	CH3	+ CHO		= CH4	+ CO		1.203225e+05
  R206	H2	+ CHO		= CH2O	+ H		2.662447e+04
  R118	CHO	+ O2		= CO	+ HO2		1.814362e+04
  R70	CH3	+ CHO		= C2H4O			1.804838e+04
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	1.625979e+04
  R504	OH	+ CHO		= CO	+ H2O		2.397173e+03
  R112	CHO	+ C2H5		= C2H6	+ CO		1.637282e+03
  R237	HNO	+ CHO		= CH2O	+ NO		9.935459e+02
  R369	NO2	+ CHO		= NO	+ CO	+ OH	2.038489e+02
  R368	NO2	+ CHO		= NO	+ CHO2		1.381076e+02
  R110	CHO	+ C2H3O		= C2H4O	+ CO		9.336973e+00
  R370	NO2	+ CHO		= NO	+ CO2	+ H	3.670387e+00
  R50	CH2	+ CHO		= CO	+ CH3		3.435438e-03
  R109	CHO	+ C2H3		= C2H4	+ CO		7.340381e-04
  R116	CHO	+ CN		= HCN	+ CO		6.160478e-04
  R115	CHO	+ CH4O		= CH2O	+ CH3O		2.093274e-04
  R117	CHO	+ CNO		= HCNO	+ CO		1.332087e-05
  R98	CH4	+ CHO		= CH2O	+ CH3		3.762904e-07
  R108	CHO	+ C2H		= C2H2	+ CO		1.587019e-08
  R227	H2O2	+ CHO		= CH2O	+ HO2		6.586276e-14
  R568	NO2	+ CHO		= CO	+ HNO2		1.440572e-15

************************************************************

S2				PRODUCTION RXS		INT RX RATE	TP = 1.76e+10

  M45	S	+ S		= S2			9.686945e+09
  P54	S4			= S2	+ S2		2.373165e+09 (x2)
  R533	S	+ HS		= H	+ S2		2.023270e+09
  P53	S3			= S2	+ S		1.096832e+09
  R538	S	+ OCS		= CO	+ S2		3.664017e-08

S2				LOSS RXS		INT RX RATE	TL = 1.76e+10

  P52	S2			= S	+ S		1.160306e+10
  M54	S2	+ S2		= S4			2.413452e+09 (x2)
  M52	S	+ S2		= S3			1.122383e+09
  R446	O	+ S2		= S	+ SO		1.026181e+06

************************************************************

NH3				PRODUCTION RXS		INT RX RATE	TP = 1.57e+10

  R212	H2	+ NH2		= NH3	+ H		9.432235e+09
  M14	H	+ NH2		= NH3			2.464423e+09
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	1.916211e+09 (x2)
  R317	NH2	+ CH4		= CH3	+ NH3		1.545494e+04
  R319	NH2	+ H2O		= OH	+ NH3		3.490418e+02
  R258	HO2	+ NH2		= NH3	+ O2		1.208766e+02
  R644	NH2	+ OH		= NH3	+ O		1.155148e+01
  R313	NH2	+ C2H4O		= C2H3O	+ NH3		8.546020e-01
  R315	NH2	+ C2H6		= C2H5	+ NH3		3.654039e-01
  R312	NH2	+ C2H4		= C2H3	+ NH3		2.839733e-06
  R311	NH2	+ C2H2		= C2H	+ NH3		4.733909e-08

NH3				LOSS RXS		INT RX RATE	TL = 3.57e+10

  P42	NH3			= NH2	+ H		3.572266e+10
  R186	H	+ NH3		= H2	+ NH2		8.845651e+05
  R523	OH	+ NH3		= H2O	+ NH2		1.477366e+05
  P43	NH3			= NH	+ H2		1.454463e+03
  R461	O(1D)	+ NH3		= OH	+ NH2		5.416188e+00
  R328	NH3	+ CH3		= CH4	+ NH2		3.871629e+00
  R327	NH3	+ CH		= HCN	+ H2	+ H	5.829171e-02
  R329	NH3	+ CN		= HCN	+ NH2		1.222037e-02
  R330	NH3	+ CNO		= CO	+ N2H3		1.627736e-04
  R300	NH	+ NH3		= NH2	+ NH2		2.219323e-17

************************************************************

N2				PRODUCTION RXS		INT RX RATE	TP = 1.03e+10

  P67	N2H2			= N2	+ H2		7.270888e+09
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	1.916211e+09
  R320	NH2	+ NO		= H2O	+ N2		7.976258e+08
  R458	O(1D)	+ N2		= O	+ N2		3.483608e+08
  R291	N	+ NO		= O	+ N2		2.895537e+05
  P11	N2O			= N2	+ O(1D)		1.492554e+04
  R284	N	+ CN		= C	+ N2		3.346215e-01
  R296	N2O	+ C		= CO	+ N2		9.804156e-02
  R459	O(1D)	+ N2O		= O2	+ N2		8.757057e-03
  R298	N2O	+ CN		= N2	+ CNO		3.532123e-03
  R201	NH	+ NO		= OH	+ N2		2.585620e-03
  M25	N	+ N		= N2			7.883645e-04
  R351	NO	+ CNO		= CO2	+ N2		2.565714e-04
  R352	NO	+ CNO		= CO	+ N2	+ O	1.466971e-04
  R289	N	+ NH		= N2	+ H		4.205459e-09
  R373	NO2	+ CN		= CO2	+ N2		1.996013e-09
  T4	N2O			= N2	+ O		4.073121e-21

N2				LOSS RXS		INT RX RATE	TL = 3.48e+08

  R458	O(1D)	+ N2		= O	+ N2		3.483608e+08
  M36	O(1D)	+ N2		= N2O			3.269573e-01
  R5	C	+ N2		= CN	+ N		3.644029e-51
  P39	N2			= N	+ N		0.000000e+00

************************************************************

O(1D)				PRODUCTION RXS		INT RX RATE	TP = 9.15e+09

  P37	CO2			= CO	+ O(1D)		7.746750e+09
  P2	O2			= O	+ O(1D)		1.400856e+09
  P11	N2O			= N2	+ O(1D)		1.492554e+04
  P4	O3			= O2	+ O(1D)		3.023155e+00
  P17	HNO3			= HNO2	+ O(1D)		8.966648e-03

O(1D)				LOSS RXS		INT RX RATE	TL = 9.15e+09

  R455	O(1D)	+ H2		= H	+ OH		8.798158e+09
  R458	O(1D)	+ N2		= O	+ N2		3.483608e+08
  R454	O(1D)	+ CO2		= CO2	+ O		9.455020e+05
  R456	O(1D)	+ H2O		= OH	+ OH		1.478160e+05
  R464	O(1D)	+ O2		= O	+ O2		8.204059e+03
  R450	O(1D)	+ CH4		= CH3	+ OH		5.147634e+02
  R449	O(1D)	+ CH4		= CH3O	+ H		1.366629e+02
  R451	O(1D)	+ CH4		= CH2O	+ H2		3.416571e+01
  R453	O(1D)	+ CH4O		= CH3O	+ OH		1.890568e+01
  R461	O(1D)	+ NH3		= OH	+ NH2		5.416188e+00
  R452	O(1D)	+ CH4O		= CH3O2	+ H		4.051217e+00
  R448	O(1D)	+ C2H6		= C2H5	+ OH		6.580588e-01
  R462	O(1D)	+ NO		= O2	+ N		4.217314e-01
  M36	O(1D)	+ N2		= N2O			3.269573e-01
  R460	O(1D)	+ N2O		= NO	+ NO		1.371245e-02
  R459	O(1D)	+ N2O		= O2	+ N2		8.757057e-03
  R447	O(1D)	+ C2H4		= C2H3	+ OH		5.085138e-04
  R465	O(1D)	+ O3		= O2	+ O2		1.676236e-06
  R466	O(1D)	+ O3		= O2	+ O	+ O	1.676236e-06
  R463	O(1D)	+ NO2		= O2	+ NO		1.668465e-06
  R457	O(1D)	+ HCNO		= CO2	+ NH		4.005260e-09
  R467	O(1D)	+ OCS		= CO	+ SO		3.900536e-10

************************************************************

N2H2				PRODUCTION RXS		INT RX RATE	TP = 7.28e+09

  R642	N2H3	+ N2H3		= N2H4	+ N2H2		7.281602e+09

N2H2				LOSS RXS		INT RX RATE	TL = 7.27e+09

  P67	N2H2			= N2	+ H2		7.270888e+09

************************************************************

O				PRODUCTION RXS		INT RX RATE	TP = 4.14e+09

  P36	CO2			= CO	+ O		1.985706e+09
  P2	O2			= O	+ O(1D)		1.400856e+09
  R458	O(1D)	+ N2		= O	+ N2		3.483608e+08
  P1	O2			= O	+ O		1.315315e+08 (x2)
  R40	NH	+ OH		= NH2	+ O		1.118174e+08
  R181	H	+ HO2		= O	+ H2O		7.317367e+06
  P46	SO2			= SO	+ O		4.532253e+06
  R6	C	+ O2		= CO	+ O		4.226511e+06
  P35	CO			= C	+ O		4.085932e+06
  P51	SO			= S	+ O		2.305520e+06
  P44	NO			= N	+ O		2.095922e+06
  R536	S	+ O2		= SO	+ O		1.086788e+06
  R454	O(1D)	+ CO2		= CO2	+ O		9.455020e+05
  R526	OH	+ OH		= H2O	+ O		6.541806e+05
  P49	HSO			= HS	+ O		4.701198e+05
  R291	N	+ NO		= O	+ N2		2.895537e+05
  P8	NO2			= NO	+ O		1.899504e+04
  R464	O(1D)	+ O2		= O	+ O2		8.204059e+03
  P5	HO2			= O	+ OH		1.859269e+02
  T44	HSO2			= O	+ HSO		4.454017e+01
  R332	NO	+ C		= CN	+ O		3.043912e+01
  P10	NO3			= NO2	+ O		2.999044e+01
  P30	SO3			= SO2	+ O		2.160905e+01
  R644	NH2	+ OH		= NH3	+ O		1.155148e+01
  P3	O3			= O2	+ O		5.110947e+00
  R292	N	+ NO2		= N2O	+ O		6.113345e-01
  R341	NO	+ CH		= O	+ HCN		4.546191e-01
  R544	SO	+ O2		= SO2	+ O		5.943908e-02
  R507	OH	+ CN		= O	+ HCN		1.485774e-02
  P16	HNO3			= HNO2	+ O		1.248926e-02
  R293	N	+ O2		= NO	+ O		1.538218e-03
  R478	OH	+ C2H		= C2H2	+ O		2.228480e-04
  R352	NO	+ CNO		= CO	+ N2	+ O	1.466971e-04
  R466	O(1D)	+ O3		= O2	+ O	+ O	1.676236e-06 (x2)
  P13	N2O5			= NO3	+ NO	+ O	4.585740e-07
  R164	H	+ CNO		= HCN	+ O		7.662252e-08
  R562	SO21	+ O2		= O	+ SO3		3.549339e-08
  R509	OH	+ CNO		= HCNO	+ O		4.661820e-09
  R540	CS	+ O2		= OCS	+ O		3.054657e-14
  R307	NH	+ O2		= O	+ HNO		7.794191e-18
  T1	O3			= O2	+ O		4.321782e-18
  R174	H	+ HNO		= NH2	+ O		8.179181e-21
  T4	N2O			= N2	+ O		4.073121e-21
  T5	NO2			= NO	+ O		6.587866e-47
  T41	SO3			= SO2	+ O		4.856554e-52
  R187	H	+ NO		= NH	+ O		3.340803e-53

O				LOSS RXS		INT RX RATE	TL = 4.14e+09

  R445	O	+ OH		= O2	+ H		1.873695e+09
  R322	NH2	+ O		= H	+ HNO		7.200032e+08
  R433	O	+ H2		= H	+ OH		7.183705e+08
  M16	H	+ O		= OH			3.153127e+08
  R439	O	+ HNO		= OH	+ NO		2.434182e+08
  R323	NH2	+ O		= OH	+ NH		1.118077e+08
  R324	NH2	+ O		= H2	+ NO		8.000035e+07
  R426	O	+ CHO		= CO	+ OH		2.147970e+07
  R427	O	+ CHO		= CO2	+ H		2.147970e+07
  R415	O	+ CH3		= CH2O	+ H		1.242905e+07
  M32	O	+ NO		= NO2			5.185606e+06
  R416	O	+ CH3		= CO	+ H2	+ H	5.078154e+06
  R266	HS	+ O		= H	+ SO		4.377424e+06
  M46	SO	+ O		= SO2			1.397184e+06
  R446	O	+ S2		= S	+ SO		1.026181e+06
  R441	O	+ HO2		= OH	+ O2		5.628702e+05
  M34	O	+ O		= O2			5.484537e+05 (x2)
  R428	O	+ CHO2		= CO2	+ OH		3.956061e+05
  R413	O	+ CH2O		= CHO	+ OH		2.926977e+05
  M31	O	+ CO		= CO2			1.724763e+05
  R578	HSO	+ O		= OH	+ SO		1.630585e+05
  R442	O	+ NO2		= NO	+ O2		5.749421e+04
  M35	O	+ O2		= O3			1.201368e+04
  R419	O	+ CH3O		= CH2O	+ OH		7.880845e+03
  R424	O	+ CH4O		= CH3O	+ OH		5.821881e+03
  R414	O	+ CH3		= CH3O			3.501475e+03
  R420	O	+ CH3O		= CH3	+ O2		2.814587e+03
  M49	SO2	+ O		= SO3			2.165840e+03
  R398	O	+ C2H4		= CH3	+ CHO		9.146207e+02
  R430	O	+ CN		= CO	+ N		9.073822e+02
  R391	O	+ C2H2		= CO	+ CH2		4.754772e+02
  R400	O	+ C2H4		= CH2O	+ CH2		4.569278e+02
  R396	O	+ C2H4		= C2H3O	+ H		4.139723e+02
  R411	O	+ CH2		= CO	+ H	+ H	2.659862e+02
  R408	O	+ CH		= CO	+ H		1.860057e+02
  M33	O	+ NO2		= NO3			1.697662e+02
  R412	O	+ CH2		= CO	+ H2		1.618083e+02
  R402	O	+ C2H5		= C2H5O			6.663501e+01
  R399	O	+ C2H4		= C2H2O	+ H2		5.913889e+01
  R401	O	+ C2H4O		= C2H3O	+ OH		4.544954e+01
  R403	O	+ C2H5		= C2H4O	+ H		4.146261e+01
  R231	H2S	+ O		= OH	+ HS		2.389912e+01
  R409	O	+ CH2		= CH	+ OH		1.595917e+01
  R423	O	+ CH4		= CH3	+ OH		1.284056e+01
  R393	O	+ C2H3		= C2H3O			9.329265e+00
  R394	O	+ C2H3		= C2H2	+ OH		9.329265e+00
  M26	N	+ O		= NO			8.945194e+00
  R405	O	+ C2H5		= CH2O	+ CH3		8.323698e+00
  R395	O	+ C2H3		= C2H2O	+ H		8.017534e+00
