  R115	CHO	+ CH4O		= CH2O	+ CH3O		1.224132e-05
  R383	NO3	+ CH3O		= CH2O	+ HNO3		6.192574e-06
  R72	CH3	+ CNO		= CH2O	+ HCN		2.402504e-06
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	4.863159e-07
  R74	CH3O	+ C2H2		= C2H3	+ CH2O		1.123814e-07
  R227	H2O2	+ CHO		= CH2O	+ HO2		1.337638e-08
  R468	O3	+ C2H4		= CH2O	+ CH2O2		2.859822e-10
  R47	CH2	+ CH3O2		= CH2O	+ CH3O		3.413398e-12
  R80	CH3O	+ CH3O2		= CH2O	+ CH4O2		2.139123e-13
  T51	CH3NO2			= CH2O	+ HNO		2.534117e-15
  R86	CH3O2	+ CH3O2		= CH4O	+ CH2O	+ O2	3.864398e-25
  T24	CH4O2			= CH2O	+ H2O		4.859708e-26
  T21	CH4O			= CH2O	+ H2		4.496139e-43

CH2O				LOSS RXS		INT RX RATE	TL = 8.45e+09

  P21	CH2O			= CO	+ H2		4.423577e+09
  P20	CH2O			= CHO	+ H		2.513880e+09
  R272	HS	+ CH2O		= H2S	+ CHO		1.431310e+09
  R148	H	+ CH2O		= H2	+ CHO		4.016635e+07
  R493	OH	+ CH2O		= CHO	+ H2O		1.338847e+07
  R413	O	+ CH2O		= CHO	+ OH		1.149306e+07
  R32	CH	+ CH2O		= C2H3O			9.259257e+06
  R147	H	+ CH2O		= CH3O			4.553768e+06
  R79	CH3O	+ CH2O		= CH4O	+ CHO		3.425105e+01
  R55	CH2O	+ CN		= HCN	+ CHO		3.337342e+00
  R66	CH3	+ CH2O		= CH4	+ CHO		1.111800e+00
  R56	CH2O	+ CNO		= HCNO	+ CHO		2.073758e-02
  R53	CH2O	+ C2H5		= C2H6	+ CHO		7.129825e-04
  R51	CH2O	+ C2H3		= C2H4	+ CHO		4.932538e-04
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		1.690423e-07
  R252	HO2	+ CH2O		= CHO	+ H2O2		2.874951e-09
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		1.498999e-23
  T14	CH2O			= CO	+ H2		8.296885e-28

************************************************************

C2H2				PRODUCTION RXS		INT RX RATE	TP = 4.44e+09

  R195	H2	+ C2H		= C2H2	+ H		2.420879e+09
  R127	H	+ C2H		= C2H2			1.762311e+09
  P59	C2H4			= C2H2	+ H	+ H	9.802777e+07
  P58	C2H4			= C2H2	+ H2		7.842221e+07
  P64	C2H6			= C2H2	+ H2	+ H2	4.241722e+07
  R132	H	+ C2H3		= C2H2	+ H2		2.237083e+07
  R394	O	+ C2H3		= C2H2	+ OH		7.768531e+06
  P57	C2H3			= C2H2	+ H		6.180210e+06
  R59	CH3	+ C2H3		= CH4	+ C2H2		1.254125e+06
  R91	CH4	+ C2H		= C2H2	+ CH3		4.638008e+05
  R12	C2H	+ C2H6		= C2H2	+ C2H5		2.478938e+05
  R14	C2H	+ CH4O		= C2H2	+ CH3O		2.559340e+04
  R617	C2H3	+ C2H3		= C2H4	+ C2H2		1.633061e+04
  R478	OH	+ C2H		= C2H2	+ O		1.140897e+04
  R22	C2H5	+ C2H3		= C2H6	+ C2H2		6.056317e+03
  R31	CH	+ CH		= C2H2			1.491837e+03
  R486	OH	+ C2H3		= C2H2	+ H2O		1.033145e+02
  R215	H2O	+ C2H		= C2H2	+ OH		7.240396e+01
  R36	CH2	+ C2H3		= C2H2	+ CH3		3.249177e+01
  R108	CHO	+ C2H		= C2H2	+ CO		2.124642e+01
  R34	CH2	+ C2H		= C2H2	+ CH		5.956324e+00
  R73	CH3O	+ C2H		= CH2O	+ C2H2		3.035181e+00
  R278	N	+ C2H3		= C2H2	+ NH		7.579563e-01
  R9	C2H	+ C2H3		= C2H2	+ C2H2		1.792841e-02 (x2)
  R11	C2H	+ C2H5		= C2H4	+ C2H2		1.191449e-02
  T31	C2H3O			= C2H2	+ OH		8.586113e-07
  T25	C2H3			= C2H2	+ H		2.621081e-23
  T26	C2H4			= C2H2	+ H2		7.197998e-36
  R122	CO	+ CH3		= C2H2	+ OH		3.236826e-36

C2H2				LOSS RXS		INT RX RATE	TL = 4.44e+09

  P56	C2H2			= C2H	+ H		4.183948e+09
  M7	H	+ C2H2		= C2H3			1.339315e+08
  R92	CH4	+ C2H2		= C2H3	+ CH3		9.538978e+07
  R481	OH	+ C2H2		= C2HO	+ H2		1.862462e+07
  R391	O	+ C2H2		= CO	+ CH2		4.989129e+06
  R16	C2H2	+ C2H6		= C2H5	+ C2H3		3.467552e+06
  R482	OH	+ C2H2		= CO	+ CH3		2.832971e+04
  M37	OH	+ C2H2		= C2H3O			1.439620e+04
  R390	O	+ C2H2		= H	+ C2HO		7.160248e+03
  R17	C2H2	+ CN		= HCN	+ C2H		2.701345e+03
  R311	NH2	+ C2H2		= C2H	+ NH3		1.287431e-04
  R74	CH3O	+ C2H2		= C2H3	+ CH2O		1.123814e-07
  R245	HO2	+ C2H2		= C2H2O	+ OH		9.624538e-11
  R480	OH	+ C2H2		= C2H	+ H2O		6.747296e-11
  R479	OH	+ C2H2		= C2H2O	+ H		3.567449e-12
  R421	O3	+ C2H2		= CO	+ CH2O2		3.135601e-14
  R57	CH3	+ C2H2		= CH4	+ C2H		1.716926e-14
  R129	H	+ C2H2		= C2H	+ H2		8.608496e-16
  R244	HO2	+ C2H2		= C2H3	+ O2		5.665493e-19
  R15	C2H2	+ C2H5		= C2H6	+ C2H		1.322479e-26
  R196	H2	+ C2H2		= C2H4			1.727384e-29
  R41	H2	+ C2H2		= C2H3	+ H		7.368470e-49
  R120	CO	+ C2H2		= C2H	+ CHO		5.161541e-82

************************************************************

NH2				PRODUCTION RXS		INT RX RATE	TP = 4.34e+09

  P42	NH3			= NH2	+ H		4.328635e+09
  R40	NH	+ OH		= NH2	+ O		5.292201e+06
  R641	N2H3	+ H		= NH2	+ NH2		5.039890e+05 (x2)
  M24	N	+ H2		= NH2			1.383940e+05
  R523	OH	+ NH3		= H2O	+ NH2		2.878708e+03
  R186	H	+ NH3		= H2	+ NH2		5.527499e-01
  R171	H	+ HCNO		= CO	+ NH2		3.419329e-02
  R328	NH3	+ CH3		= CH4	+ NH2		7.338487e-03
  R461	O(1D)	+ NH3		= OH	+ NH2		9.911176e-05
  T91	N2H4			= NH2	+ NH2		8.371738e-07 (x2)
  R329	NH3	+ CN		= HCN	+ NH2		7.613491e-08
  R515	OH	+ HCN		= CO	+ NH2		5.786969e-13
  R300	NH	+ NH3		= NH2	+ NH2		1.396126e-17 (x2)
  R174	H	+ HNO		= NH2	+ O		1.272212e-20
  T93	CH5N			= CH3	+ NH2		9.410484e-23

NH2				LOSS RXS		INT RX RATE	TL = 4.34e+09

  R212	H2	+ NH2		= NH3	+ H		3.132953e+09
  M85	NH2	+ NH2		= N2H4			5.574548e+08 (x2)
  R320	NH2	+ NO		= H2O	+ N2		3.768608e+07
  R322	NH2	+ O		= H	+ HNO		3.407994e+07
  R323	NH2	+ O		= OH	+ NH		5.292200e+06
  R324	NH2	+ O		= H2	+ NO		3.786660e+06
  R317	NH2	+ CH4		= CH3	+ NH3		3.560102e+06
  M86	NH2	+ CH3		= CH5N			2.618923e+06
  M14	H	+ NH2		= NH3			1.650176e+05
  R258	HO2	+ NH2		= NH3	+ O2		1.273349e+04
  R321	NH2	+ NO2		= H2O	+ N2O		8.937169e+03
  M40	NH2	+ C2H3		= C2H5N			3.290712e+03
  R315	NH2	+ C2H6		= C2H5	+ NH3		5.166882e+02
  R319	NH2	+ H2O		= OH	+ NH3		3.786488e+01
  R313	NH2	+ C2H4O		= C2H3O	+ NH3		1.311655e+00
  R326	NH2	+ OH		= H2O	+ NH		2.860290e-01
  R644	NH2	+ OH		= NH3	+ O		2.146099e-01
  R312	NH2	+ C2H4		= C2H3	+ NH3		5.459339e-02
  R325	NH2	+ O3		= H2O	+ NO2		3.860612e-04
  R311	NH2	+ C2H2		= C2H	+ NH3		1.287431e-04
  R316	NH2	+ CH3		= CH4	+ NH		1.862350e-07
  R314	NH2	+ C2H5		= C2H6	+ NH		7.250755e-11
  R310	NH2	+ C		= CH	+ NH		5.984687e-29

************************************************************

OH				PRODUCTION RXS		INT RX RATE	TP = 4.22e+09

  R578	HSO	+ O		= OH	+ SO		1.086761e+09
  P6	H2O			= H	+ OH		9.600602e+08
  R455	O(1D)	+ H2		= H	+ OH		5.520387e+08
  R433	O	+ H2		= H	+ OH		5.267261e+08
  R426	O	+ CHO		= CO	+ OH		4.807441e+08
  R439	O	+ HNO		= OH	+ NO		2.739808e+08
  R428	O	+ CHO2		= CO2	+ OH		1.521089e+08
  R575	HSO	+ H		= HS	+ OH		1.397212e+08
  R153	H	+ CH3O		= CH3	+ OH		2.228714e+07
  R413	O	+ CH2O		= CHO	+ OH		1.149306e+07
  R394	O	+ C2H3		= C2H2	+ OH		7.768531e+06
  R323	NH2	+ O		= OH	+ NH		5.292200e+06
  R401	O	+ C2H4O		= C2H3O	+ OH		5.489608e+05
  R419	O	+ CH3O		= CH2O	+ OH		3.428864e+05
  R231	H2S	+ O		= OH	+ HS		2.428009e+05
  R404	O	+ C2H5		= C2H4	+ OH		2.108256e+05
  M16	H	+ O		= OH			1.716972e+05
  R441	O	+ HO2		= OH	+ O2		1.356955e+05
  R369	NO2	+ CHO		= NO	+ CO	+ OH	4.916061e+04
  R180	H	+ HO2		= OH	+ OH		2.816713e+04 (x2)
  R406	O	+ C2H6		= C2H5	+ OH		2.601444e+04
  R450	O(1D)	+ CH4		= CH3	+ OH		2.548450e+04
  R259	HO2	+ NO		= OH	+ NO2		2.142861e+04
  R423	O	+ CH4		= CH3	+ OH		7.956980e+03
  R571	S	+ HO2		= SO	+ OH		5.993480e+03
  R263	HS	+ HO2		= OH	+ HSO		5.743666e+03
  R448	O(1D)	+ C2H6		= C2H5	+ OH		4.236095e+03
  R189	H	+ NO2		= OH	+ NO		2.995638e+03
  R424	O	+ CH4O		= CH3O	+ OH		2.146476e+03
  R456	O(1D)	+ H2O		= OH	+ OH		1.591693e+03 (x2)
  R274	HSO3	+ O		= OH	+ SO3		1.573321e+03
  P5	HO2			= O	+ OH		1.041680e+03
  R453	O(1D)	+ CH4O		= CH3O	+ OH		5.436744e+02
  R397	O	+ C2H4		= C2H3	+ OH		3.892195e+02
  R447	O(1D)	+ C2H4		= C2H3	+ OH		3.354648e+02
  R409	O	+ CH2		= CH	+ OH		3.172331e+02
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	2.150255e+02
  T17	CH3O2			= CH2O	+ OH		1.532037e+02
  R215	H2O	+ C2H		= C2H2	+ OH		7.240396e+01
  R558	HSO	+ O2		= OH	+ SO2		6.043675e+01
  P14	HNO2			= NO	+ OH		3.797968e+01
  R319	NH2	+ H2O		= OH	+ NH3		3.786488e+01
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	2.157385e+01
  R554	SO3	+ H		= OH	+ SO2		9.320090e+00
  T53	HSO3			= OH	+ SO2		7.141892e+00
  P7	H2O2			= OH	+ OH		3.719378e+00 (x2)
  R45	CH2	+ CH3O		= C2H4	+ OH		1.245511e+00
  R192	H	+ O3		= OH	+ O2		8.917440e-01
  R190	H	+ NO3		= OH	+ NO2		1.248392e-01
  R167	H	+ H2O2		= OH	+ H2O		1.025668e-01
  R166	H	+ H2O		= H2	+ OH		4.000922e-02
  P19	HNO4			= NO3	+ OH		1.690844e-02
  T48	CHO2			= CO	+ OH		1.341306e-02
  R342	NO	+ CH		= CN	+ OH		4.237007e-03
  P15	HNO3			= NO2	+ OH		4.218772e-03
  R268	HS	+ O2		= SO	+ OH		3.007615e-03
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	2.906141e-03
  R155	H	+ CH3O2		= CH3O	+ OH		1.042374e-03
  R305	NH	+ O		= OH	+ N		7.478250e-04
  R407	O	+ CH		= OH	+ C		4.726315e-04
  R201	NH	+ NO		= OH	+ N2		4.701111e-04
  R434	O	+ H2O2		= OH	+ HO2		1.294786e-04
  R461	O(1D)	+ NH3		= OH	+ NH2		9.911176e-05
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	3.737650e-05
  T37	C2H5O			= C2H4	+ OH		3.299375e-05
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	1.692981e-05
  R220	H2O	+ CNO		= HCNO	+ OH		7.852550e-06
  P24	CH4O2			= CH3O	+ OH		3.763116e-06
  R303	NH	+ NO2		= OH	+ N2O		1.372988e-06
  R175	H	+ HNO2		= OH	+ HNO		1.017486e-06
  T31	C2H3O			= C2H2	+ OH		8.586113e-07
  R217	H2O	+ C2H5		= C2H6	+ OH		1.067759e-07
  R261	HO2	+ O3		= OH	+ O2	+ O2	5.319111e-08
  R165	H	+ CO2		= CO	+ OH		4.387540e-08
  R219	H2O	+ CN		= HCN	+ OH		1.039238e-09
  P27	CH2O2			= CHO	+ OH		9.819626e-10
  R425	O	+ CH4O2		= CH3O2	+ OH		7.159476e-10
  R245	HO2	+ C2H2		= C2H2O	+ OH		9.624538e-11
  R248	HO2	+ C2H4		= C2H4O	+ OH		9.034293e-11
  R306	NH	+ O2		= OH	+ NO		6.416459e-11
  R173	H	+ HNO		= OH	+ NH		1.893238e-11
  R437	O	+ HCNO		= CNO	+ OH		1.380006e-13
  T3	H2O2			= OH	+ OH		2.597023e-22 (x2)
  T23	CH4O2			= CH3O	+ OH		1.206629e-22
  T10	HNO3			= OH	+ NO2		1.566053e-24
  T9	HNO2			= OH	+ NO		1.225977e-24
  T20	CH4O			= CH3	+ OH		8.804375e-28
  R122	CO	+ CH3		= C2H2	+ OH		3.236826e-36
  R287	N	+ H2O		= OH	+ NH		7.870679e-38
  R188	H	+ NO		= OH	+ N		1.162940e-38
  R214	H2O	+ C		= CH	+ OH		5.435885e-45

OH				LOSS RXS		INT RX RATE	TL = 4.22e+09

  R511	OH	+ CO		= CO2	+ H		2.566560e+09
  R512	OH	+ H2		= H2O	+ H		1.443067e+09
  M39	OH	+ CO		= CHO2			1.674975e+08
  R481	OH	+ C2H2		= C2HO	+ H2		1.862462e+07
  R493	OH	+ CH2O		= CHO	+ H2O		1.338847e+07
  R40	NH	+ OH		= NH2	+ O		5.292201e+06
  R483	OH	+ C2H2O		= CO	+ CH3O		3.413685e+06
  R528	OH	+ SO		= SO2	+ H		9.093427e+05
  R502	OH	+ CH4O		= CH3O	+ H2O		5.862009e+05
  R445	O	+ OH		= O2	+ H		2.897908e+05
  R527	OH	+ S		= H	+ SO		2.676965e+05
  R491	OH	+ C2H6		= C2H5	+ H2O		1.703025e+05
  M38	OH	+ C2H4		= C2H5O			1.288959e+05
  R501	OH	+ CH4		= CH3	+ H2O		1.261095e+05
  R489	OH	+ C2H4O		= C2H3O	+ H2O		7.961623e+04
  R232	H2S	+ OH		= H2O	+ HS		7.593418e+04
  R526	OH	+ OH		= H2O	+ O		6.546444e+04 (x2)
  M18	H	+ OH		= H2O			4.916590e+04
  R496	OH	+ CH3		= CH2	+ H2O		4.764833e+04
  R482	OH	+ C2H2		= CO	+ CH3		2.832971e+04
  R574	HSO	+ OH		= H2O	+ SO		2.752071e+04
  R504	OH	+ CHO		= CO	+ H2O		2.209363e+04
  R505	OH	+ CHO2		= CO2	+ H2O		1.633885e+04
  M37	OH	+ C2H2		= C2H3O			1.439620e+04
  R477	OH	+ C2H		= CO	+ CH2		1.140897e+04
  R478	OH	+ C2H		= C2H2	+ O		1.140897e+04
  M47	SO	+ OH		= HSO2			7.469378e+03
  R523	OH	+ NH3		= H2O	+ NH2		2.878708e+03
  M50	SO2	+ OH		= HSO3			1.884826e+03
  R487	OH	+ C2H3O		= C2H2O	+ H2O		7.276175e+02
  R492	OH	+ CH2		= CH2O	+ H		5.958091e+02
  R519	OH	+ HNO		= H2O	+ NO		1.821979e+02
  R499	OH	+ CH3O		= CH2O	+ H2O		1.482052e+02
  R485	OH	+ C2H3		= C2H4O			1.033145e+02
  R486	OH	+ C2H3		= C2H2	+ H2O		1.033145e+02
  R490	OH	+ C2H5		= C2H4	+ H2O		4.795434e+01
  M42	OH	+ NO		= HNO2			3.475231e+01
  R522	OH	+ HO2		= H2O	+ O2		3.907164e+00
  M44	OH	+ OH		= H2O2			3.732812e-01 (x2)
  R326	NH2	+ OH		= H2O	+ NH		2.860290e-01
  R644	NH2	+ OH		= NH3	+ O		2.146099e-01
  R488	OH	+ C2H4		= C2H3	+ H2O		1.232325e-01
  R506	OH	+ CN		= H	+ CNO		1.230640e-01
  R295	N	+ OH		= NO	+ H		3.942118e-02
  R513	OH	+ H2O2		= H2O	+ HO2		2.713436e-02
  R566	HSO3	+ OH		= H2O	+ SO3		1.908555e-02
  M43	OH	+ NO2		= HNO3			9.479589e-03
  R520	OH	+ HNO2		= H2O	+ NO2		6.091676e-05
  R507	OH	+ CN		= O	+ HCN		3.393848e-05
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	1.748564e-05
  R524	OH	+ NO3		= HO2	+ NO2		1.927384e-06
  R473	OCS	+ OH		= CO2	+ HS		5.488585e-07
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	4.863159e-07
  M41	OH	+ HNO3		= H2O	+ NO3		4.287536e-07
  R517	OH	+ HCNO		= CNO	+ H2O		4.894604e-08
  R525	OH	+ O3		= HO2	+ O2		1.921783e-08
  R308	NH	+ OH		= H	+ HNO		1.768375e-08
  R500	OH	+ CH3O2		= CH4O	+ O2		1.645490e-08
  R503	OH	+ CH4O2		= CH3O2	+ H2O		1.492035e-08
  R516	OH	+ HCN		= CN	+ H2O		9.643195e-09
  R309	NH	+ OH		= H2O	+ N		8.109523e-10
  R494	OH	+ CH2O2		= CHO2	+ H2O		2.234913e-10
  R480	OH	+ C2H2		= C2H	+ H2O		6.747296e-11
  R509	OH	+ CNO		= HCNO	+ O		5.939756e-11
  R495	OH	+ CH3		= CH3O	+ H		4.166692e-11
  R479	OH	+ C2H2		= C2H2O	+ H		3.567449e-12
  R515	OH	+ HCN		= CO	+ NH2		5.786969e-13
  R556	SO3	+ OH		= HO2	+ SO2		3.237012e-40
  R107	CH4S	+ OH		= H2O	+ CH3S		0.000000e+00

************************************************************

C2H				PRODUCTION RXS		INT RX RATE	TP = 4.18e+09

  P56	C2H2			= C2H	+ H		4.183948e+09
  R17	C2H2	+ CN		= HCN	+ C2H		2.701345e+03
  R311	NH2	+ C2H2		= C2H	+ NH3		1.287431e-04
  R480	OH	+ C2H2		= C2H	+ H2O		6.747296e-11
  R57	CH3	+ C2H2		= CH4	+ C2H		1.716926e-14
  R129	H	+ C2H2		= C2H	+ H2		8.608496e-16
  R15	C2H2	+ C2H5		= C2H6	+ C2H		1.322479e-26
  R608	C2	+ CH4		= C2H	+ CH3		1.059722e-30
  R120	CO	+ C2H2		= C2H	+ CHO		5.161541e-82

C2H				LOSS RXS		INT RX RATE	TL = 4.18e+09

  R195	H2	+ C2H		= C2H2	+ H		2.420879e+09
  R127	H	+ C2H		= C2H2			1.762311e+09
  R91	CH4	+ C2H		= C2H2	+ CH3		4.638008e+05
  R12	C2H	+ C2H6		= C2H2	+ C2H5		2.478938e+05
  R14	C2H	+ CH4O		= C2H2	+ CH3O		2.559340e+04
  R477	OH	+ C2H		= CO	+ CH2		1.140897e+04
  R478	OH	+ C2H		= C2H2	+ O		1.140897e+04
  R389	O	+ C2H		= CO	+ CH		1.035831e+03
  R215	H2O	+ C2H		= C2H2	+ OH		7.240396e+01
  R108	CHO	+ C2H		= C2H2	+ CO		2.124642e+01
  R34	CH2	+ C2H		= C2H2	+ CH		5.956324e+00
  R546	SO2	+ C2H		= CO	+ OCS	+ H	5.474635e+00
  R73	CH3O	+ C2H		= CH2O	+ C2H2		3.035181e+00
  R9	C2H	+ C2H3		= C2H2	+ C2H2		1.792841e-02
  R11	C2H	+ C2H5		= C2H4	+ C2H2		1.191449e-02
  R333	NO	+ C2H		= HCN	+ CO		2.145847e-03
  R356	NO2	+ C2H		= C2HO	+ NO		4.655614e-08
  R13	C2H	+ CH3O2		= CH3O	+ C2HO		6.560657e-11
  R128	H	+ C2H		= H2	+ C2		1.059722e-30

************************************************************

O				PRODUCTION RXS		INT RX RATE	TP = 3.86e+09

  P36	CO2			= CO	+ O		3.631421e+09
  P51	SO			= S	+ O		8.351058e+07
  P46	SO2			= SO	+ O		5.811318e+07
  P35	CO			= C	+ O		3.991044e+07
  R458	O(1D)	+ N2		= O	+ N2		2.186085e+07
  P49	HSO			= HS	+ O		1.735853e+07
  R40	NH	+ OH		= NH2	+ O		5.292201e+06
  R6	C	+ O2		= CO	+ O		2.686509e+05
  P44	NO			= N	+ O		1.385367e+05
  R536	S	+ O2		= SO	+ O		1.006064e+05
  R454	O(1D)	+ CO2		= CO2	+ O		7.618181e+04
  R526	OH	+ OH		= H2O	+ O		6.546444e+04
  P8	NO2			= NO	+ O		2.359815e+04
  R478	OH	+ C2H		= C2H2	+ O		1.140897e+04
  P5	HO2			= O	+ OH		1.041680e+03
  R181	H	+ HO2		= O	+ H2O		6.259362e+02
  P2	O2			= O	+ O(1D)		5.579663e+02
  P30	SO3			= SO2	+ O		3.216244e+02
  R291	N	+ NO		= O	+ N2		9.906635e+01
  P10	NO3			= NO2	+ O		7.486974e+01
  P1	O2			= O	+ O		3.953484e+01 (x2)
  P3	O3			= O2	+ O		5.992497e+00
  R332	NO	+ C		= CN	+ O		5.707959e-01
  R644	NH2	+ OH		= NH3	+ O		2.146099e-01
  R544	SO	+ O2		= SO2	+ O		8.451274e-02
  R341	NO	+ CH		= O	+ HCN		4.146213e-03
  R292	N	+ NO2		= N2O	+ O		3.421646e-03
  P16	HNO3			= HNO2	+ O		3.155018e-03
  T44	HSO2			= O	+ HSO		1.737828e-03
  R464	O(1D)	+ O2		= O	+ O2		1.021740e-03
  R507	OH	+ CN		= O	+ HCN		3.393848e-05
  R352	NO	+ CNO		= CO	+ N2	+ O	1.532729e-05
  P13	N2O5			= NO3	+ NO	+ O	1.295936e-06
  R540	CS	+ O2		= OCS	+ O		2.496860e-08
  R164	H	+ CNO		= HCN	+ O		1.764551e-10
  R293	N	+ O2		= NO	+ O		1.335237e-10
  R562	SO21	+ O2		= O	+ SO3		9.182179e-11
  R509	OH	+ CNO		= HCNO	+ O		5.939756e-11
  R466	O(1D)	+ O3		= O2	+ O	+ O	6.561298e-15 (x2)
  T1	O3			= O2	+ O		6.103161e-17
  R307	NH	+ O2		= O	+ HNO		1.988025e-18
  R174	H	+ HNO		= NH2	+ O		1.272212e-20
  T4	N2O			= N2	+ O		9.930538e-22
  T5	NO2			= NO	+ O		4.605449e-44
  T41	SO3			= SO2	+ O		8.234491e-52
  R187	H	+ NO		= NH	+ O		3.064051e-54

O				LOSS RXS		INT RX RATE	TL = 3.86e+09

  R578	HSO	+ O		= OH	+ SO		1.086761e+09
  R433	O	+ H2		= H	+ OH		5.267261e+08
  R426	O	+ CHO		= CO	+ OH		4.807441e+08
  R427	O	+ CHO		= CO2	+ H		4.807441e+08
  M31	O	+ CO		= CO2			2.969541e+08
  R439	O	+ HNO		= OH	+ NO		2.739808e+08
  R266	HS	+ O		= H	+ SO		2.383903e+08
  R428	O	+ CHO2		= CO2	+ OH		1.521089e+08
  R415	O	+ CH3		= CH2O	+ H		1.079631e+08
  M46	SO	+ O		= SO2			4.448654e+07
  R416	O	+ CH3		= CO	+ H2	+ H	4.411063e+07
  R322	NH2	+ O		= H	+ HNO		3.407994e+07
  R398	O	+ C2H4		= CH3	+ CHO		1.815707e+07
  R413	O	+ CH2O		= CHO	+ OH		1.149306e+07
  R400	O	+ C2H4		= CH2O	+ CH2		9.070941e+06
  R396	O	+ C2H4		= C2H3O	+ H		8.218186e+06
  R393	O	+ C2H3		= C2H3O			7.768531e+06
  R394	O	+ C2H3		= C2H2	+ OH		7.768531e+06
  R395	O	+ C2H3		= C2H2O	+ H		6.676246e+06
  R323	NH2	+ O		= OH	+ NH		5.292200e+06
  R391	O	+ C2H2		= CO	+ CH2		4.989129e+06
  R324	NH2	+ O		= H2	+ NO		3.786660e+06
  R402	O	+ C2H5		= C2H5O			2.108256e+06
  R403	O	+ C2H5		= C2H4O	+ H		1.311829e+06
  R399	O	+ C2H4		= C2H2O	+ H2		1.174027e+06
  R401	O	+ C2H4O		= C2H3O	+ OH		5.489608e+05
  R446	O	+ S2		= S	+ SO		5.426070e+05
  R419	O	+ CH3O		= CH2O	+ OH		3.428864e+05
  R445	O	+ OH		= O2	+ H		2.897908e+05
  R405	O	+ C2H5		= CH2O	+ CH3		2.633521e+05
  R231	H2S	+ O		= OH	+ HS		2.428009e+05
  M32	O	+ NO		= NO2			2.229187e+05
  R404	O	+ C2H5		= C2H4	+ OH		2.108256e+05
  M16	H	+ O		= OH			1.716972e+05
  R441	O	+ HO2		= OH	+ O2		1.356955e+05
  R420	O	+ CH3O		= CH3	+ O2		1.224594e+05
  M49	SO2	+ O		= SO3			6.948414e+04
  R414	O	+ CH3		= CH3O			3.041504e+04
  R406	O	+ C2H6		= C2H5	+ OH		2.601444e+04
  M34	O	+ O		= O2			1.594111e+04 (x2)
  R423	O	+ CH4		= CH3	+ OH		7.956980e+03
  R390	O	+ C2H2		= H	+ C2HO		7.160248e+03
  R411	O	+ CH2		= CO	+ H	+ H	5.287217e+03
  R442	O	+ NO2		= NO	+ O2		4.995677e+03
  R408	O	+ CH		= CO	+ H		3.571054e+03
  R412	O	+ CH2		= CO	+ H2		3.216391e+03
  R424	O	+ CH4O		= CH3O	+ OH		2.146476e+03
  R274	HSO3	+ O		= OH	+ SO3		1.573321e+03
  R389	O	+ C2H		= CO	+ CH		1.035831e+03
  R397	O	+ C2H4		= C2H3	+ OH		3.892195e+02
  R409	O	+ CH2		= CH	+ OH		3.172331e+02
  M33	O	+ NO2		= NO3			8.535811e+01
  M35	O	+ O2		= O3			1.200683e+01
  R125	CS	+ O		= CO	+ S		4.757284e+00
  R392	O	+ C2H2N		= CH2O	+ CN		3.916107e+00
  R443	O	+ NO3		= NO2	+ O2		7.849196e-02
  R435	O	+ HCN		= H	+ CNO		2.188791e-02
  R436	O	+ HCN		= CO	+ NH		9.380535e-03
  M26	N	+ O		= NO			8.631858e-03
  R304	NH	+ O		= NO	+ H		7.478250e-03
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	2.906141e-03
  R430	O	+ CN		= CO	+ N		2.096585e-03
  R305	NH	+ O		= OH	+ N		7.478250e-04
  R407	O	+ CH		= OH	+ C		4.726315e-04
  R431	O	+ CNO		= CO	+ NO		3.724648e-04
  R475	OCS	+ O		= CO	+ SO		2.474865e-04
  R434	O	+ H2O2		= OH	+ HO2		1.294786e-04
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	3.737650e-05
  R444	O	+ O3		= O2	+ O2		6.169791e-06
  R422	O	+ CH3O2		= CH3O	+ O2		5.188573e-08
  R440	O	+ HNO4		= HNO3	+ O2		4.842083e-09
  R425	O	+ CH4O2		= CH3O2	+ OH		7.159476e-10
  R438	O	+ HCNO		= CO2	+ NH		3.066456e-10
  R432	O	+ CNO		= CN	+ O2		1.547820e-12
  R437	O	+ HCNO		= CNO	+ OH		1.380006e-13
  R553	SO2	+ O		= SO	+ O2		1.253230e-13
  R555	SO3	+ O		= SO2	+ O2		1.885854e-38
  R429	O	+ CN		= C	+ NO		7.476472e-40
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00

************************************************************

CO2				PRODUCTION RXS		INT RX RATE	TP = 3.50e+09

  R511	OH	+ CO		= CO2	+ H		2.566560e+09
  R427	O	+ CHO		= CO2	+ H		4.807441e+08
  M31	O	+ CO		= CO2			2.969541e+08
  R428	O	+ CHO2		= CO2	+ OH		1.521089e+08
