  R412	O	+ CH2		= CO	+ H2		5.083331e+08
  R451	O(1D)	+ CH4		= CH2O	+ H2		2.411850e+08
  R159	H	+ CH4O		= CH3O	+ H2		1.850978e+08
  R154	H	+ CH3O		= CH2O	+ H2		1.478839e+08
  R399	O	+ C2H4		= C2H2O	+ H2		1.154650e+08
  P21	CH2O			= CO	+ H2		5.535999e+07
  R157	H	+ CH4		= CH3	+ H2		8.784508e+05
  P58	C2H4			= C2H2	+ H2		4.007116e+05
  R168	H	+ H2O2		= H2	+ HO2		1.343927e+05
  R142	H	+ C2H5O		= C2H4O	+ H2		1.230840e+05
  R172	H	+ HNO		= H2	+ NO		2.599219e+04
  R132	H	+ C2H3		= C2H2	+ H2		5.710368e+03
  R137	H	+ C2H4O		= C2H3O	+ H2		1.843291e+03
  R141	H	+ C2H5		= C2H4	+ H2		1.473236e+03
  R230	H2S	+ H		= H2	+ HS		1.340389e+03
  R560	HS	+ H		= H2	+ S		1.123800e+03
  P64	C2H6			= C2H2	+ H2	+ H2	1.084408e+03 (x2)
  R324	NH2	+ O		= H2	+ NO		1.009434e+03
  P62	C2H6			= C2H4	+ H2		5.622855e+02
  R576	HSO	+ H		= H2	+ SO		4.181781e+02
  R282	N	+ CH3		= H2	+ HCN		6.277411e+01
  R481	OH	+ C2H2		= C2HO	+ H2		3.745093e+01
  R143	H	+ C2H6		= C2H5	+ H2		5.999367e-01
  R567	HSO3	+ H		= H2	+ SO3		1.328855e-01
  R327	NH3	+ CH		= HCN	+ H2	+ H	7.612544e-03
  P43	NH3			= NH	+ H2		2.709894e-03
  P69	CH5N			= HCN	+ H2	+ H2	1.226732e-03 (x2)
  R161	H	+ CH4O2		= H2	+ CH3O2		1.993498e-04
  R176	H	+ HNO2		= H2	+ NO2		4.373942e-05
  R166	H	+ H2O		= H2	+ OH		2.777003e-05
  R95	CH4	+ CH3		= H2	+ C2H5		4.800517e-06
  R135	H	+ C2H4		= C2H3	+ H2		4.006945e-06
  R149	H	+ CH3		= CH2	+ H2		7.976313e-09
  R169	H	+ HCNO		= H2	+ CNO		4.176404e-10
  R186	H	+ NH3		= H2	+ NH2		2.749514e-10
  R639	N2H4	+ H		= N2H3	+ H2		4.287911e-11
  P67	N2H2			= N2	+ H2		8.428385e-16
  R179	H	+ HNO3		= H2	+ NO3		4.640569e-16
  R129	H	+ C2H2		= C2H	+ H2		9.894387e-19
  T58	H2S			= H2	+ S		8.916191e-27
  T14	CH2O			= CO	+ H2		2.234574e-28
  T15	CH2O2			= CO2	+ H2		4.005273e-31
  R128	H	+ C2H		= H2	+ C2		1.352680e-32
  T26	C2H4			= C2H2	+ H2		5.262236e-38
  T21	CH4O			= CH2O	+ H2		2.720052e-40
  T34	C2H4O			= C2H2O	+ H2		8.146629e-42
  R104	CH4S	+ H		= H2	+ CH3S		0.000000e+00

H2				LOSS RXS		INT RX RATE	TL = 3.24e+10

  R597	CH21	+ H2		= CH3	+ H		2.652952e+10
  R596	CH21	+ H2		= CH2	+ H2		3.617662e+09
  R455	O(1D)	+ H2		= H	+ OH		2.220083e+09
  R200	H2	+ C2HO		= CH3	+ CO		7.291865e+06
  R433	O	+ H2		= H	+ OH		6.238627e+06
  R199	H2	+ C2HO		= C2H3O			6.076553e+06
  R202	H2	+ CH		= CH2	+ H		3.712825e+06
  R512	OH	+ H2		= H2O	+ H		4.165688e+05
  M73	CH	+ H2		= CH3			2.286783e+05
  M2	C	+ H2		= CH2			1.783466e+03
  M24	N	+ H2		= NH2			3.847196e+01
  R203	H2	+ CH3		= CH4	+ H		2.982623e+01
  R195	H2	+ C2H		= C2H2	+ H		7.809815e+00
  R206	H2	+ CHO		= CH2O	+ H		5.062338e+00
  R207	H2	+ CN		= HCN	+ H		6.545220e-03
  R212	H2	+ NH2		= NH3	+ H		1.687347e-03
  R204	H2	+ CH3O		= CH4O	+ H		5.945848e-04
  R198	H2	+ C2H5		= C2H6	+ H		9.956338e-05
  R197	H2	+ C2H3		= C2H4	+ H		5.336921e-07
  R213	H2	+ NO2		= H	+ HNO2		1.181900e-07
  R209	H2	+ HO2		= H2O2	+ H		1.778595e-08
  R3	C	+ H2		= CH	+ H		3.898382e-18
  R193	H2	+ C		= CH	+ H		3.898382e-18
  R205	H2	+ CH3O2		= CH4O2	+ H		9.324852e-24
  R196	H2	+ C2H2		= C2H4			1.365755e-31
  R10	H2	+ C2H4		= C2H5	+ H		1.294164e-41
  R41	H2	+ C2H2		= C2H3	+ H		5.761485e-51
  P38	H2			= H	+ H		0.000000e+00

************************************************************

OH				PRODUCTION RXS		INT RX RATE	TP = 2.14e+11

  R413	O	+ CH2O		= CHO	+ OH		7.807374e+10
  R441	O	+ HO2		= OH	+ O2		2.830819e+10
  R426	O	+ CHO		= CO	+ OH		2.633212e+10
  R180	H	+ HO2		= OH	+ OH		2.465220e+10 (x2)
  R259	HO2	+ NO		= OH	+ NO2		1.025838e+10
  M16	H	+ O		= OH			6.811743e+09
  R450	O(1D)	+ CH4		= CH3	+ OH		3.633854e+09
  R153	H	+ CH3O		= CH3	+ OH		2.366142e+09
  R455	O(1D)	+ H2		= H	+ OH		2.220083e+09
  R424	O	+ CH4O		= CH3O	+ OH		1.680971e+09
  R419	O	+ CH3O		= CH2O	+ OH		1.233188e+09
  R369	NO2	+ CHO		= NO	+ CO	+ OH	9.556766e+08
  R192	H	+ O3		= OH	+ O2		5.324644e+08
  P6	H2O			= H	+ OH		4.406971e+08
  P7	H2O2			= OH	+ OH		4.311150e+08 (x2)
  R453	O(1D)	+ CH4O		= CH3O	+ OH		2.181546e+08
  P19	HNO4			= NO3	+ OH		1.656203e+08
  T17	CH3O2			= CH2O	+ OH		5.174513e+07
  R409	O	+ CH2		= CH	+ OH		5.013697e+07
  R456	O(1D)	+ H2O		= OH	+ OH		3.160441e+07 (x2)
  R439	O	+ HNO		= OH	+ NO		2.002504e+07
  R189	H	+ NO2		= OH	+ NO		1.789513e+07
  R423	O	+ CH4		= CH3	+ OH		1.365692e+07
  P5	HO2			= O	+ OH		9.305717e+06
  R433	O	+ H2		= H	+ OH		6.238627e+06
  P14	HNO2			= NO	+ OH		4.062175e+06
  R558	HSO	+ O2		= OH	+ SO2		1.758879e+06
  R167	H	+ H2O2		= OH	+ H2O		1.351784e+06
  R428	O	+ CHO2		= CO2	+ OH		7.079545e+05
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	3.388763e+05
  R401	O	+ C2H4O		= C2H3O	+ OH		2.191826e+05
  R434	O	+ H2O2		= OH	+ HO2		1.730110e+05
  R397	O	+ C2H4		= C2H3	+ OH		1.000613e+05
  R263	HS	+ HO2		= OH	+ HSO		6.298153e+04
  R394	O	+ C2H3		= C2H2	+ OH		6.225521e+04
  R447	O(1D)	+ C2H4		= C2H3	+ OH		4.060363e+04
  R261	HO2	+ O3		= OH	+ O2	+ O2	2.833599e+04
  R578	HSO	+ O		= OH	+ SO		1.692103e+04
  R404	O	+ C2H5		= C2H4	+ OH		1.220651e+04
  R155	H	+ CH3O2		= CH3O	+ OH		9.310165e+03
  R575	HSO	+ H		= HS	+ OH		4.704504e+03
  R190	H	+ NO3		= OH	+ NO2		3.339222e+03
  R407	O	+ CH		= OH	+ C		2.732998e+03
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	1.840585e+03
  R323	NH2	+ O		= OH	+ NH		1.410775e+03
  R448	O(1D)	+ C2H6		= C2H5	+ OH		5.129030e+02
  R231	H2S	+ O		= OH	+ HS		2.958996e+02
  R268	HS	+ O2		= SO	+ OH		1.323642e+02
  P15	HNO3			= NO2	+ OH		1.150327e+02
  R554	SO3	+ H		= OH	+ SO2		4.535161e+01
  R406	O	+ C2H6		= C2H5	+ OH		3.037030e+01
  R571	S	+ HO2		= SO	+ OH		8.564958e+00
  R342	NO	+ CH		= CN	+ OH		7.378808e+00
  R45	CH2	+ CH3O		= C2H4	+ OH		6.859614e+00
  T48	CHO2			= CO	+ OH		6.549953e-01
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	4.631880e-01
  T53	HSO3			= OH	+ SO2		3.498123e-01
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	1.501690e-01
  R274	HSO3	+ O		= OH	+ SO3		1.327367e-01
  R175	H	+ HNO2		= OH	+ HNO		1.590502e-02
  P24	CH4O2			= CH3O	+ OH		1.507198e-02
  P27	CH2O2			= CHO	+ OH		1.427243e-02
  T31	C2H3O			= C2H2	+ OH		1.278889e-03
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	1.083925e-03
  R215	H2O	+ C2H		= C2H2	+ OH		9.959675e-04
  R461	O(1D)	+ NH3		= OH	+ NH2		6.095503e-04
  R305	NH	+ O		= OH	+ N		6.371615e-05
  R425	O	+ CH4O2		= CH3O2	+ OH		5.305960e-05
  R166	H	+ H2O		= H2	+ OH		2.777003e-05
  R319	NH2	+ H2O		= OH	+ NH3		4.253468e-07
  R303	NH	+ NO2		= OH	+ N2O		4.216911e-07
  R165	H	+ CO2		= CO	+ OH		2.660007e-07
  R306	NH	+ O2		= OH	+ NO		2.620028e-07
  R437	O	+ HCNO		= CNO	+ OH		8.729749e-08
  R201	NH	+ NO		= OH	+ N2		6.549012e-08
  R173	H	+ HNO		= OH	+ NH		1.088549e-08
  R220	H2O	+ CNO		= HCNO	+ OH		7.781968e-09
  R219	H2O	+ CN		= HCN	+ OH		1.288293e-09
  R248	HO2	+ C2H4		= C2H4O	+ OH		6.865201e-10
  T3	H2O2			= OH	+ OH		3.020845e-11 (x2)
  R245	HO2	+ C2H2		= C2H2O	+ OH		5.516120e-12
  T9	HNO2			= OH	+ NO		2.089299e-12
  R217	H2O	+ C2H5		= C2H6	+ OH		1.156517e-12
  T37	C2H5O			= C2H4	+ OH		2.971939e-13
  T23	CH4O2			= CH3O	+ OH		3.389063e-16
  T10	HNO3			= OH	+ NO2		1.217360e-16
  T20	CH4O			= CH3	+ OH		5.487636e-25
  R287	N	+ H2O		= OH	+ NH		1.056451e-31
  R122	CO	+ CH3		= C2H2	+ OH		3.034809e-33
  R188	H	+ NO		= OH	+ N		3.775431e-34
  R214	H2O	+ C		= CH	+ OH		3.626610e-43

OH				LOSS RXS		INT RX RATE	TL = 2.14e+11

  R511	OH	+ CO		= CO2	+ H		1.303891e+11
  R445	O	+ OH		= O2	+ H		7.843748e+10
  M39	OH	+ CO		= CHO2			4.282332e+09
  R493	OH	+ CH2O		= CHO	+ H2O		4.589900e+08
  R502	OH	+ CH4O		= CH3O	+ H2O		3.412143e+07
  R483	OH	+ C2H2O		= CO	+ CH3O		3.271579e+07
  R501	OH	+ CH4		= CH3	+ H2O		3.241436e+06
  R512	OH	+ H2		= H2O	+ H		4.165688e+05
  R504	OH	+ CHO		= CO	+ H2O		2.018664e+05
  M18	H	+ OH		= H2O			1.598886e+05
  R522	OH	+ HO2		= H2O	+ O2		4.421672e+04
  R528	OH	+ SO		= SO2	+ H		1.583505e+04
  R526	OH	+ OH		= H2O	+ O		7.291372e+03 (x2)
  R487	OH	+ C2H3O		= C2H2O	+ H2O		4.453929e+03
  R513	OH	+ H2O2		= H2O	+ HO2		4.236861e+03
  R40	NH	+ OH		= NH2	+ O		1.622184e+03
  R499	OH	+ CH3O		= CH2O	+ H2O		1.200685e+03
  M38	OH	+ C2H4		= C2H5O			1.036157e+03
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	7.525385e+02
  R489	OH	+ C2H4O		= C2H3O	+ H2O		5.697268e+02
  R492	OH	+ CH2		= CH2O	+ H		5.197719e+02
  R295	N	+ OH		= NO	+ H		3.271316e+02
  M42	OH	+ NO		= HNO2			1.628719e+02
  R496	OH	+ CH3		= CH2	+ H2O		7.428166e+01
  M43	OH	+ NO2		= HNO3			5.188475e+01
  M50	SO2	+ OH		= HSO3			4.200829e+01
  R519	OH	+ HNO		= H2O	+ NO		4.001714e+01
  R232	H2S	+ OH		= H2O	+ HS		3.788638e+01
  R481	OH	+ C2H2		= C2HO	+ H2		3.745093e+01
  R505	OH	+ CHO2		= CO2	+ H2O		1.166013e+01
  R491	OH	+ C2H6		= C2H5	+ H2O		2.776918e+00
  M47	SO	+ OH		= HSO2			9.802042e-01
  R525	OH	+ O3		= HO2	+ O2		6.523585e-01
  M44	OH	+ OH		= H2O2			1.968303e-01 (x2)
  R527	OH	+ S		= H	+ SO		8.750276e-02
  R490	OH	+ C2H5		= C2H4	+ H2O		6.292418e-02
  R482	OH	+ C2H2		= CO	+ CH3		4.745754e-02
  R485	OH	+ C2H3		= C2H4O			4.584262e-02
  R486	OH	+ C2H3		= C2H2	+ H2O		4.584262e-02
  M37	OH	+ C2H2		= C2H3O			4.213790e-02
  R574	HSO	+ OH		= H2O	+ SO		2.453448e-02
  R500	OH	+ CH3O2		= CH4O	+ O2		1.869107e-02
  M41	OH	+ HNO3		= H2O	+ NO3		1.837893e-02
  R524	OH	+ NO3		= HO2	+ NO2		1.391174e-02
  R520	OH	+ HNO2		= H2O	+ NO2		6.514565e-03
  R488	OH	+ C2H4		= C2H3	+ H2O		5.647355e-03
  R477	OH	+ C2H		= CO	+ CH2		3.607196e-03
  R478	OH	+ C2H		= C2H2	+ O		3.607196e-03
  R506	OH	+ CN		= H	+ CNO		3.195396e-03
  R517	OH	+ HCNO		= CNO	+ H2O		1.527039e-03
  R494	OH	+ CH2O2		= CHO2	+ H2O		1.037703e-03
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	8.762424e-05
  R523	OH	+ NH3		= H2O	+ NH2		3.191034e-05
  R326	NH2	+ OH		= H2O	+ NH		8.497216e-06
  R503	OH	+ CH4O2		= CH3O2	+ H2O		7.977670e-06
  R644	NH2	+ OH		= NH3	+ O		5.870221e-06
  R507	OH	+ CN		= O	+ HCN		1.505719e-06
  R566	HSO3	+ OH		= H2O	+ SO3		9.547806e-08
  R516	OH	+ HCN		= CN	+ H2O		5.144957e-09
  R308	NH	+ OH		= H	+ HNO		7.802768e-11
  R473	OCS	+ OH		= CO2	+ HS		4.924744e-11
  R509	OH	+ CNO		= HCNO	+ O		3.541157e-11
  R309	NH	+ OH		= H2O	+ N		3.846435e-12
  R495	OH	+ CH3		= CH3O	+ H		8.405452e-13
  R515	OH	+ HCN		= CO	+ NH2		7.447049e-14
  R480	OH	+ C2H2		= C2H	+ H2O		4.433138e-15
  R479	OH	+ C2H2		= C2H2O	+ H		3.349582e-16
  R556	SO3	+ OH		= HO2	+ SO2		2.337775e-37
  R107	CH4S	+ OH		= H2O	+ CH3S		0.000000e+00

************************************************************

CHO				PRODUCTION RXS		INT RX RATE	TP = 2.03e+11

  M12	H	+ CO		= CHO			9.817530e+10
  R413	O	+ CH2O		= CHO	+ OH		7.807374e+10
  R148	H	+ CH2O		= H2	+ CHO		2.330285e+10
  R398	O	+ C2H4		= CH3	+ CHO		1.852388e+09
  R133	H	+ C2H3O		= CHO	+ CH3		1.526082e+09
  R493	OH	+ CH2O		= CHO	+ H2O		4.589900e+08
  P20	CH2O			= CHO	+ H		3.244969e+07
  R272	HS	+ CH2O		= H2S	+ CHO		1.527027e+07
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	2.481367e+04
  R547	SO2	+ CH		= CHO	+ SO		4.055064e+03
  R138	H	+ C2H4O		= CH4	+ CHO		2.998124e+03
  P22	C2H4O			= CHO	+ CH3		5.083633e+02
  R55	CH2O	+ CN		= HCN	+ CHO		3.269288e+01
  R79	CH3O	+ CH2O		= CH4O	+ CHO		1.312639e+01
  R338	NO	+ CH		= N	+ CHO		7.009868e-01
  R66	CH3	+ CH2O		= CH4	+ CHO		4.105797e-01
  P27	CH2O2			= CHO	+ OH		1.427243e-02
  R56	CH2O	+ CNO		= HCNO	+ CHO		4.040033e-03
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	1.257224e-03
  R252	HO2	+ CH2O		= CHO	+ H2O2		1.780087e-05
  R474	OCS	+ CH		= CHO	+ CS		1.245746e-05
  R362	NO2	+ CH		= CHO	+ NO		6.192234e-06
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		2.956931e-07
  R53	CH2O	+ C2H5		= C2H6	+ CHO		1.437817e-08
  R51	CH2O	+ C2H3		= C2H4	+ CHO		8.100574e-09
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		1.715923e-14
  T33	C2H4O			= CHO	+ CH3		2.859892e-37
  R121	CO	+ C2H4		= C2H3	+ CHO		4.077091e-55
  R120	CO	+ C2H2		= C2H	+ CHO		3.221385e-78

CHO				LOSS RXS		INT RX RATE	TL = 2.03e+11

  R162	H	+ CHO		= CO	+ H2		7.740337e+10
  R348	NO	+ CHO		= CO	+ HNO		4.156580e+10
  R118	CHO	+ O2		= CO	+ HO2		3.002171e+10
  R426	O	+ CHO		= CO	+ OH		2.633212e+10
  R427	O	+ CHO		= CO2	+ H		2.633212e+10
  R369	NO2	+ CHO		= NO	+ CO	+ OH	9.556766e+08
  R368	NO2	+ CHO		= NO	+ CHO2		6.474709e+08
  T46	CHO			= CO	+ H		5.649939e+07
  R237	HNO	+ CHO		= CH2O	+ NO		4.704253e+07
  R370	NO2	+ CHO		= NO	+ CO2	+ H	3.323722e+07
  R543	SO	+ CHO		= HSO	+ CO		1.446234e+07
  R267	HS	+ CHO		= H2S	+ CO		1.271057e+07
  R561	CHO	+ CHO		= CH2O	+ CO		7.100453e+06 (x2)
  M10	H	+ CHO		= CH2O			2.405970e+05
  R504	OH	+ CHO		= CO	+ H2O		2.018664e+05
  R71	CH3	+ CHO		= CH4	+ CO		1.092355e+05
  R110	CHO	+ C2H3O		= C2H4O	+ CO		3.177433e+04
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	2.481367e+04
  R70	CH3	+ CHO		= C2H4O			1.638534e+04
  R114	CHO	+ CH3O		= CH2O	+ CH2O		4.491987e+03
  R113	CHO	+ CH3O		= CH4O	+ CO		2.245993e+03
  R569	S	+ CHO		= HS	+ CO		1.788924e+03
  R50	CH2	+ CHO		= CO	+ CH3		1.501937e+02
  R206	H2	+ CHO		= CH2O	+ H		5.062338e+00
  R227	H2O2	+ CHO		= CH2O	+ HO2		1.877858e+00
  R112	CHO	+ C2H5		= C2H6	+ CO		9.632617e-02
  R109	CHO	+ C2H3		= C2H4	+ CO		3.973984e-02
  R98	CH4	+ CHO		= CH2O	+ CH3		1.594524e-02
  R108	CHO	+ C2H		= C2H2	+ CO		3.474547e-03
  R115	CHO	+ CH4O		= CH2O	+ CH3O		1.431610e-03
  R116	CHO	+ CN		= HCN	+ CO		1.319084e-03
  R117	CHO	+ CNO		= HCNO	+ CO		1.098913e-06
  R568	NO2	+ CHO		= CO	+ HNO2		3.508053e-08

************************************************************

CH3				PRODUCTION RXS		INT RX RATE	TP = 1.47e+11

  P32	CH4			= CH3	+ H		5.069815e+10
  R599	CH21	+ CH4		= CH3	+ CH3		2.940814e+10 (x2)
  R597	CH21	+ H2		= CH3	+ H		2.652952e+10
  R450	O(1D)	+ CH4		= CH3	+ OH		3.633854e+09
  R153	H	+ CH3O		= CH3	+ OH		2.366142e+09
  R398	O	+ C2H4		= CH3	+ CHO		1.852388e+09
  R133	H	+ C2H3O		= CHO	+ CH3		1.526082e+09
  R130	H	+ C2H2O		= CO	+ CH3		9.122693e+08
  R420	O	+ CH3O		= CH3	+ O2		4.404241e+08
  T32	C2H3O			= CO	+ CH3		1.813970e+08
  R423	O	+ CH4		= CH3	+ OH		1.365692e+07
  R200	H2	+ C2HO		= CH3	+ CO		7.291865e+06
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	5.504610e+06
  R501	OH	+ CH4		= CH3	+ H2O		3.241436e+06
  R157	H	+ CH4		= CH3	+ H2		8.784508e+05
  M73	CH	+ H2		= CH3			2.286783e+05
  R140	H	+ C2H5		= CH3	+ CH3		2.946472e+04 (x2)
  R405	O	+ C2H5		= CH2O	+ CH3		1.691250e+04
  M56	H	+ CH2		= CH3			9.460651e+03
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	1.840585e+03
  R30	CH	+ C2H6		= C2H4	+ CH3		7.471946e+02
  P22	C2H4O			= CHO	+ CH3		5.083633e+02
  P66	C2H6			= CH3	+ CH3		2.409795e+02 (x2)
  R96	CH4	+ CH3O		= CH4O	+ CH3		2.295909e+02
  R50	CH2	+ CHO		= CO	+ CH3		1.501937e+02
  R91	CH4	+ C2H		= C2H2	+ CH3		8.988741e+01
  R92	CH4	+ C2H2		= C2H3	+ CH3		7.406750e+01
  R37	CH2	+ C2H3O		= C2H2O	+ CH3		2.905520e+01
  R99	CH4	+ CN		= HCN	+ CH3		1.405146e+01
  R279	N	+ C2H4		= HCN	+ CH3		7.173495e-01
  R46	CH2	+ CH3O		= CH2O	+ CH3		3.429807e-01
  R317	NH2	+ CH4		= CH3	+ NH3		3.169733e-01
  R482	OH	+ C2H2		= CO	+ CH3		4.745754e-02
  R283	N	+ CH4O		= CH3	+ HNO		3.355296e-02
  R98	CH4	+ CHO		= CH2O	+ CH3		1.594524e-02
  P61	C2H5			= CH3	+ CH21		9.818628e-03
  R93	CH4	+ C2H3		= C2H4	+ CH3		1.215477e-03
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	1.083925e-03
  R38	CH2	+ C2H5		= C2H4	+ CH3		2.052056e-04
  R36	CH2	+ C2H3		= C2H2	+ CH3		1.196241e-04
  R48	CH2	+ CH4		= CH3	+ CH3		3.769179e-05 (x2)
  R100	CH4	+ CNO		= CH3	+ HCNO		1.044889e-06
  R94	CH4	+ C2H5		= C2H6	+ CH3		8.669980e-07
  R49	CH2	+ CH4O		= CH3	+ CH3O		1.368710e-07
  R39	CH2	+ C2H6		= C2H5	+ CH3		6.500984e-10
  R229	H2S	+ CH2		= HS	+ CH3		5.428424e-10
  R608	C2	+ CH4		= C2H	+ CH3		1.759572e-10
  T36	C2H5O			= CH2O	+ CH3		2.737664e-11
  P70	C2H5N			= HCN	+ CH3	+ H	6.536276e-12
  R367	NO2	+ CH4		= HNO2	+ CH3		1.490484e-12
  R97	CH4	+ CH3O2		= CH3	+ CH4O2		7.445444e-18
  T20	CH4O			= CH3	+ OH		5.487636e-25
  T93	CH5N			= CH3	+ NH2		2.135993e-32
  T33	C2H4O			= CHO	+ CH3		2.859892e-37
  R88	CH3S	+ CO		= OCS	+ CH3		0.000000e+00
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R103	CH4S	+ H		= CH3	+ H2S		0.000000e+00
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00

CH3				LOSS RXS		INT RX RATE	TL = 1.47e+11

  R415	O	+ CH3		= CH2O	+ H		1.041924e+11
  R416	O	+ CH3		= CO	+ H2	+ H	4.257004e+10
  M6	CO	+ CH3		= C2H3O			1.869340e+08
  R414	O	+ CH3		= CH3O			2.872086e+07
  M4	CH3	+ O2		= CH3O2			5.013270e+06
  M57	H	+ CH3		= CH4			3.871486e+06
  R235	HNO	+ CH3		= CH4	+ NO		1.236145e+05
  R71	CH3	+ CHO		= CH4	+ CO		1.092355e+05
  R640	NO2	+ CH3		= CH3NO2			8.994630e+04
  R364	NO2	+ CH3		= CH3O	+ NO		4.315080e+04
  R70	CH3	+ CHO		= C2H4O			1.638534e+04
  R224	H2O2	+ CH3		= CH4	+ HO2		1.160321e+04
  R365	NO2	+ CH3		= CH2O	+ HNO		1.031037e+04
  R60	CH3	+ C2H3O		= C2H6	+ CO		5.567139e+03
  R470	O3	+ CH3		= CH3O	+ O2		1.710402e+03
  M3	CH3	+ CH3		= C2H6			9.399014e+02 (x2)
  R67	CH3	+ CH3O		= CH2O	+ CH4		7.311691e+02
  R44	CH2	+ CH3		= C2H4	+ H		5.614308e+02
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		5.555415e+02
  R496	OH	+ CH3		= CH2	+ H2O		7.428166e+01
  R282	N	+ CH3		= H2	+ HCN		6.277411e+01
  R203	H2	+ CH3		= CH4	+ H		2.982623e+01
  R381	NO3	+ CH3		= CH3O	+ NO2		2.302509e+00
  R66	CH3	+ CH2O		= CH4	+ CHO		4.105797e-01
  R59	CH3	+ C2H3		= CH4	+ C2H2		5.745652e-02
  R68	CH3	+ CH3O2		= CH3O	+ CH3O		3.461513e-03
  R64	CH3	+ C2H5		= CH4	+ C2H4		1.786211e-03
  M86	NH2	+ CH3		= CH5N			1.394420e-03
  R69	CH3	+ CH4O		= CH4	+ CH3O		1.875194e-05
  R95	CH4	+ CH3		= H2	+ C2H5		4.800517e-06
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		1.433109e-07
  R65	CH3	+ C2H6		= CH4	+ C2H5		6.828464e-08
  R149	H	+ CH3		= CH2	+ H2		7.976313e-09
  R72	CH3	+ CNO		= CH2O	+ HCN		7.302401e-09
  R62	CH3	+ C2H4		= CH4	+ C2H3		3.331160e-11
  R495	OH	+ CH3		= CH3O	+ H		8.405452e-13
  R328	NH3	+ CH3		= CH4	+ NH2		3.666940e-14
  R316	NH2	+ CH3		= CH4	+ NH		2.382108e-14
  R57	CH3	+ C2H2		= CH4	+ C2H		6.983208e-21
  R122	CO	+ CH3		= C2H2	+ OH		3.034809e-33

************************************************************

O2				PRODUCTION RXS		INT RX RATE	TP = 1.13e+11

  R445	O	+ OH		= O2	+ H		7.843748e+10
  R441	O	+ HO2		= OH	+ O2		2.830819e+10
  R182	H	+ HO2		= H2	+ O2		2.362502e+09
  R464	O(1D)	+ O2		= O	+ O2		7.662409e+08
  M34	O	+ O		= O2			6.445367e+08
  R192	H	+ O3		= OH	+ O2		5.324644e+08
  R442	O	+ NO2		= NO	+ O2		5.219751e+08
  R420	O	+ CH3O		= CH3	+ O2		4.404241e+08
  R257	HO2	+ HO2		= H2O2	+ O2		3.894172e+08
  P3	O3			= O2	+ O		1.589919e+08
  M19	HO2	+ HO2		= H2O2	+ O2		7.631300e+07
  P4	O3			= O2	+ O(1D)		6.955608e+07
  P9	NO3			= NO	+ O2		1.215382e+07
  T12	HNO4			= O2	+ HNO2		4.428734e+06
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	3.388763e+05
  R354	NO	+ O3		= NO2	+ O2		8.114124e+04
  R522	OH	+ HO2		= H2O	+ O2		4.421672e+04
  R261	HO2	+ O3		= OH	+ O2	+ O2	2.833599e+04 (x2)
  R443	O	+ NO3		= NO2	+ O2		1.862334e+04
  R444	O	+ O3		= O2	+ O2		1.343622e+04 (x2)
  R422	O	+ CH3O2		= CH3O	+ O2		6.234487e+03
  R545	SO	+ O3		= SO2	+ O2		1.950707e+03
  R470	O3	+ CH3		= CH3O	+ O2		1.710402e+03
  R269	HS	+ O3		= O2	+ HSO		9.163473e+02
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	7.525385e+02
  R271	HSO	+ O3		= HS	+ O2	+ O2	1.026933e+02 (x2)
  T6	NO3			= NO	+ O2		5.849317e+01
  R216	HSO	+ O3		= HSO2	+ O2		4.401141e+01
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	3.374469e+01
  R440	O	+ HNO4		= HNO3	+ O2		2.875419e+01
  R465	O(1D)	+ O3		= O2	+ O2		2.446232e+01 (x2)
  R466	O(1D)	+ O3		= O2	+ O	+ O	2.446232e+01
  R377	NO2	+ O3		= NO3	+ O2		1.375565e+01
  R570	S	+ HO2		= HS	+ O2		8.564958e+00
  R537	S	+ O3		= O2	+ SO		5.763125e+00
  R471	O3	+ CH3O		= CH3O2	+ O2		2.603719e+00
  R258	HO2	+ NH2		= NH3	+ O2		1.843950e+00
  R551	SO2	+ HO2		= HSO2	+ O2		1.560887e+00
  R462	O(1D)	+ NO		= O2	+ N		6.560082e-01
  R525	OH	+ O3		= HO2	+ O2		6.523585e-01
