  R330	NH3	+ CNO		= CO	+ N2H3		2.272029e-02
  R350	NO	+ CNO		= CO	+ N2O		5.236335e-03
  R352	NO	+ CNO		= CO	+ N2	+ O	2.945659e-03
  R117	CHO	+ CNO		= HCNO	+ CO		3.485087e-04
  T48	CHO2			= CO	+ OH		2.388213e-04
  P29	CH2O2			= H2O	+ CO		1.599564e-04
  R355	NO2	+ C		= CO	+ NO		8.426209e-05
  R515	OH	+ HCN		= CO	+ NH2		1.118835e-05
  R475	OCS	+ O		= CO	+ SO		4.840401e-06
  R165	H	+ CO2		= CO	+ OH		2.486832e-06
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	2.160142e-06
  R369	NO2	+ CHO		= NO	+ CO	+ OH	1.921334e-06
  R467	O(1D)	+ OCS		= CO	+ SO		1.372817e-06
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	6.831108e-10
  R372	NO2	+ CN		= CO	+ N2O		4.321495e-10
  R375	NO2	+ CNO		= CO	+ NO	+ NO	6.782101e-16
  R421	O3	+ C2H2		= CO	+ CH2O2		3.723392e-18
  R124	CO2	+ CN		= CNO	+ CO		7.152542e-22
  R568	NO2	+ CHO		= CO	+ HNO2		1.923845e-22
  T16	CH2O2			= CO	+ H2O		1.931716e-23
  T14	CH2O			= CO	+ H2		3.943941e-26
  T40	CNO			= CO	+ N		1.838883e-29
  T30	C2H2O			= CO	+ CH2		6.447706e-30
  T60	OCS			= CO	+ S		2.067689e-34
  T35	C2H4O			= CH4	+ CO		1.508844e-41
  T29	C2HO			= CO	+ CH		4.237607e-47

CO				LOSS RXS		INT RX RATE	TL = 3.93e+10

  M12	H	+ CO		= CHO			3.711324e+10
  R511	OH	+ CO		= CO2	+ H		1.652693e+09
  P35	CO			= C	+ O		4.848391e+08
  M5	CO	+ CH		= C2HO			2.074968e+05
  M6	CO	+ CH3		= C2H3O			2.073259e+05
  M39	OH	+ CO		= CHO2			8.626469e+04
  M31	O	+ CO		= CO2			2.044022e+04
  R122	CO	+ CH3		= C2H2	+ OH		8.807673e-34
  R121	CO	+ C2H4		= C2H3	+ CHO		1.376864e-55
  R120	CO	+ C2H2		= C2H	+ CHO		1.484022e-75
  R88	CH3S	+ CO		= OCS	+ CH3		0.000000e+00

************************************************************

NH2				PRODUCTION RXS		INT RX RATE	TP = 2.51e+10

  P42	NH3			= NH2	+ H		2.376769e+10
  R641	N2H3	+ H		= NH2	+ NH2		6.509110e+08 (x2)
  R523	OH	+ NH3		= H2O	+ NH2		3.894129e+06
  R329	NH3	+ CN		= HCN	+ NH2		1.397506e+06
  M24	N	+ H2		= NH2			6.021270e+04
  R186	H	+ NH3		= H2	+ NH2		1.283348e+04
  R461	O(1D)	+ NH3		= OH	+ NH2		3.762509e+03
  R171	H	+ HCNO		= CO	+ NH2		8.812868e+02
  R328	NH3	+ CH3		= CH4	+ NH2		1.659747e+00
  R300	NH	+ NH3		= NH2	+ NH2		4.357300e-01 (x2)
  R515	OH	+ HCN		= CO	+ NH2		1.118835e-05
  R40	NH	+ OH		= NH2	+ O		1.568223e-06
  T91	N2H4			= NH2	+ NH2		3.928203e-08 (x2)
  R174	H	+ HNO		= NH2	+ O		1.101984e-20
  T93	CH5N			= CH3	+ NH2		2.946432e-21

NH2				LOSS RXS		INT RX RATE	TL = 2.51e+10

  R212	H2	+ NH2		= NH3	+ H		1.795805e+10
  M14	H	+ NH2		= NH3			5.653581e+09
  M85	NH2	+ NH2		= N2H4			6.529051e+08 (x2)
  M86	NH2	+ CH3		= CH5N			6.545022e+07
  R320	NH2	+ NO		= H2O	+ N2		4.130379e+07
  R322	NH2	+ O		= H	+ HNO		3.989599e+07
  R323	NH2	+ O		= OH	+ NH		6.195362e+06
  R324	NH2	+ O		= H2	+ NO		4.432888e+06
  R326	NH2	+ OH		= H2O	+ NH		6.764238e+04
  R644	NH2	+ OH		= NH3	+ O		3.898094e+04
  R312	NH2	+ C2H4		= C2H3	+ NH3		3.585498e+04
  R311	NH2	+ C2H2		= C2H	+ NH3		9.568580e+03
  R315	NH2	+ C2H6		= C2H5	+ NH3		2.983237e+03
  M40	NH2	+ C2H3		= C2H5N			2.812443e+03
  R319	NH2	+ H2O		= OH	+ NH3		1.839748e+02
  R313	NH2	+ C2H4O		= C2H3O	+ NH3		4.433615e+01
  R317	NH2	+ CH4		= CH3	+ NH3		2.733817e+01
  R316	NH2	+ CH3		= CH4	+ NH		3.515175e+00
  R258	HO2	+ NH2		= NH3	+ O2		2.608022e-01
  R321	NH2	+ NO2		= H2O	+ N2O		1.801385e-04
  R314	NH2	+ C2H5		= C2H6	+ NH		4.007199e-06
  R325	NH2	+ O3		= H2O	+ NO2		1.277400e-11
  R310	NH2	+ C		= CH	+ NH		1.324520e-15

************************************************************

NH3				PRODUCTION RXS		INT RX RATE	TP = 2.36e+10

  R212	H2	+ NH2		= NH3	+ H		1.795805e+10
  M14	H	+ NH2		= NH3			5.653581e+09
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	3.438218e+05 (x2)
  R644	NH2	+ OH		= NH3	+ O		3.898094e+04
  R312	NH2	+ C2H4		= C2H3	+ NH3		3.585498e+04
  R311	NH2	+ C2H2		= C2H	+ NH3		9.568580e+03
  R315	NH2	+ C2H6		= C2H5	+ NH3		2.983237e+03
  R319	NH2	+ H2O		= OH	+ NH3		1.839748e+02
  R313	NH2	+ C2H4O		= C2H3O	+ NH3		4.433615e+01
  R317	NH2	+ CH4		= CH3	+ NH3		2.733817e+01
  R258	HO2	+ NH2		= NH3	+ O2		2.608022e-01

NH3				LOSS RXS		INT RX RATE	TL = 2.39e+10

  P42	NH3			= NH2	+ H		2.376769e+10
  P43	NH3			= NH	+ H2		7.457113e+07
  R327	NH3	+ CH		= HCN	+ H2	+ H	4.876137e+07
  R523	OH	+ NH3		= H2O	+ NH2		3.894129e+06
  R329	NH3	+ CN		= HCN	+ NH2		1.397506e+06
  R186	H	+ NH3		= H2	+ NH2		1.283348e+04
  R461	O(1D)	+ NH3		= OH	+ NH2		3.762509e+03
  R328	NH3	+ CH3		= CH4	+ NH2		1.659747e+00
  R300	NH	+ NH3		= NH2	+ NH2		4.357300e-01
  R330	NH3	+ CNO		= CO	+ N2H3		2.272029e-02

************************************************************

CH3				PRODUCTION RXS		INT RX RATE	TP = 2.25e+10

  R597	CH21	+ H2		= CH3	+ H		8.980665e+09
  P32	CH4			= CH3	+ H		7.592342e+09
  M73	CH	+ H2		= CH3			1.702763e+09
  R140	H	+ C2H5		= CH3	+ CH3		1.567665e+09 (x2)
  R153	H	+ CH3O		= CH3	+ OH		7.577048e+08
  R30	CH	+ C2H6		= C2H4	+ CH3		1.089116e+08
  P66	C2H6			= CH3	+ CH3		1.066455e+08 (x2)
  R200	H2	+ C2HO		= CH3	+ CO		2.076091e+07
  R133	H	+ C2H3O		= CHO	+ CH3		1.392463e+07
  R130	H	+ C2H2O		= CO	+ CH3		7.761325e+06
  R157	H	+ CH4		= CH3	+ H2		6.639924e+06
  R398	O	+ C2H4		= CH3	+ CHO		4.600519e+06
  R99	CH4	+ CN		= HCN	+ CH3		1.516006e+06
  R91	CH4	+ C2H		= C2H2	+ CH3		9.681357e+05
  R501	OH	+ CH4		= CH3	+ H2O		7.674775e+05
  M56	H	+ CH2		= CH3			3.911567e+05
  T32	C2H3O			= CO	+ CH3		2.071540e+05
  R599	CH21	+ CH4		= CH3	+ CH3		1.859172e+05 (x2)
  R279	N	+ C2H4		= HCN	+ CH3		9.137850e+04
  R450	O(1D)	+ CH4		= CH3	+ OH		6.892547e+04
  R482	OH	+ C2H2		= CO	+ CH3		3.797628e+04
  P22	C2H4O			= CHO	+ CH3		2.714907e+03
  P70	C2H5N			= HCN	+ CH3	+ H	2.711490e+03
  R405	O	+ C2H5		= CH2O	+ CH3		1.244090e+03
  P61	C2H5			= CH3	+ CH21		6.561024e+02
  R420	O	+ CH3O		= CH3	+ O2		3.023943e+02
  R423	O	+ CH4		= CH3	+ OH		1.073741e+02
  R317	NH2	+ CH4		= CH3	+ NH3		2.733817e+01
  R96	CH4	+ CH3O		= CH4O	+ CH3		2.466361e+01
  R38	CH2	+ C2H5		= C2H4	+ CH3		2.357822e+01
  R36	CH2	+ C2H3		= C2H2	+ CH3		5.523575e+00
  R50	CH2	+ CHO		= CO	+ CH3		3.754586e+00
  R283	N	+ CH4O		= CH3	+ HNO		2.216983e+00
  R37	CH2	+ C2H3O		= C2H2O	+ CH3		9.396123e-01
  R46	CH2	+ CH3O		= CH2O	+ CH3		4.103902e-01
  R93	CH4	+ C2H3		= C2H4	+ CH3		1.101787e-01
  R39	CH2	+ C2H6		= C2H5	+ CH3		4.385595e-02
  R98	CH4	+ CHO		= CH2O	+ CH3		4.483801e-03
  R48	CH2	+ CH4		= CH3	+ CH3		2.551151e-03 (x2)
  R229	H2S	+ CH2		= HS	+ CH3		1.531176e-03
  R94	CH4	+ C2H5		= C2H6	+ CH3		1.195917e-03
  T36	C2H5O			= CH2O	+ CH3		1.466138e-05
  R49	CH2	+ CH4O		= CH3	+ CH3O		1.160661e-05
  R100	CH4	+ CNO		= CH3	+ HCNO		6.554625e-06
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	2.160142e-06
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	2.669161e-07
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	2.230165e-10
  T93	CH5N			= CH3	+ NH2		2.946432e-21
  R608	C2	+ CH4		= C2H	+ CH3		2.509070e-21
  R97	CH4	+ CH3O2		= CH3	+ CH4O2		1.074556e-23
  T20	CH4O			= CH3	+ OH		2.217495e-24
  R367	NO2	+ CH4		= HNO2	+ CH3		9.434695e-32
  T33	C2H4O			= CHO	+ CH3		7.902643e-37
  R88	CH3S	+ CO		= OCS	+ CH3		0.000000e+00
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R103	CH4S	+ H		= CH3	+ H2S		0.000000e+00
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00

CH3				LOSS RXS		INT RX RATE	TL = 2.25e+10

  M57	H	+ CH3		= CH4			1.802881e+10
  M3	CH3	+ CH3		= C2H6			1.957078e+09 (x2)
  R415	O	+ CH3		= CH2O	+ H		3.647607e+08
  R416	O	+ CH3		= CO	+ H2	+ H	1.490309e+08
  M86	NH2	+ CH3		= CH5N			6.545022e+07
  R282	N	+ CH3		= H2	+ HCN		2.143860e+07
  R44	CH2	+ CH3		= C2H4	+ H		3.111654e+06
  R71	CH3	+ CHO		= CH4	+ CO		7.503631e+05
  R496	OH	+ CH3		= CH2	+ H2O		5.977437e+05
  R203	H2	+ CH3		= CH4	+ H		2.470577e+05
  M6	CO	+ CH3		= C2H3O			2.073259e+05
  R59	CH3	+ C2H3		= CH4	+ C2H2		1.969760e+05
  R70	CH3	+ CHO		= C2H4O			1.125545e+05
  R414	O	+ CH3		= CH3O			9.212551e+04
  R67	CH3	+ CH3O		= CH2O	+ CH4		9.048676e+04
  R235	HNO	+ CH3		= CH4	+ NO		3.074723e+04
  R64	CH3	+ C2H5		= CH4	+ C2H4		1.991155e+04
  R60	CH3	+ C2H3O		= C2H6	+ CO		1.852406e+04
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		1.597654e+03
  M4	CH3	+ O2		= CH3O2			1.175000e+01
  R66	CH3	+ CH2O		= CH4	+ CHO		4.434055e+00
  R316	NH2	+ CH3		= CH4	+ NH		3.515175e+00
  R328	NH3	+ CH3		= CH4	+ NH2		1.659747e+00
  R69	CH3	+ CH4O		= CH4	+ CH3O		1.328045e-01
  R65	CH3	+ C2H6		= CH4	+ C2H5		1.234389e-01
  R224	H2O2	+ CH3		= CH4	+ HO2		6.006916e-02
  R72	CH3	+ CNO		= CH2O	+ HCN		3.826204e-02
  R149	H	+ CH3		= CH2	+ H2		1.836274e-02
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		1.338690e-02
  R62	CH3	+ C2H4		= CH4	+ C2H3		1.564702e-03
  R640	NO2	+ CH3		= CH3NO2			1.183554e-04
  R364	NO2	+ CH3		= CH3O	+ NO		6.302894e-05
  R68	CH3	+ CH3O2		= CH3O	+ CH3O		4.001246e-05
  R365	NO2	+ CH3		= CH2O	+ HNO		1.506001e-05
  R495	OH	+ CH3		= CH3O	+ H		6.560886e-07
  R95	CH4	+ CH3		= H2	+ C2H5		2.209541e-07
  R57	CH3	+ C2H2		= CH4	+ C2H		7.625414e-09
  R470	O3	+ CH3		= CH3O	+ O2		4.297733e-09
  R381	NO3	+ CH3		= CH3O	+ NO2		2.455698e-16
  R122	CO	+ CH3		= C2H2	+ OH		8.807673e-34

************************************************************

OH				PRODUCTION RXS		INT RX RATE	TP = 2.13e+10

  P6	H2O			= H	+ OH		1.841455e+10
  R455	O(1D)	+ H2		= H	+ OH		2.083985e+09
  R153	H	+ CH3O		= CH3	+ OH		7.577048e+08
  R575	HSO	+ H		= HS	+ OH		9.300302e+06
  R323	NH2	+ O		= OH	+ NH		6.195362e+06
  R433	O	+ H2		= H	+ OH		4.730357e+06
  R305	NH	+ O		= OH	+ N		4.211866e+06
  R201	NH	+ NO		= OH	+ N2		2.625303e+06
  R456	O(1D)	+ H2O		= OH	+ OH		1.248362e+05 (x2)
  R450	O(1D)	+ CH4		= CH3	+ OH		6.892547e+04
  M16	H	+ O		= OH			5.865378e+04
  R342	NO	+ CH		= CN	+ OH		2.900857e+04
  R448	O(1D)	+ C2H6		= C2H5	+ OH		2.349106e+04
  R428	O	+ CHO2		= CO2	+ OH		2.101229e+04
  R453	O(1D)	+ CH4O		= CH3O	+ OH		1.113188e+04
  R426	O	+ CHO		= CO	+ OH		9.943936e+03
  R424	O	+ CH4O		= CH3O	+ OH		6.675718e+03
  R215	H2O	+ C2H		= C2H2	+ OH		5.103076e+03
  R461	O(1D)	+ NH3		= OH	+ NH2		3.762509e+03
  R413	O	+ CH2O		= CHO	+ OH		2.893736e+03
  R447	O(1D)	+ C2H4		= C2H3	+ OH		2.825692e+03
  T17	CH3O2			= CH2O	+ OH		2.396856e+03
  R180	H	+ HO2		= OH	+ OH		1.885567e+03 (x2)
  R439	O	+ HNO		= OH	+ NO		1.843785e+03
  R409	O	+ CH2		= CH	+ OH		1.711119e+03
  R394	O	+ C2H3		= C2H2	+ OH		1.561710e+03
  R397	O	+ C2H4		= C2H3	+ OH		1.295727e+03
  R419	O	+ CH3O		= CH2O	+ OH		8.467042e+02
  R404	O	+ C2H5		= C2H4	+ OH		7.473597e+02
  R406	O	+ C2H6		= C2H5	+ OH		2.915224e+02
  R319	NH2	+ H2O		= OH	+ NH3		1.839748e+02
  R423	O	+ CH4		= CH3	+ OH		1.073741e+02
  R578	HSO	+ O		= OH	+ SO		6.745107e+01
  R401	O	+ C2H4O		= C2H3O	+ OH		6.117921e+01
  R306	NH	+ O2		= OH	+ NO		4.430385e+01
  R231	H2S	+ O		= OH	+ HS		1.335664e+01
  R45	CH2	+ CH3O		= C2H4	+ OH		8.207804e+00
  R167	H	+ H2O2		= OH	+ H2O		4.161142e+00
  P14	HNO2			= NO	+ OH		2.695072e+00
  R166	H	+ H2O		= H2	+ OH		2.308444e+00
  R554	SO3	+ H		= OH	+ SO2		8.754156e-01
  R175	H	+ HNO2		= OH	+ HNO		8.491787e-01
  R219	H2O	+ CN		= HCN	+ OH		7.047724e-01
  R189	H	+ NO2		= OH	+ NO		4.292282e-01
  R155	H	+ CH3O2		= CH3O	+ OH		2.957345e-01
  R407	O	+ CH		= OH	+ C		8.788040e-02
  R571	S	+ HO2		= SO	+ OH		1.119278e-02
  T53	HSO3			= OH	+ SO2		7.113935e-03
  R441	O	+ HO2		= OH	+ O2		3.030181e-03
  P7	H2O2			= OH	+ OH		2.540267e-03 (x2)
  R263	HS	+ HO2		= OH	+ HSO		1.326446e-03
  P5	HO2			= O	+ OH		9.263314e-04
  P27	CH2O2			= CHO	+ OH		7.464632e-04
  R259	HO2	+ NO		= OH	+ NO2		3.899206e-04
  T48	CHO2			= CO	+ OH		2.388213e-04
  R192	H	+ O3		= OH	+ O2		6.330118e-05
  R220	H2O	+ CNO		= HCNO	+ OH		2.515544e-05
  R303	NH	+ NO2		= OH	+ N2O		2.502594e-05
  T31	C2H3O			= C2H2	+ OH		4.754452e-06
  R217	H2O	+ C2H5		= C2H6	+ OH		4.169945e-06
  R165	H	+ CO2		= CO	+ OH		2.486832e-06
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	2.160142e-06
  R369	NO2	+ CHO		= NO	+ CO	+ OH	1.921334e-06
  R274	HSO3	+ O		= OH	+ SO3		1.059314e-06
  R434	O	+ H2O2		= OH	+ HO2		3.943103e-07
  R558	HSO	+ O2		= OH	+ SO2		2.718728e-07
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	2.669161e-07
  T37	C2H5O			= C2H4	+ OH		1.908465e-07
  R173	H	+ HNO		= OH	+ NH		1.396591e-08
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	9.041408e-09
  P24	CH4O2			= CH3O	+ OH		3.020589e-09
  R268	HS	+ O2		= SO	+ OH		1.533658e-09
  R245	HO2	+ C2H2		= C2H2O	+ OH		2.476721e-11
  P15	HNO3			= NO2	+ OH		6.201217e-12
  R190	H	+ NO3		= OH	+ NO2		2.639848e-12
  R425	O	+ CH4O2		= CH3O2	+ OH		2.636627e-12
  R248	HO2	+ C2H4		= C2H4O	+ OH		2.592464e-12
  R437	O	+ HCNO		= CNO	+ OH		1.112522e-12
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	2.070461e-17
  P19	HNO4			= NO3	+ OH		5.787044e-21
  T23	CH4O2			= CH3O	+ OH		1.407586e-22
  R261	HO2	+ O3		= OH	+ O2	+ O2	3.228882e-23
  R287	N	+ H2O		= OH	+ NH		5.701960e-24
  T20	CH4O			= CH3	+ OH		2.217495e-24
  T3	H2O2			= OH	+ OH		1.119825e-27 (x2)
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	6.332052e-28
  T9	HNO2			= OH	+ NO		5.076330e-29
  R214	H2O	+ C		= CH	+ OH		3.459312e-31
  R122	CO	+ CH3		= C2H2	+ OH		8.807673e-34
  T10	HNO3			= OH	+ NO2		1.859053e-35
  R188	H	+ NO		= OH	+ N		6.206904e-40

OH				LOSS RXS		INT RX RATE	TL = 2.13e+10

  R512	OH	+ H2		= H2O	+ H		1.952882e+10
  R511	OH	+ CO		= CO2	+ H		1.652693e+09
  R481	OH	+ C2H2		= C2HO	+ H2		3.781767e+07
  R502	OH	+ CH4O		= CH3O	+ H2O		2.581437e+07
  R308	NH	+ OH		= H	+ HNO		1.812154e+07
  R523	OH	+ NH3		= H2O	+ NH2		3.894129e+06
  R491	OH	+ C2H6		= C2H5	+ H2O		3.597515e+06
  R528	OH	+ SO		= SO2	+ H		2.522796e+06
  R493	OH	+ CH2O		= CHO	+ H2O		2.043951e+06
  M18	H	+ OH		= H2O			1.767537e+06
  M38	OH	+ C2H4		= C2H5O			1.558396e+06
  R309	NH	+ OH		= H2O	+ N		1.111789e+06
  R527	OH	+ S		= H	+ SO		1.053112e+06
  R445	O	+ OH		= O2	+ H		8.144654e+05
  R501	OH	+ CH4		= CH3	+ H2O		7.674775e+05
  R496	OH	+ CH3		= CH2	+ H2O		5.977437e+05
  M37	OH	+ C2H2		= C2H3O			1.599031e+05
  R295	N	+ OH		= NO	+ H		1.390153e+05
  R483	OH	+ C2H2O		= CO	+ CH3O		8.715840e+04
  M39	OH	+ CO		= CHO2			8.626469e+04
  R326	NH2	+ OH		= H2O	+ NH		6.764238e+04
  R526	OH	+ OH		= H2O	+ O		5.647741e+04 (x2)
  R644	NH2	+ OH		= NH3	+ O		3.898094e+04
  R482	OH	+ C2H2		= CO	+ CH3		3.797628e+04
  R505	OH	+ CHO2		= CO2	+ H2O		3.388938e+04
  R489	OH	+ C2H4O		= C2H3O	+ H2O		2.375764e+04
  R492	OH	+ CH2		= CH2O	+ H		1.069452e+04
  R506	OH	+ CN		= H	+ CNO		6.034991e+03
  R490	OH	+ C2H5		= C2H4	+ H2O		2.825876e+03
  R504	OH	+ CHO		= CO	+ H2O		2.529301e+03
  R477	OH	+ C2H		= CO	+ CH2		1.247351e+03
  R478	OH	+ C2H		= C2H2	+ O		1.247351e+03
  R485	OH	+ C2H3		= C2H4O			8.323208e+02
  R486	OH	+ C2H3		= C2H2	+ H2O		8.323208e+02
  R499	OH	+ CH3O		= CH2O	+ H2O		5.433280e+02
  R519	OH	+ HNO		= H2O	+ NO		3.014170e+02
  M47	SO	+ OH		= HSO2			6.518165e+01
  R488	OH	+ C2H4		= C2H3	+ H2O		6.399301e+01
  R487	OH	+ C2H3O		= C2H2O	+ H2O		5.502029e+01
  R232	H2S	+ OH		= H2O	+ HS		2.389580e+01
  R507	OH	+ CN		= O	+ HCN		7.370715e+00
  M44	OH	+ OH		= H2O2			4.682290e+00 (x2)
  M42	OH	+ NO		= HNO2			4.142301e+00
  M50	SO2	+ OH		= HSO3			1.126838e+00
  R574	HSO	+ OH		= H2O	+ SO		8.462062e-01
  R520	OH	+ HNO2		= H2O	+ NO2		1.567510e-01
  R516	OH	+ HCN		= CN	+ H2O		1.514724e-01
  R522	OH	+ HO2		= H2O	+ O2		9.274116e-03
  R513	OH	+ H2O2		= H2O	+ HO2		7.818684e-03
  R517	OH	+ HCNO		= CNO	+ H2O		4.441277e-04
  R494	OH	+ CH2O2		= CHO2	+ H2O		3.976178e-04
  R515	OH	+ HCN		= CO	+ NH2		1.118835e-05
  R473	OCS	+ OH		= CO2	+ HS		3.640153e-06
  R480	OH	+ C2H2		= C2H	+ H2O		2.342334e-06
  R509	OH	+ CNO		= HCNO	+ O		1.662919e-06
  R40	NH	+ OH		= NH2	+ O		1.568223e-06
  R566	HSO3	+ OH		= H2O	+ SO3		1.121814e-06
  R500	OH	+ CH3O2		= CH4O	+ O2		8.021096e-07
  R495	OH	+ CH3		= CH3O	+ H		6.560886e-07
  R479	OH	+ C2H2		= C2H2O	+ H		3.309614e-07
  R503	OH	+ CH4O2		= CH3O2	+ H2O		1.034743e-07
  M43	OH	+ NO2		= HNO3			1.801285e-11
  R525	OH	+ O3		= HO2	+ O2		3.521913e-13
  M41	OH	+ HNO3		= H2O	+ NO3		1.236159e-13
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	1.316352e-15
  R524	OH	+ NO3		= HO2	+ NO2		1.129614e-18
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	2.672974e-21
  R556	SO3	+ OH		= HO2	+ SO2		6.901592e-34
  R107	CH4S	+ OH		= H2O	+ CH3S		0.000000e+00

************************************************************

H2O				PRODUCTION RXS		INT RX RATE	TP = 1.96e+10

  R512	OH	+ H2		= H2O	+ H		1.952882e+10
  R320	NH2	+ NO		= H2O	+ N2		4.130379e+07
  R502	OH	+ CH4O		= CH3O	+ H2O		2.581437e+07
  R523	OH	+ NH3		= H2O	+ NH2		3.894129e+06
  R491	OH	+ C2H6		= C2H5	+ H2O		3.597515e+06
  R493	OH	+ CH2O		= CHO	+ H2O		2.043951e+06
  M18	H	+ OH		= H2O			1.767537e+06
  R309	NH	+ OH		= H2O	+ N		1.111789e+06
  R501	OH	+ CH4		= CH3	+ H2O		7.674775e+05
  R496	OH	+ CH3		= CH2	+ H2O		5.977437e+05
  R326	NH2	+ OH		= H2O	+ NH		6.764238e+04
  R526	OH	+ OH		= H2O	+ O		5.647741e+04
  R505	OH	+ CHO2		= CO2	+ H2O		3.388938e+04
  R489	OH	+ C2H4O		= C2H3O	+ H2O		2.375764e+04
  R490	OH	+ C2H5		= C2H4	+ H2O		2.825876e+03
  R504	OH	+ CHO		= CO	+ H2O		2.529301e+03
  R486	OH	+ C2H3		= C2H2	+ H2O		8.323208e+02
  R499	OH	+ CH3O		= CH2O	+ H2O		5.433280e+02
  R519	OH	+ HNO		= H2O	+ NO		3.014170e+02
  R488	OH	+ C2H4		= C2H3	+ H2O		6.399301e+01
  R487	OH	+ C2H3O		= C2H2O	+ H2O		5.502029e+01
  R181	H	+ HO2		= O	+ H2O		4.190150e+01
  R232	H2S	+ OH		= H2O	+ HS		2.389580e+01
  R167	H	+ H2O2		= OH	+ H2O		4.161142e+00
  R574	HSO	+ OH		= H2O	+ SO		8.462062e-01
  R177	H	+ HNO2		= H2O	+ NO		4.322064e-01
  P50	H2SO4			= SO3	+ H2O		1.726944e-01
  R520	OH	+ HNO2		= H2O	+ NO2		1.567510e-01
  R516	OH	+ HCN		= CN	+ H2O		1.514724e-01
  R522	OH	+ HO2		= H2O	+ O2		9.274116e-03
  R513	OH	+ H2O2		= H2O	+ HO2		7.818684e-03
  R517	OH	+ HCNO		= CNO	+ H2O		4.441277e-04
  R494	OH	+ CH2O2		= CHO2	+ H2O		3.976178e-04
  R321	NH2	+ NO2		= H2O	+ N2O		1.801385e-04
  P29	CH2O2			= H2O	+ CO		1.599564e-04
  R160	H	+ CH4O2		= CH3O	+ H2O		3.432602e-06
  R480	OH	+ C2H2		= C2H	+ H2O		2.342334e-06
  R566	HSO3	+ OH		= H2O	+ SO3		1.121814e-06
  R503	OH	+ CH4O2		= CH3O2	+ H2O		1.034743e-07
  R325	NH2	+ O3		= H2O	+ NO2		1.277400e-11
  M41	OH	+ HNO3		= H2O	+ NO3		1.236159e-13
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	1.316352e-15
  R178	H	+ HNO3		= H2O	+ NO2		2.444625e-16
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	2.672974e-21
  T16	CH2O2			= CO	+ H2O		1.931716e-23
  T24	CH4O2			= CH2O	+ H2O		7.260713e-26
  T22	CH4O			= CH21	+ H2O		4.713261e-40
  R107	CH4S	+ OH		= H2O	+ CH3S		0.000000e+00

H2O				LOSS RXS		INT RX RATE	TL = 1.91e+10

  P6	H2O			= H	+ OH		1.841455e+10
  R218	H2O	+ CH		= CH3O			7.070048e+08
  R456	O(1D)	+ H2O		= OH	+ OH		1.248362e+05
  R215	H2O	+ C2H		= C2H2	+ OH		5.103076e+03
  R319	NH2	+ H2O		= OH	+ NH3		1.839748e+02
  R166	H	+ H2O		= H2	+ OH		2.308444e+00
  R219	H2O	+ CN		= HCN	+ OH		7.047724e-01
  R565	SO3	+ H2O		= H2SO4			5.133707e-01
  R220	H2O	+ CNO		= HCNO	+ OH		2.515544e-05
  R217	H2O	+ C2H5		= C2H6	+ OH		4.169945e-06
  R287	N	+ H2O		= OH	+ NH		5.701960e-24
  R214	H2O	+ C		= CH	+ OH		3.459312e-31

************************************************************

CH4				PRODUCTION RXS		INT RX RATE	TP = 1.84e+10

  M57	H	+ CH3		= CH4			1.802881e+10
  P65	C2H6			= CH4	+ CH21		3.910334e+08
  R138	H	+ C2H4O		= CH4	+ CHO		9.893031e+05
  R71	CH3	+ CHO		= CH4	+ CO		7.503631e+05
  R203	H2	+ CH3		= CH4	+ H		2.470577e+05
  R59	CH3	+ C2H3		= CH4	+ C2H2		1.969760e+05
  R67	CH3	+ CH3O		= CH2O	+ CH4		9.048676e+04
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	6.105647e+04
  R598	CH21	+ CH4		= CH2	+ CH4		3.781368e+04
  R235	HNO	+ CH3		= CH4	+ NO		3.074723e+04
  R64	CH3	+ C2H5		= CH4	+ C2H4		1.991155e+04
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		1.597654e+03
  P23	C2H4O			= CO	+ CH4		4.562676e+02
  R66	CH3	+ CH2O		= CH4	+ CHO		4.434055e+00
  R316	NH2	+ CH3		= CH4	+ NH		3.515175e+00
  R328	NH3	+ CH3		= CH4	+ NH2		1.659747e+00
