  R159	H	+ CH4O		= CH3O	+ H2		6.816911e+08
  R412	O	+ CH2		= CO	+ H2		4.341583e+08
  P21	CH2O			= CO	+ H2		3.754844e+08
  R154	H	+ CH3O		= CH2O	+ H2		3.096818e+08
  R399	O	+ C2H4		= C2H2O	+ H2		1.725662e+08
  R451	O(1D)	+ CH4		= CH2O	+ H2		1.482300e+08
  R157	H	+ CH4		= CH3	+ H2		1.426151e+08
  P64	C2H6			= C2H2	+ H2	+ H2	8.327513e+07 (x2)
  P62	C2H6			= C2H4	+ H2		4.317970e+07
  R172	H	+ HNO		= H2	+ NO		3.570772e+07
  P58	C2H4			= C2H2	+ H2		2.421983e+07
  R142	H	+ C2H5O		= C2H4O	+ H2		2.045478e+07
  R230	H2S	+ H		= H2	+ HS		1.940255e+07
  R141	H	+ C2H5		= C2H4	+ H2		1.884932e+07
  R137	H	+ C2H4O		= C2H3O	+ H2		2.524309e+06
  R481	OH	+ C2H2		= C2HO	+ H2		1.949270e+06
  R132	H	+ C2H3		= C2H2	+ H2		1.873244e+06
  R143	H	+ C2H6		= C2H5	+ H2		7.125150e+05
  R560	HS	+ H		= H2	+ S		5.549657e+05
  R324	NH2	+ O		= H2	+ NO		2.011540e+04
  R567	HSO3	+ H		= H2	+ SO3		3.967171e+03
  R168	H	+ H2O2		= H2	+ HO2		3.097338e+03
  R282	N	+ CH3		= H2	+ HCN		2.436108e+03
  R576	HSO	+ H		= H2	+ SO		1.405170e+03
  P69	CH5N			= HCN	+ H2	+ H2	1.205348e+03 (x2)
  R327	NH3	+ CH		= HCN	+ H2	+ H	1.444928e+02
  P43	NH3			= NH	+ H2		3.944107e+01
  R161	H	+ CH4O2		= H2	+ CH3O2		1.982575e+01
  R166	H	+ H2O		= H2	+ OH		2.808846e-01
  R176	H	+ HNO2		= H2	+ NO2		1.234793e-01
  R95	CH4	+ CH3		= H2	+ C2H5		4.829488e-02
  R135	H	+ C2H4		= C2H3	+ H2		2.880488e-03
  R639	N2H4	+ H		= N2H3	+ H2		7.089753e-05
  R149	H	+ CH3		= CH2	+ H2		5.015620e-06
  R186	H	+ NH3		= H2	+ NH2		3.248930e-06
  R169	H	+ HCNO		= H2	+ CNO		2.465649e-07
  R179	H	+ HNO3		= H2	+ NO3		1.588266e-12
  R129	H	+ C2H2		= C2H	+ H2		1.330619e-14
  P67	N2H2			= N2	+ H2		2.404956e-23
  T15	CH2O2			= CO2	+ H2		3.581949e-26
  T58	H2S			= H2	+ S		9.173835e-27
  T14	CH2O			= CO	+ H2		1.574598e-29
  R128	H	+ C2H		= H2	+ C2		6.660443e-30
  T26	C2H4			= C2H2	+ H2		1.971496e-34
  T34	C2H4O			= C2H2O	+ H2		9.542351e-40
  T21	CH4O			= CH2O	+ H2		5.950604e-40
  R104	CH4S	+ H		= H2	+ CH3S		0.000000e+00

H2				LOSS RXS		INT RX RATE	TL = 4.69e+10

  R597	CH21	+ H2		= CH3	+ H		3.859276e+10
  R596	CH21	+ H2		= CH2	+ H2		5.262650e+09
  R455	O(1D)	+ H2		= H	+ OH		2.891629e+09
  R512	OH	+ H2		= H2O	+ H		1.321664e+08
  R433	O	+ H2		= H	+ OH		1.875157e+07
  R202	H2	+ CH		= CH2	+ H		6.846745e+06
  R200	H2	+ C2HO		= CH3	+ CO		2.105939e+06
  R199	H2	+ C2HO		= C2H3O			1.754949e+06
  M73	CH	+ H2		= CH3			5.328420e+05
  R198	H2	+ C2H5		= C2H6	+ H		4.806335e+05
  R203	H2	+ CH3		= CH4	+ H		3.994313e+05
  R195	H2	+ C2H		= C2H2	+ H		6.786664e+03
  M2	C	+ H2		= CH2			3.959223e+02
  M24	N	+ H2		= NH2			4.919741e+01
  R212	H2	+ NH2		= NH3	+ H		1.172944e+00
  R207	H2	+ CN		= HCN	+ H		1.169023e-01
  R204	H2	+ CH3O		= CH4O	+ H		3.251296e-02
  R206	H2	+ CHO		= CH2O	+ H		6.665200e-05
  R197	H2	+ C2H3		= C2H4	+ H		7.036043e-07
  R213	H2	+ NO2		= H	+ HNO2		1.050767e-08
  R209	H2	+ HO2		= H2O2	+ H		3.979856e-11
  R205	H2	+ CH3O2		= CH4O2	+ H		1.339573e-14
  R3	C	+ H2		= CH	+ H		7.075750e-19
  R193	H2	+ C		= CH	+ H		7.075750e-19
  R196	H2	+ C2H2		= C2H4			1.177760e-32
  R10	H2	+ C2H4		= C2H5	+ H		5.680391e-38
  R41	H2	+ C2H2		= C2H3	+ H		4.592785e-52
  P38	H2			= H	+ H		0.000000e+00

************************************************************

OH				PRODUCTION RXS		INT RX RATE	TP = 2.76e+11

  R180	H	+ HO2		= OH	+ OH		7.880510e+10 (x2)
  R413	O	+ CH2O		= CHO	+ OH		6.193995e+10
  R426	O	+ CHO		= CO	+ OH		1.864213e+10
  R441	O	+ HO2		= OH	+ O2		1.324172e+10
  R153	H	+ CH3O		= CH3	+ OH		4.954909e+09
  M16	H	+ O		= OH			3.493662e+09
  R455	O(1D)	+ H2		= H	+ OH		2.891629e+09
  P6	H2O			= H	+ OH		2.493850e+09
  R450	O(1D)	+ CH4		= CH3	+ OH		2.233333e+09
  R259	HO2	+ NO		= OH	+ NO2		1.406692e+09
  R424	O	+ CH4O		= CH3O	+ OH		1.370714e+09
  R419	O	+ CH3O		= CH2O	+ OH		1.340096e+09
  R189	H	+ NO2		= OH	+ NO		1.284423e+09
  R439	O	+ HNO		= OH	+ NO		9.818431e+08
  T17	CH3O2			= CH2O	+ OH		4.828043e+08
  R192	H	+ O3		= OH	+ O2		4.776438e+08
  R453	O(1D)	+ CH4O		= CH3O	+ OH		2.835394e+08
  R456	O(1D)	+ H2O		= OH	+ OH		9.707377e+07 (x2)
  R423	O	+ CH4		= CH3	+ OH		6.645021e+07
  R409	O	+ CH2		= CH	+ OH		4.282110e+07
  R401	O	+ C2H4O		= C2H3O	+ OH		2.787060e+07
  R448	O(1D)	+ C2H6		= C2H5	+ OH		1.952808e+07
  R433	O	+ H2		= H	+ OH		1.875157e+07
  P14	HNO2			= NO	+ OH		9.422542e+06
  R369	NO2	+ CHO		= NO	+ CO	+ OH	7.248622e+06
  R428	O	+ CHO2		= CO2	+ OH		7.178023e+06
  R406	O	+ C2H6		= C2H5	+ OH		3.594267e+06
  R404	O	+ C2H5		= C2H4	+ OH		2.019123e+06
  R447	O(1D)	+ C2H4		= C2H3	+ OH		1.668692e+05
  P5	HO2			= O	+ OH		1.574014e+05
  R397	O	+ C2H4		= C2H3	+ OH		1.495448e+05
  R190	H	+ NO3		= OH	+ NO2		1.135112e+05
  R394	O	+ C2H3		= C2H2	+ OH		1.129523e+05
  P7	H2O2			= OH	+ OH		8.934802e+04 (x2)
  R155	H	+ CH3O2		= CH3O	+ OH		5.189499e+04
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	3.779272e+04
  R167	H	+ H2O2		= OH	+ H2O		3.115447e+04
  R323	NH2	+ O		= OH	+ NH		2.811309e+04
  P15	HNO3			= NO2	+ OH		2.596142e+04
  R578	HSO	+ O		= OH	+ SO		2.245812e+04
  R575	HSO	+ H		= HS	+ OH		1.580816e+04
  P19	HNO4			= NO3	+ OH		1.516311e+04
  R231	H2S	+ O		= OH	+ HS		7.224188e+03
  R274	HSO3	+ O		= OH	+ SO3		6.003214e+03
  R407	O	+ CH		= OH	+ C		2.472777e+03
  P24	CH4O2			= CH3O	+ OH		1.614416e+03
  R342	NO	+ CH		= CN	+ OH		1.159973e+03
  R434	O	+ H2O2		= OH	+ HO2		9.016115e+02
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	5.076596e+02
  R554	SO3	+ H		= OH	+ SO2		3.983955e+02
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	2.827050e+02
  R558	HSO	+ O2		= OH	+ SO2		1.268349e+02
  R263	HS	+ HO2		= OH	+ HSO		5.920194e+01
  R175	H	+ HNO2		= OH	+ HNO		4.653327e+01
  R268	HS	+ O2		= SO	+ OH		3.292960e+01
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	2.631560e+01
  T53	HSO3			= OH	+ SO2		2.308454e+01
  R261	HO2	+ O3		= OH	+ O2	+ O2	1.437121e+01
  R571	S	+ HO2		= SO	+ OH		8.329903e+00
  R45	CH2	+ CH3O		= C2H4	+ OH		7.450768e+00
  R461	O(1D)	+ NH3		= OH	+ NH2		4.667247e+00
  R215	H2O	+ C2H		= C2H2	+ OH		3.429345e+00
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	1.818912e+00
  R425	O	+ CH4O2		= CH3O2	+ OH		1.800356e+00
  P27	CH2O2			= CHO	+ OH		6.110966e-01
  R166	H	+ H2O		= H2	+ OH		2.808846e-01
  R217	H2O	+ C2H5		= C2H6	+ OH		3.993813e-03
  R165	H	+ CO2		= CO	+ OH		2.725731e-03
  R319	NH2	+ H2O		= OH	+ NH3		5.299165e-04
  R305	NH	+ O		= OH	+ N		2.257886e-05
  R201	NH	+ NO		= OH	+ N2		5.761738e-06
  R173	H	+ HNO		= OH	+ NH		3.577634e-06
  R220	H2O	+ CNO		= HCNO	+ OH		2.383669e-06
  R248	HO2	+ C2H4		= C2H4O	+ OH		1.885049e-06
  T48	CHO2			= CO	+ OH		8.117396e-07
  R245	HO2	+ C2H2		= C2H2O	+ OH		3.306980e-07
  R437	O	+ HCNO		= CNO	+ OH		2.383956e-07
  T31	C2H3O			= C2H2	+ OH		1.975257e-07
  T37	C2H5O			= C2H4	+ OH		1.601839e-07
  R219	H2O	+ CN		= HCN	+ OH		6.475498e-08
  R306	NH	+ O2		= OH	+ NO		1.729427e-08
  T23	CH4O2			= CH3O	+ OH		3.050813e-10
  R303	NH	+ NO2		= OH	+ N2O		1.551520e-10
  T9	HNO2			= OH	+ NO		1.592352e-13
  T10	HNO3			= OH	+ NO2		1.496440e-14
  T3	H2O2			= OH	+ OH		3.299078e-16 (x2)
  T20	CH4O			= CH3	+ OH		1.200519e-24
  R188	H	+ NO		= OH	+ N		7.332994e-29
  R287	N	+ H2O		= OH	+ NH		1.722693e-32
  R122	CO	+ CH3		= C2H2	+ OH		4.024017e-37
  R214	H2O	+ C		= CH	+ OH		1.981159e-43

OH				LOSS RXS		INT RX RATE	TL = 2.76e+11

  R511	OH	+ CO		= CO2	+ H		1.528861e+11
  R445	O	+ OH		= O2	+ H		1.152490e+11
  R493	OH	+ CH2O		= CHO	+ H2O		2.555637e+09
  R501	OH	+ CH4		= CH3	+ H2O		2.402053e+09
  R502	OH	+ CH4O		= CH3O	+ H2O		1.996582e+09
  R512	OH	+ H2		= H2O	+ H		1.321664e+08
  M39	OH	+ CO		= CHO2			1.208322e+08
  R483	OH	+ C2H2O		= CO	+ CH3O		1.079639e+08
  R491	OH	+ C2H6		= C2H5	+ H2O		3.718495e+07
  M18	H	+ OH		= H2O			1.506271e+07
  M42	OH	+ NO		= HNO2			9.427654e+06
  M38	OH	+ C2H4		= C2H5O			5.322023e+06
  R489	OH	+ C2H4O		= C2H3O	+ H2O		3.788670e+06
  R522	OH	+ HO2		= H2O	+ O2		3.468751e+06
  R481	OH	+ C2H2		= C2HO	+ H2		1.949270e+06
  R504	OH	+ CHO		= CO	+ H2O		6.913398e+05
  R526	OH	+ OH		= H2O	+ O		6.850328e+05 (x2)
  R528	OH	+ SO		= SO2	+ H		2.043495e+05
  R496	OH	+ CH3		= CH2	+ H2O		1.725997e+05
  M50	SO2	+ OH		= HSO3			1.120101e+05
  M43	OH	+ NO2		= HNO3			3.604998e+04
  R40	NH	+ OH		= NH2	+ O		3.174299e+04
  R232	H2S	+ OH		= H2O	+ HS		2.615009e+04
  R295	N	+ OH		= NO	+ H		2.333093e+04
  R519	OH	+ HNO		= H2O	+ NO		1.458221e+04
  R487	OH	+ C2H3O		= C2H2O	+ H2O		1.337297e+04
  R499	OH	+ CH3O		= CH2O	+ H2O		8.708773e+03
  M37	OH	+ C2H2		= C2H3O			6.096078e+03
  R505	OH	+ CHO2		= CO2	+ H2O		5.453383e+03
  R513	OH	+ H2O2		= H2O	+ HO2		4.257426e+03
  M47	SO	+ OH		= HSO2			4.148063e+03
  R490	OH	+ C2H5		= C2H4	+ H2O		3.219000e+03
  R482	OH	+ C2H2		= CO	+ CH3		2.470100e+03
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	1.751931e+03
  R492	OH	+ CH2		= CH2O	+ H		1.344232e+03
  R520	OH	+ HNO2		= H2O	+ NO2		9.251901e+02
  M41	OH	+ HNO3		= H2O	+ NO3		3.493456e+02
  M44	OH	+ OH		= H2O2			1.512821e+02 (x2)
  R503	OH	+ CH4O2		= CH3O2	+ H2O		7.224565e+01
  R485	OH	+ C2H3		= C2H4O			6.071782e+01
  R486	OH	+ C2H3		= C2H2	+ H2O		6.071782e+01
  R523	OH	+ NH3		= H2O	+ NH2		1.513628e+01
  R488	OH	+ C2H4		= C2H3	+ H2O		1.494351e+01
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	1.335232e+01
  R525	OH	+ O3		= HO2	+ O2		1.155466e+01
  R477	OH	+ C2H		= CO	+ CH2		5.502301e+00
  R478	OH	+ C2H		= C2H2	+ O		5.502301e+00
  R574	HSO	+ OH		= H2O	+ SO		4.039106e+00
  R524	OH	+ NO3		= HO2	+ NO2		3.573232e+00
  R326	NH2	+ OH		= H2O	+ NH		2.352470e+00
  R527	OH	+ S		= H	+ SO		2.215835e+00
  R644	NH2	+ OH		= NH3	+ O		1.625182e+00
  R566	HSO3	+ OH		= H2O	+ SO3		7.742516e-01
  R517	OH	+ HCNO		= CNO	+ H2O		5.748404e-01
  R500	OH	+ CH3O2		= CH4O	+ O2		3.256674e-01
  R494	OH	+ CH2O2		= CHO2	+ H2O		9.367659e-02
  R506	OH	+ CN		= H	+ CNO		6.276775e-02
  R507	OH	+ CN		= O	+ HCN		2.957711e-05
  R473	OCS	+ OH		= CO2	+ HS		4.682999e-06
  R516	OH	+ HCN		= CN	+ H2O		4.122314e-06
  R509	OH	+ CNO		= HCNO	+ O		2.457206e-08
  R495	OH	+ CH3		= CH3O	+ H		1.953113e-09
  R308	NH	+ OH		= H	+ HNO		1.526850e-09
  R480	OH	+ C2H2		= C2H	+ H2O		2.307389e-10
  R309	NH	+ OH		= H2O	+ N		7.526728e-11
  R515	OH	+ HCN		= CO	+ NH2		6.365623e-11
  R479	OH	+ C2H2		= C2H2O	+ H		1.743412e-11
  R556	SO3	+ OH		= HO2	+ SO2		4.066581e-35
  R107	CH4S	+ OH		= H2O	+ CH3S		0.000000e+00

************************************************************

CH3				PRODUCTION RXS		INT RX RATE	TP = 1.72e+11

  P32	CH4			= CH3	+ H		6.004340e+10
  R597	CH21	+ H2		= CH3	+ H		3.859276e+10
  R599	CH21	+ CH4		= CH3	+ CH3		2.811190e+10 (x2)
  R153	H	+ CH3O		= CH3	+ OH		4.954909e+09
  R398	O	+ C2H4		= CH3	+ CHO		2.768452e+09
  R501	OH	+ CH4		= CH3	+ H2O		2.402053e+09
  R450	O(1D)	+ CH4		= CH3	+ OH		2.233333e+09
  R133	H	+ C2H3O		= CHO	+ CH3		1.883604e+09
  R130	H	+ C2H2O		= CO	+ CH3		1.089524e+09
  R420	O	+ CH3O		= CH3	+ O2		4.786059e+08
  R140	H	+ C2H5		= CH3	+ CH3		3.769864e+08 (x2)
  R157	H	+ CH4		= CH3	+ H2		1.426151e+08
  R30	CH	+ C2H6		= C2H4	+ CH3		7.959039e+07
  R423	O	+ CH4		= CH3	+ OH		6.645021e+07
  P66	C2H6			= CH3	+ CH3		1.850559e+07 (x2)
  R92	CH4	+ C2H2		= C2H3	+ CH3		8.462552e+06
  R405	O	+ C2H5		= CH2O	+ CH3		2.797647e+06
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	2.561071e+06
  R200	H2	+ C2HO		= CH3	+ CO		2.105939e+06
  P22	C2H4O			= CHO	+ CH3		1.888630e+06
  M73	CH	+ H2		= CH3			5.328420e+05
  R91	CH4	+ C2H		= C2H2	+ CH3		1.233252e+05
  P61	C2H5			= CH3	+ CH21		6.684885e+04
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	3.779272e+04
  T32	C2H3O			= CO	+ CH3		3.697441e+04
  M56	H	+ CH2		= CH3			1.484283e+04
  R96	CH4	+ CH3O		= CH4O	+ CH3		8.370277e+03
  R94	CH4	+ C2H5		= C2H6	+ CH3		2.923986e+03
  R482	OH	+ C2H2		= CO	+ CH3		2.470100e+03
  R99	CH4	+ CN		= HCN	+ CH3		1.922819e+02
  R50	CH2	+ CHO		= CO	+ CH3		1.054686e+02
  R279	N	+ C2H4		= HCN	+ CH3		8.817212e+01
  R317	NH2	+ CH4		= CH3	+ NH3		7.859101e+01
  R37	CH2	+ C2H3O		= C2H2O	+ CH3		1.992028e+01
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	1.818912e+00
  R46	CH2	+ CH3O		= CH2O	+ CH3		3.725383e-01
  R38	CH2	+ C2H5		= C2H4	+ CH3		2.985715e-01
  R283	N	+ CH4O		= CH3	+ HNO		7.469149e-02
  R93	CH4	+ C2H3		= C2H4	+ CH3		1.357323e-02
  R36	CH2	+ C2H3		= C2H2	+ CH3		3.221884e-03
  P70	C2H5N			= HCN	+ CH3	+ H	2.056452e-04
  R229	H2S	+ CH2		= HS	+ CH3		1.840089e-04
  R48	CH2	+ CH4		= CH3	+ CH3		9.602221e-05 (x2)
  R100	CH4	+ CNO		= CH3	+ HCNO		7.828110e-05
  R39	CH2	+ C2H6		= C2H5	+ CH3		7.406254e-05
  T36	C2H5O			= CH2O	+ CH3		1.804988e-05
  R49	CH2	+ CH4O		= CH3	+ CH3O		3.014141e-07
  R98	CH4	+ CHO		= CH2O	+ CH3		1.355251e-07
  R97	CH4	+ CH3O2		= CH3	+ CH4O2		1.441624e-09
  R367	NO2	+ CH4		= HNO2	+ CH3		2.716656e-13
  R608	C2	+ CH4		= C2H	+ CH3		1.507502e-14
  T20	CH4O			= CH3	+ OH		1.200519e-24
  T93	CH5N			= CH3	+ NH2		1.181875e-26
  T33	C2H4O			= CHO	+ CH3		3.349827e-35
  R88	CH3S	+ CO		= OCS	+ CH3		0.000000e+00
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00
  R103	CH4S	+ H		= CH3	+ H2S		0.000000e+00
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00

CH3				LOSS RXS		INT RX RATE	TL = 1.72e+11

  R415	O	+ CH3		= CH2O	+ H		1.170577e+11
  R416	O	+ CH3		= CO	+ H2	+ H	4.782644e+10
  M57	H	+ CH3		= CH4			4.362517e+09
  M3	CH3	+ CH3		= C2H6			9.465453e+08 (x2)
  M4	CH3	+ O2		= CH3O2			4.221110e+08
  R640	NO2	+ CH3		= CH3NO2			7.842208e+07
  R364	NO2	+ CH3		= CH3O	+ NO		3.743931e+07
  R235	HNO	+ CH3		= CH4	+ NO		3.296578e+07
  R414	O	+ CH3		= CH3O			3.226721e+07
  R71	CH3	+ CHO		= CH4	+ CO		1.349430e+07
  R365	NO2	+ CH3		= CH2O	+ HNO		8.945676e+06
  R70	CH3	+ CHO		= C2H4O			2.024146e+06
  R203	H2	+ CH3		= CH4	+ H		3.994313e+05
  R60	CH3	+ C2H3O		= C2H6	+ CO		2.980010e+05
  R67	CH3	+ CH3O		= CH2O	+ CH4		1.898882e+05
  R496	OH	+ CH3		= CH2	+ H2O		1.725997e+05
  R44	CH2	+ CH3		= C2H4	+ H		5.705635e+04
  R470	O3	+ CH3		= CH3O	+ O2		4.359409e+04
  M6	CO	+ CH3		= C2H3O			3.728807e+04
  R61	CH3	+ C2H3O		= CH4	+ C2H2O		2.973777e+04
  R64	CH3	+ C2H5		= CH4	+ C2H4		1.598125e+04
  R224	H2O2	+ CH3		= CH4	+ HO2		8.823434e+03
  R59	CH3	+ C2H3		= CH4	+ C2H2		5.397583e+03
  R282	N	+ CH3		= H2	+ HCN		2.436108e+03
  M86	NH2	+ CH3		= CH5N			1.298221e+03
  R381	NO3	+ CH3		= CH3O	+ NO2		3.303178e+02
  R65	CH3	+ C2H6		= CH4	+ C2H5		3.192155e+02
  R66	CH3	+ CH2O		= CH4	+ CHO		1.182720e+02
  R68	CH3	+ CH3O2		= CH3O	+ CH3O		1.035221e+01
  R63	CH3	+ C2H4O		= CH4	+ C2H3O		1.374427e-01
  R69	CH3	+ CH4O		= CH4	+ CH3O		9.711958e-02
  R95	CH4	+ CH3		= H2	+ C2H5		4.829488e-02
  R72	CH3	+ CNO		= CH2O	+ HCN		3.376370e-04
  R62	CH3	+ C2H4		= CH4	+ C2H3		1.253603e-05
  R149	H	+ CH3		= CH2	+ H2		5.015620e-06
  R316	NH2	+ CH3		= CH4	+ NH		1.077064e-06
  R328	NH3	+ CH3		= CH4	+ NH2		1.728873e-07
  R495	OH	+ CH3		= CH3O	+ H		1.953113e-09
  R57	CH3	+ C2H2		= CH4	+ C2H		2.677335e-14
  R122	CO	+ CH3		= C2H2	+ OH		4.024017e-37

************************************************************

O2				PRODUCTION RXS		INT RX RATE	TP = 1.40e+11

  R445	O	+ OH		= O2	+ H		1.152490e+11
  R441	O	+ HO2		= OH	+ O2		1.324172e+10
  R182	H	+ HO2		= H2	+ O2		7.552156e+09
  R464	O(1D)	+ O2		= O	+ O2		1.694575e+09
  R442	O	+ NO2		= NO	+ O2		7.257839e+08
  M34	O	+ O		= O2			5.164044e+08
  R420	O	+ CH3O		= CH3	+ O2		4.786059e+08
  R192	H	+ O3		= OH	+ O2		4.776438e+08
  P3	O3			= O2	+ O		6.620609e+06
  R522	OH	+ HO2		= H2O	+ O2		3.468751e+06
  P4	O3			= O2	+ O(1D)		2.909265e+06
  R354	NO	+ O3		= NO2	+ O2		1.146374e+06
  R257	HO2	+ HO2		= H2O2	+ O2		1.363844e+05
  P9	NO3			= NO	+ O2		8.099490e+04
  R470	O3	+ CH3		= CH3O	+ O2		4.359409e+04
  R443	O	+ NO3		= NO2	+ O2		1.686660e+04
  R422	O	+ CH3O2		= CH3O	+ O2		1.029534e+04
  R444	O	+ O3		= O2	+ O2		4.330935e+03 (x2)
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	1.751931e+03
  M19	HO2	+ HO2		= H2O2	+ O2		1.352911e+03
  R269	HS	+ O3		= O2	+ HSO		2.822579e+02
  R545	SO	+ O3		= SO2	+ O2		2.021540e+02
  R469	O3	+ C2H5		= C2H5O	+ O2		1.239410e+02
  R465	O(1D)	+ O3		= O2	+ O2		7.669512e+01 (x2)
  R466	O(1D)	+ O3		= O2	+ O	+ O	7.669512e+01
  R251	HO2	+ C2H5		= C2H6	+ O2		6.388041e+01
  R462	O(1D)	+ NO		= O2	+ N		5.739063e+01
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	2.631560e+01
  R258	HO2	+ NH2		= NH3	+ O2		2.291969e+01
  T12	HNO4			= O2	+ HNO2		1.790697e+01
  R471	O3	+ CH3O		= CH3O2	+ O2		1.520300e+01
  R261	HO2	+ O3		= OH	+ O2	+ O2	1.437121e+01 (x2)
  R537	S	+ O3		= O2	+ SO		1.354680e+01
  R525	OH	+ O3		= HO2	+ O2		1.155466e+01
  R570	S	+ HO2		= HS	+ O2		8.329903e+00
  R377	NO2	+ O3		= NO3	+ O2		4.820359e-01
  R440	O	+ HNO4		= HNO3	+ O2		4.223858e-01
  R500	OH	+ CH3O2		= CH4O	+ O2		3.256674e-01
  R271	HSO	+ O3		= HS	+ O2	+ O2	1.859008e-01 (x2)
  T6	NO3			= NO	+ O2		1.795920e-01
  R216	HSO	+ O3		= HSO2	+ O2		7.967177e-02
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	4.034805e-02
  R459	O(1D)	+ N2O		= O2	+ N2		1.035192e-02
  R254	HO2	+ CH3O2		= CH4O2	+ O2		9.970124e-03
  R294	N	+ O3		= NO	+ O2		1.430917e-03
  R551	SO2	+ HO2		= HSO2	+ O2		6.218452e-04
  R463	O(1D)	+ NO2		= O2	+ NO		2.074515e-04
  T1	O3			= O2	+ O		4.616099e-06
  R432	O	+ CNO		= CN	+ O2		1.829595e-06
  R384	NO3	+ CH3O2		= CH3O	+ NO2	+ O2	2.910132e-07
  R387	NO3	+ NO3		= NO2	+ NO2	+ O2	4.218293e-09
  R472	O3	+ CH3O2		= CH3O	+ O2	+ O2	6.903731e-10 (x2)
  R85	CH3O2	+ CH3O2		= CH3O	+ CH3O	+ O2	1.104942e-10
  R86	CH3O2	+ CH3O2		= CH4O	+ CH2O	+ O2	6.742016e-11
  R553	SO2	+ O		= SO	+ O2		5.132874e-12
  R126	CS	+ O3		= O2	+ OCS		8.078990e-14
  R244	HO2	+ C2H2		= C2H3	+ O2		1.202338e-14
  R156	H	+ CH3O2		= CH4	+ O2		4.116270e-18
  T2	HO2			= O2	+ H		2.126991e-23
  R555	SO3	+ O		= SO2	+ O2		5.382827e-33

O2				LOSS RXS		INT RX RATE	TL = 1.40e+11

  M17	H	+ O2		= HO2			9.112408e+10
  P2	O2			= O	+ O(1D)		1.835212e+10
  R118	CHO	+ O2		= CO	+ HO2		1.044744e+10
  R6	C	+ O2		= CO	+ O		9.283879e+09
  P1	O2			= O	+ O		6.934624e+09
  R464	O(1D)	+ O2		= O	+ O2		1.694575e+09
  R81	CH3O	+ O2		= CH2O	+ HO2		1.067895e+09
  M35	O	+ O2		= O3			4.883688e+08
  M4	CH3	+ O2		= CH3O2			4.221110e+08
  R645	O2	+ CHO2		= HO2	+ CO2		1.185594e+08
  M21	HS	+ O2		= HSO2			3.802079e+06
  R273	HSO2	+ O2		= HO2	+ SO2		2.740087e+06
  R536	S	+ O2		= SO	+ O		1.215289e+05
  R275	HSO3	+ O2		= HO2	+ SO3		1.020109e+05
  R544	SO	+ O2		= SO2	+ O		3.308029e+04
  R26	C2H5O	+ O2		= C2H4O	+ HO2		1.533640e+04
  R558	HSO	+ O2		= OH	+ SO2		1.268349e+02
  R268	HS	+ O2		= SO	+ OH		3.292960e+01
  R293	N	+ O2		= NO	+ O		1.600525e+00
  R562	SO21	+ O2		= O	+ SO3		9.890254e-05
  R540	CS	+ O2		= OCS	+ O		5.084138e-06
  R306	NH	+ O2		= OH	+ NO		1.729427e-08
  R307	NH	+ O2		= O	+ HNO		2.192114e-15
  R89	CH3S	+ O2		= CH3	+ SO2		0.000000e+00

************************************************************

CHO				PRODUCTION RXS		INT RX RATE	TP = 1.23e+11

  R413	O	+ CH2O		= CHO	+ OH		6.193995e+10
  R148	H	+ CH2O		= H2	+ CHO		4.757668e+10
  M12	H	+ CO		= CHO			6.246159e+09
  R398	O	+ C2H4		= CH3	+ CHO		2.768452e+09
  R493	OH	+ CH2O		= CHO	+ H2O		2.555637e+09
  R133	H	+ C2H3O		= CHO	+ CH3		1.883604e+09
  P20	CH2O			= CHO	+ H		2.211171e+08
  R272	HS	+ CH2O		= H2S	+ CHO		1.153998e+07
  R138	H	+ C2H4O		= CH4	+ CHO		4.105803e+06
  P22	C2H4O			= CHO	+ CH3		1.888630e+06
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	3.366585e+05
  R547	SO2	+ CH		= CHO	+ SO		7.391235e+03
  R55	CH2O	+ CN		= HCN	+ CHO		2.727423e+02
  R79	CH3O	+ CH2O		= CH4O	+ CHO		1.535701e+02
  R66	CH3	+ CH2O		= CH4	+ CHO		1.182720e+02
  R338	NO	+ CH		= N	+ CHO		1.101975e+02
  R56	CH2O	+ CNO		= HCNO	+ CHO		8.064088e-01
  P27	CH2O2			= CHO	+ OH		6.110966e-01
  R53	CH2O	+ C2H5		= C2H6	+ CHO		1.579759e-01
  R474	OCS	+ CH		= CHO	+ CS		1.975487e-02
