  R295	N	+ OH		= NO	+ H		6.386812e+03
  R504	OH	+ CHO		= CO	+ H2O		5.751507e+03
  R505	OH	+ CHO2		= CO2	+ H2O		3.025379e+03
  R501	OH	+ CH4		= CH3	+ H2O		2.137561e+03
  M47	SO	+ OH		= HSO2			1.391918e+03
  M50	SO2	+ OH		= HSO3			1.280625e+03
  M42	OH	+ NO		= HNO2			7.878651e+02
  R232	H2S	+ OH		= H2O	+ HS		4.551843e+02
  R491	OH	+ C2H6		= C2H5	+ H2O		2.980427e+02
  R481	OH	+ C2H2		= C2HO	+ H2		1.143797e+02
  M44	OH	+ OH		= H2O2			6.940123e+01 (x2)
  R519	OH	+ HNO		= H2O	+ NO		4.312739e+01
  M38	OH	+ C2H4		= C2H5O			4.246033e+01
  R489	OH	+ C2H4O		= C2H3O	+ H2O		4.189630e+01
  R483	OH	+ C2H2O		= CO	+ CH3O		3.625271e+01
  R574	HSO	+ OH		= H2O	+ SO		3.472369e+01
  R506	OH	+ CN		= H	+ CNO		1.636380e+01
  R496	OH	+ CH3		= CH2	+ H2O		1.300851e+01
  R513	OH	+ H2O2		= H2O	+ HO2		2.733118e+00
  M37	OH	+ C2H2		= C2H3O			2.180285e+00
  R499	OH	+ CH3O		= CH2O	+ H2O		1.050787e+00
  R326	NH2	+ OH		= H2O	+ NH		6.534164e-01
  M43	OH	+ NO2		= HNO3			6.189270e-01
  R644	NH2	+ OH		= NH3	+ O		4.847885e-01
  R482	OH	+ C2H2		= CO	+ CH3		1.739818e-01
  R492	OH	+ CH2		= CH2O	+ H		1.679329e-01
  R520	OH	+ HNO2		= H2O	+ NO2		1.108652e-01
  R490	OH	+ C2H5		= C2H4	+ H2O		1.952933e-02
  R507	OH	+ CN		= O	+ HCN		4.512794e-03
  R485	OH	+ C2H3		= C2H4O			4.087748e-03
  R486	OH	+ C2H3		= C2H2	+ H2O		4.087748e-03
  R487	OH	+ C2H3O		= C2H2O	+ H2O		1.753664e-03
  R566	HSO3	+ OH		= H2O	+ SO3		1.122612e-03
  R524	OH	+ NO3		= HO2	+ NO2		6.035569e-04
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	5.184389e-04
  R477	OH	+ C2H		= CO	+ CH2		4.372237e-04
  R478	OH	+ C2H		= C2H2	+ O		4.372237e-04
  M41	OH	+ HNO3		= H2O	+ NO3		1.142710e-04
  R525	OH	+ O3		= HO2	+ O2		7.523014e-05
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	3.923928e-06
  R488	OH	+ C2H4		= C2H3	+ H2O		2.666514e-06
  R516	OH	+ HCN		= CN	+ H2O		1.354145e-07
  R500	OH	+ CH3O2		= CH4O	+ O2		8.369035e-08
  R308	NH	+ OH		= H	+ HNO		6.511987e-08
  R517	OH	+ HCNO		= CNO	+ H2O		3.985653e-09
  R309	NH	+ OH		= H2O	+ N		3.063929e-09
  R494	OH	+ CH2O2		= CHO2	+ H2O		1.587095e-09
  R509	OH	+ CNO		= HCNO	+ O		1.411876e-09
  R473	OCS	+ OH		= CO2	+ HS		7.307538e-10
  R503	OH	+ CH4O2		= CH3O2	+ H2O		1.928300e-11
  R515	OH	+ HCN		= CO	+ NH2		1.493525e-11
  R495	OH	+ CH3		= CH3O	+ H		1.140023e-14
  R480	OH	+ C2H2		= C2H	+ H2O		4.143730e-16
  R479	OH	+ C2H2		= C2H2O	+ H		2.190885e-17
  R556	SO3	+ OH		= HO2	+ SO2		8.336970e-39
  R107	CH4S	+ OH		= H2O	+ CH3S		0.000000e+00

************************************************************

H2O				PRODUCTION RXS		INT RX RATE	TP = 2.68e+10

  R512	OH	+ H2		= H2O	+ H		2.662442e+10
  R320	NH2	+ NO		= H2O	+ N2		1.040249e+08
  M18	H	+ OH		= H2O			1.831803e+07
  R181	H	+ HO2		= O	+ H2O		7.302207e+06
  R526	OH	+ OH		= H2O	+ O		6.486169e+05
  R493	OH	+ CH2O		= CHO	+ H2O		6.207779e+05
  R502	OH	+ CH4O		= CH3O	+ H2O		1.400049e+05
  R321	NH2	+ NO2		= H2O	+ N2O		1.238794e+05
  R523	OH	+ NH3		= H2O	+ NH2		1.121457e+04
  R522	OH	+ HO2		= H2O	+ O2		9.606920e+03
  R504	OH	+ CHO		= CO	+ H2O		5.751507e+03
  R505	OH	+ CHO2		= CO2	+ H2O		3.025379e+03
  R501	OH	+ CH4		= CH3	+ H2O		2.137561e+03
  P50	H2SO4			= SO3	+ H2O		1.875388e+03
  R232	H2S	+ OH		= H2O	+ HS		4.551843e+02
  R491	OH	+ C2H6		= C2H5	+ H2O		2.980427e+02
  R167	H	+ H2O2		= OH	+ H2O		5.954887e+01
  R519	OH	+ HNO		= H2O	+ NO		4.312739e+01
  R489	OH	+ C2H4O		= C2H3O	+ H2O		4.189630e+01
  R574	HSO	+ OH		= H2O	+ SO		3.472369e+01
  R496	OH	+ CH3		= CH2	+ H2O		1.300851e+01
  R513	OH	+ H2O2		= H2O	+ HO2		2.733118e+00
  R499	OH	+ CH3O		= CH2O	+ H2O		1.050787e+00
  R326	NH2	+ OH		= H2O	+ NH		6.534164e-01
  R520	OH	+ HNO2		= H2O	+ NO2		1.108652e-01
  R177	H	+ HNO2		= H2O	+ NO		2.791605e-02
  R490	OH	+ C2H5		= C2H4	+ H2O		1.952933e-02
  R325	NH2	+ O3		= H2O	+ NO2		1.285717e-02
  R486	OH	+ C2H3		= C2H2	+ H2O		4.087748e-03
  R487	OH	+ C2H3O		= C2H2O	+ H2O		1.753664e-03
  R566	HSO3	+ OH		= H2O	+ SO3		1.122612e-03
  R521	OH	+ HNO4		= H2O	+ NO2	+ O2	5.184389e-04
  M41	OH	+ HNO3		= H2O	+ NO3		1.142710e-04
  R498	OH	+ CH3NO3	= CH2O	+ NO2	+ H2O	3.923928e-06
  R488	OH	+ C2H4		= C2H3	+ H2O		2.666514e-06
  R516	OH	+ HCN		= CN	+ H2O		1.354145e-07
  R517	OH	+ HCNO		= CNO	+ H2O		3.985653e-09
  R309	NH	+ OH		= H2O	+ N		3.063929e-09
  R494	OH	+ CH2O2		= CHO2	+ H2O		1.587095e-09
  P29	CH2O2			= H2O	+ CO		4.428926e-10
  R160	H	+ CH4O2		= CH3O	+ H2O		4.307652e-10
  R178	H	+ HNO3		= H2O	+ NO2		3.185724e-10
  R503	OH	+ CH4O2		= CH3O2	+ H2O		1.928300e-11
  R480	OH	+ C2H2		= C2H	+ H2O		4.143730e-16
  T16	CH2O2			= CO	+ H2O		2.806886e-28
  T24	CH4O2			= CH2O	+ H2O		1.556043e-28
  T22	CH4O			= CH21	+ H2O		1.783411e-42
  R107	CH4S	+ OH		= H2O	+ CH3S		0.000000e+00

H2O				LOSS RXS		INT RX RATE	TL = 1.60e+10

  P6	H2O			= H	+ OH		1.595524e+10
  R456	O(1D)	+ H2O		= OH	+ OH		1.464173e+05
  R218	H2O	+ CH		= CH3O			1.109044e+05
  R565	SO3	+ H2O		= H2SO4			8.745101e+04
  R166	H	+ H2O		= H2	+ OH		8.432699e+02
  R319	NH2	+ H2O		= OH	+ NH3		3.162914e+02
  R215	H2O	+ C2H		= C2H2	+ OH		4.811661e-04
  R220	H2O	+ CNO		= HCNO	+ OH		3.350375e-05
  R219	H2O	+ CN		= HCN	+ OH		3.156616e-06
  R217	H2O	+ C2H5		= C2H6	+ OH		1.055056e-06
  R287	N	+ H2O		= OH	+ NH		4.445578e-38
  R214	H2O	+ C		= CH	+ OH		2.020767e-49

************************************************************

S				PRODUCTION RXS		INT RX RATE	TP = 2.28e+10

  P52	S2			= S	+ S		1.028967e+10 (x2)
  P53	S3			= S2	+ S		1.118756e+09
  R560	HS	+ H		= H2	+ S		8.780187e+08
  R264	HS	+ HS		= S	+ H2S		1.867402e+08
  R559	SO	+ SO		= SO2	+ S		2.250270e+07
  P51	SO			= S	+ O		5.774038e+06
  R446	O	+ S2		= S	+ SO		1.224654e+05
  P31	OCS			= CO	+ S		8.321771e-06
  R125	CS	+ O		= CO	+ S		2.943184e-08
  T58	H2S			= H2	+ S		5.693762e-27
  T60	OCS			= CO	+ S		4.033523e-42

S				LOSS RXS		INT RX RATE	TL = 2.28e+10

  M45	S	+ S		= S2			8.446981e+09 (x2)
  R533	S	+ HS		= H	+ S2		1.956885e+09
  R569	S	+ CHO		= HS	+ CO		1.916514e+09
  M52	S	+ S2		= S3			1.144944e+09
  R572	S	+ CO2		= SO	+ CO		5.916315e+08
  R579	HSO	+ S		= HS	+ SO		2.558655e+08
  M53	S	+ S3		= S4			2.618868e+07
  R536	S	+ O2		= SO	+ O		9.932550e+05
  R527	OH	+ S		= H	+ SO		6.788195e+04
  R535	S	+ NO2		= NO	+ SO		6.020051e+04
  R570	S	+ HO2		= HS	+ O2		1.254725e+03
  R571	S	+ HO2		= SO	+ OH		1.254725e+03
  R537	S	+ O3		= O2	+ SO		2.136751e+01
  R538	S	+ OCS		= CO	+ S2		1.351706e-08
  R534	S	+ NO		= SO	+ N		4.417022e-28

************************************************************

CHO				PRODUCTION RXS		INT RX RATE	TP = 2.06e+10

  M12	H	+ CO		= CHO			1.958095e+10
  R272	HS	+ CH2O		= H2S	+ CHO		6.058596e+08
  P20	CH2O			= CHO	+ H		2.093662e+08
  R148	H	+ CH2O		= H2	+ CHO		1.749956e+08
  R413	O	+ CH2O		= CHO	+ OH		2.461007e+06
  R493	OH	+ CH2O		= CHO	+ H2O		6.207779e+05
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	2.970288e+04
  R398	O	+ C2H4		= CH3	+ CHO		1.818956e+03
  R138	H	+ C2H4O		= CH4	+ CHO		1.397042e+03
  R133	H	+ C2H3O		= CHO	+ CH3		1.271821e+03
  P22	C2H4O			= CHO	+ CH3		8.746282e+02
  R79	CH3O	+ CH2O		= CH4O	+ CHO		4.212502e+02
  R55	CH2O	+ CN		= HCN	+ CHO		1.783496e+00
  R547	SO2	+ CH		= CHO	+ SO		1.174572e+00
  R66	CH3	+ CH2O		= CH4	+ CHO		8.047976e-02
  R56	CH2O	+ CNO		= HCNO	+ CHO		2.984600e-02
  R338	NO	+ CH		= N	+ CHO		8.289044e-03
  R53	CH2O	+ C2H5		= C2H6	+ CHO		3.998306e-04
  P27	CH2O2			= CHO	+ OH		2.066832e-09
  R474	OCS	+ CH		= CHO	+ CS		1.447742e-09
  R362	NO2	+ CH		= CHO	+ NO		1.029158e-09
  R252	HO2	+ CH2O		= CHO	+ H2O2		3.878713e-11
  R52	CH2O	+ C2H3O		= C2H4O	+ CHO		1.649862e-11
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	9.367223e-12
  R51	CH2O	+ C2H3		= C2H4	+ CHO		4.026536e-13
  R54	CH2O	+ CH3O2		= CHO	+ CH4O2		2.943300e-24
  T33	C2H4O			= CHO	+ CH3		1.271945e-38
  R121	CO	+ C2H4		= C2H3	+ CHO		2.767411e-64
  R120	CO	+ C2H2		= C2H	+ CHO		4.989213e-87

CHO				LOSS RXS		INT RX RATE	TL = 2.06e+10

  R162	H	+ CHO		= CO	+ H2		1.465874e+10
  R569	S	+ CHO		= HS	+ CO		1.916514e+09
  M10	H	+ CHO		= CH2O			1.205460e+09
  T46	CHO			= CO	+ H		8.475776e+08
  R543	SO	+ CHO		= HSO	+ CO		5.886213e+08
  R267	HS	+ CHO		= H2S	+ CO		3.882871e+08
  R561	CHO	+ CHO		= CH2O	+ CO		2.685110e+08 (x2)
  R426	O	+ CHO		= CO	+ OH		1.909186e+08
  R427	O	+ CHO		= CO2	+ H		1.909186e+08
  R348	NO	+ CHO		= CO	+ HNO		4.482896e+07
  R114	CHO	+ CH3O		= CH2O	+ CH2O		2.799031e+06
  R113	CHO	+ CH3O		= CH4O	+ CO		1.399515e+06
  R118	CHO	+ O2		= CO	+ HO2		4.330104e+05
  R71	CH3	+ CHO		= CH4	+ CO		2.204437e+05
  R369	NO2	+ CHO		= NO	+ CO	+ OH	8.456985e+04
  R368	NO2	+ CHO		= NO	+ CHO2		5.729608e+04
  R70	CH3	+ CHO		= C2H4O			3.306656e+04
  R206	H2	+ CHO		= CH2O	+ H		3.020925e+04
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	2.970288e+04
  R504	OH	+ CHO		= CO	+ H2O		5.751507e+03
  R112	CHO	+ C2H5		= C2H6	+ CO		3.675368e+03
  R237	HNO	+ CHO		= CH2O	+ NO		2.423013e+03
  R370	NO2	+ CHO		= NO	+ CO2	+ H	1.530582e+03
  R110	CHO	+ C2H3O		= C2H4O	+ CO		2.040061e+01
  R50	CH2	+ CHO		= CO	+ CH3		3.517554e-03
  R109	CHO	+ C2H3		= C2H4	+ CO		1.469452e-03
  R117	CHO	+ CNO		= HCNO	+ CO		5.113928e-04
  R115	CHO	+ CH4O		= CH2O	+ CH3O		4.241813e-04
  R116	CHO	+ CN		= HCN	+ CO		1.893925e-04
  R98	CH4	+ CHO		= CH2O	+ CH3		4.397423e-07
  R108	CHO	+ C2H		= C2H2	+ CO		3.191665e-08
  R227	H2O2	+ CHO		= CH2O	+ HO2		2.198270e-10
  R568	NO2	+ CHO		= CO	+ HNO2		6.046873e-13

************************************************************

S2				PRODUCTION RXS		INT RX RATE	TP = 1.65e+10

  M45	S	+ S		= S2			8.446981e+09
  P54	S4			= S2	+ S2		2.503746e+09 (x2)
  R533	S	+ HS		= H	+ S2		1.956885e+09
  P53	S3			= S2	+ S		1.118756e+09
  R538	S	+ OCS		= CO	+ S2		1.351706e-08

S2				LOSS RXS		INT RX RATE	TL = 1.65e+10

  P52	S2			= S	+ S		1.028967e+10
  M54	S2	+ S2		= S4			2.547689e+09 (x2)
  M52	S	+ S2		= S3			1.144944e+09
  R446	O	+ S2		= S	+ SO		1.224654e+05

************************************************************

NH2				PRODUCTION RXS		INT RX RATE	TP = 1.23e+10

  P42	NH3			= NH2	+ H		1.188023e+10
  R641	N2H3	+ H		= NH2	+ NH2		2.093455e+08 (x2)
  R40	NH	+ OH		= NH2	+ O		1.464070e+07
  M24	N	+ H2		= NH2			5.942953e+05
  R186	H	+ NH3		= H2	+ NH2		1.337212e+04
  R523	OH	+ NH3		= H2O	+ NH2		1.121457e+04
  R328	NH3	+ CH3		= CH4	+ NH2		6.255864e-02
  R171	H	+ HCNO		= CO	+ NH2		1.828154e-02
  R461	O(1D)	+ NH3		= OH	+ NH2		4.267239e-03
  R329	NH3	+ CN		= HCN	+ NH2		2.133277e-04
  T91	N2H4			= NH2	+ NH2		1.338210e-10 (x2)
  R515	OH	+ HCN		= CO	+ NH2		1.493525e-11
  R300	NH	+ NH3		= NH2	+ NH2		1.897268e-18 (x2)
  R174	H	+ HNO		= NH2	+ O		4.818042e-19
  T93	CH5N			= CH3	+ NH2		1.574539e-23

NH2				LOSS RXS		INT RX RATE	TL = 1.23e+10

  R212	H2	+ NH2		= NH3	+ H		1.050436e+10
  M85	NH2	+ NH2		= N2H4			6.854291e+08 (x2)
  M14	H	+ NH2		= NH3			2.118116e+08
  R320	NH2	+ NO		= H2O	+ N2		1.040249e+08
  R322	NH2	+ O		= H	+ HNO		9.427313e+07
  R323	NH2	+ O		= OH	+ NH		1.463947e+07
  R324	NH2	+ O		= H2	+ NO		1.047479e+07
  M86	NH2	+ CH3		= CH5N			3.589136e+06
  R321	NH2	+ NO2		= H2O	+ N2O		1.238794e+05
  R317	NH2	+ CH4		= CH3	+ NH3		1.375730e+04
  R258	HO2	+ NH2		= NH3	+ O2		3.519538e+03
  R319	NH2	+ H2O		= OH	+ NH3		3.162914e+02
  R313	NH2	+ C2H4O		= C2H3O	+ NH3		1.111796e+00
  R315	NH2	+ C2H6		= C2H5	+ NH3		8.173147e-01
  R326	NH2	+ OH		= H2O	+ NH		6.534164e-01
  R644	NH2	+ OH		= NH3	+ O		4.847885e-01
  R325	NH2	+ O3		= H2O	+ NO2		1.285717e-02
  M40	NH2	+ C2H3		= C2H5N			1.327008e-03
  R312	NH2	+ C2H4		= C2H3	+ NH3		2.709551e-06
  R316	NH2	+ CH3		= CH4	+ NH		1.256143e-06
  R311	NH2	+ C2H2		= C2H	+ NH3		4.854573e-10
  R314	NH2	+ C2H5		= C2H6	+ NH		1.332908e-10
  R310	NH2	+ C		= CH	+ NH		5.032302e-35

************************************************************

NH3				PRODUCTION RXS		INT RX RATE	TP = 1.09e+10

  R212	H2	+ NH2		= NH3	+ H		1.050436e+10
  M14	H	+ NH2		= NH3			2.118116e+08
  R643	N2H3	+ N2H3		= NH3	+ NH3	+ N2	8.207441e+07 (x2)
  R317	NH2	+ CH4		= CH3	+ NH3		1.375730e+04
  R258	HO2	+ NH2		= NH3	+ O2		3.519538e+03
  R319	NH2	+ H2O		= OH	+ NH3		3.162914e+02
  R313	NH2	+ C2H4O		= C2H3O	+ NH3		1.111796e+00
  R315	NH2	+ C2H6		= C2H5	+ NH3		8.173147e-01
  R644	NH2	+ OH		= NH3	+ O		4.847885e-01
  R312	NH2	+ C2H4		= C2H3	+ NH3		2.709551e-06
  R311	NH2	+ C2H2		= C2H	+ NH3		4.854573e-10

NH3				LOSS RXS		INT RX RATE	TL = 1.19e+10

  P42	NH3			= NH2	+ H		1.188023e+10
  R186	H	+ NH3		= H2	+ NH2		1.337212e+04
  R523	OH	+ NH3		= H2O	+ NH2		1.121457e+04
  P43	NH3			= NH	+ H2		1.702170e+01
  R328	NH3	+ CH3		= CH4	+ NH2		6.255864e-02
  R461	O(1D)	+ NH3		= OH	+ NH2		4.267239e-03
  R327	NH3	+ CH		= HCN	+ H2	+ H	2.744761e-03
  R329	NH3	+ CN		= HCN	+ NH2		2.133277e-04
  R330	NH3	+ CNO		= CO	+ N2H3		1.611878e-04
  R300	NH	+ NH3		= NH2	+ NH2		1.897268e-18

************************************************************

O(1D)				PRODUCTION RXS		INT RX RATE	TP = 9.09e+09

  P37	CO2			= CO	+ O(1D)		7.698036e+09
  P2	O2			= O	+ O(1D)		1.393426e+09
  P11	N2O			= N2	+ O(1D)		1.200152e+05
  P4	O3			= O2	+ O(1D)		1.436016e+02
  P17	HNO3			= HNO2	+ O(1D)		1.360608e-01

O(1D)				LOSS RXS		INT RX RATE	TL = 9.09e+09

  R455	O(1D)	+ H2		= H	+ OH		8.744267e+09
  R458	O(1D)	+ N2		= O	+ N2		3.462280e+08
  R454	O(1D)	+ CO2		= CO2	+ O		9.315021e+05
  R456	O(1D)	+ H2O		= OH	+ OH		1.464173e+05
  R464	O(1D)	+ O2		= O	+ O2		8.092308e+03
  R450	O(1D)	+ CH4		= CH3	+ OH		5.212389e+02
  R449	O(1D)	+ CH4		= CH3O	+ H		1.383820e+02
  R451	O(1D)	+ CH4		= CH2O	+ H2		3.459550e+01
  R453	O(1D)	+ CH4O		= CH3O	+ OH		1.860028e+01
  R452	O(1D)	+ CH4O		= CH3O2	+ H		3.985775e+00
  R448	O(1D)	+ C2H6		= C2H5	+ OH		1.309793e+00
  M36	O(1D)	+ N2		= N2O			3.266749e-01
  R462	O(1D)	+ NO		= O2	+ N		6.673355e-02
  R460	O(1D)	+ N2O		= NO	+ NO		2.075792e-02
  R459	O(1D)	+ N2O		= O2	+ N2		1.325644e-02
  R461	O(1D)	+ NH3		= OH	+ NH2		4.267239e-03
  R447	O(1D)	+ C2H4		= C2H3	+ OH		9.944461e-04
  R465	O(1D)	+ O3		= O2	+ O2		1.654918e-06
  R466	O(1D)	+ O3		= O2	+ O	+ O	1.654918e-06
  R463	O(1D)	+ NO2		= O2	+ NO		3.428731e-07
  R457	O(1D)	+ HCNO		= CO2	+ NH		1.944423e-09
  R467	O(1D)	+ OCS		= CO	+ SO		4.141235e-10

************************************************************

O				PRODUCTION RXS		INT RX RATE	TP = 6.34e+09

  P36	CO2			= CO	+ O		4.265081e+09
  P2	O2			= O	+ O(1D)		1.393426e+09
  R458	O(1D)	+ N2		= O	+ N2		3.462280e+08
  P1	O2			= O	+ O		1.308075e+08 (x2)
  P46	SO2			= SO	+ O		3.083990e+07
  R40	NH	+ OH		= NH2	+ O		1.464070e+07
  R181	H	+ HO2		= O	+ H2O		7.302207e+06
  P51	SO			= S	+ O		5.774038e+06
  R6	C	+ O2		= CO	+ O		4.205151e+06
  P35	CO			= C	+ O		4.062093e+06
  R536	S	+ O2		= SO	+ O		9.932550e+05
  R454	O(1D)	+ CO2		= CO2	+ O		9.315021e+05
  R526	OH	+ OH		= H2O	+ O		6.486169e+05
  P44	NO			= N	+ O		6.035792e+05
  P49	HSO			= HS	+ O		5.516974e+05
  P8	NO2			= NO	+ O		4.023184e+05
  R464	O(1D)	+ O2		= O	+ O2		8.092308e+03
  P10	NO3			= NO2	+ O		7.804804e+03
  R291	N	+ NO		= O	+ N2		1.944250e+03
  P5	HO2			= O	+ OH		5.965634e+02
  P30	SO3			= SO2	+ O		3.477022e+02
  P3	O3			= O2	+ O		2.516735e+02
  T44	HSO2			= O	+ HSO		4.047404e+01
  R332	NO	+ C		= CN	+ O		9.362865e+00
  R644	NH2	+ OH		= NH3	+ O		4.847885e-01
  P16	HNO3			= HNO2	+ O		1.895133e-01
  R341	NO	+ CH		= O	+ HCN		8.538339e-02
  R544	SO	+ O2		= SO2	+ O		6.109857e-02
  R292	N	+ NO2		= N2O	+ O		5.826395e-02
  R507	OH	+ CN		= O	+ HCN		4.512794e-03
  P13	N2O5			= NO3	+ NO	+ O	3.725537e-03
  R352	NO	+ CNO		= CO	+ N2	+ O	6.533083e-04
  R293	N	+ O2		= NO	+ O		4.896704e-04
  R478	OH	+ C2H		= C2H2	+ O		4.372237e-04
  R466	O(1D)	+ O3		= O2	+ O	+ O	1.654918e-06 (x2)
  R164	H	+ CNO		= HCN	+ O		2.331585e-08
  R562	SO21	+ O2		= O	+ SO3		2.002627e-08
  R509	OH	+ CNO		= HCNO	+ O		1.411876e-09
  R540	CS	+ O2		= OCS	+ O		3.337724e-14
  T1	O3			= O2	+ O		4.074260e-15
  R307	NH	+ O2		= O	+ HNO		5.961811e-17
  R174	H	+ HNO		= NH2	+ O		4.818042e-19
  T4	N2O			= N2	+ O		1.021615e-20
  T5	NO2			= NO	+ O		2.673431e-43
  T41	SO3			= SO2	+ O		1.885330e-51
  R187	H	+ NO		= NH	+ O		1.789841e-51

O				LOSS RXS		INT RX RATE	TL = 6.34e+09

  R433	O	+ H2		= H	+ OH		3.445052e+09
  R445	O	+ OH		= O2	+ H		1.863443e+09
  M16	H	+ O		= OH			3.518671e+08
  R426	O	+ CHO		= CO	+ OH		1.909186e+08
  R427	O	+ CHO		= CO2	+ H		1.909186e+08
  R439	O	+ HNO		= OH	+ NO		1.138143e+08
  R322	NH2	+ O		= H	+ HNO		9.427313e+07
  R323	NH2	+ O		= OH	+ NH		1.463947e+07
  R266	HS	+ O		= H	+ SO		1.347472e+07
  R415	O	+ CH3		= CH2O	+ H		1.277370e+07
  R324	NH2	+ O		= H2	+ NO		1.047479e+07
  M46	SO	+ O		= SO2			1.000144e+07
  M32	O	+ NO		= NO2			8.746317e+06
  R416	O	+ CH3		= CO	+ H2	+ H	5.218967e+06
  R413	O	+ CH2O		= CHO	+ OH		2.461007e+06
  R578	HSO	+ O		= OH	+ SO		1.942328e+06
  M31	O	+ CO		= CO2			1.750354e+06
  M34	O	+ O		= O2			1.413177e+06 (x2)
  R428	O	+ CHO2		= CO2	+ OH		1.053181e+06
  R441	O	+ HO2		= OH	+ O2		8.219414e+05
  R442	O	+ NO2		= NO	+ O2		4.911525e+05
  R446	O	+ S2		= S	+ SO		1.224654e+05
  M49	SO2	+ O		= SO3			8.476247e+04
  R419	O	+ CH3O		= CH2O	+ OH		7.650575e+04
  R420	O	+ CH3O		= CH3	+ O2		2.732348e+04
  M35	O	+ O2		= O3			1.568857e+04
  M33	O	+ NO2		= NO3			1.170952e+04
  R424	O	+ CH4O		= CH3O	+ OH		1.145110e+04
  R414	O	+ CH3		= CH3O			3.598565e+03
  R398	O	+ C2H4		= CH3	+ CHO		1.818956e+03
  R231	H2S	+ O		= OH	+ HS		1.631518e+03
  R391	O	+ C2H2		= CO	+ CH2		9.485058e+02
  R400	O	+ C2H4		= CH2O	+ CH2		9.087172e+02
  R396	O	+ C2H4		= C2H3O	+ H		8.232891e+02
  R401	O	+ C2H4O		= C2H3O	+ OH		3.281995e+02
  R430	O	+ CN		= CO	+ N		2.771166e+02
  R411	O	+ CH2		= CO	+ H	+ H	2.726038e+02
  R408	O	+ CH		= CO	+ H		1.887190e+02
  R402	O	+ C2H5		= C2H5O			1.747555e+02
  R412	O	+ CH2		= CO	+ H2		1.658340e+02
  R274	HSO3	+ O		= OH	+ SO3		1.533826e+02
  R399	O	+ C2H4		= C2H2O	+ H2		1.176127e+02
  R403	O	+ C2H5		= C2H4O	+ H		1.087865e+02
  R406	O	+ C2H6		= C2H5	+ OH		7.594862e+01
  R423	O	+ CH4		= CH3	+ OH		7.093802e+01
  R443	O	+ NO3		= NO2	+ O2		5.024221e+01
  R405	O	+ C2H5		= CH2O	+ CH3		2.183910e+01
  R393	O	+ C2H3		= C2H3O			1.891553e+01
  R394	O	+ C2H3		= C2H2	+ OH		1.891553e+01
  R404	O	+ C2H5		= C2H4	+ OH		1.747555e+01
  R409	O	+ CH2		= CH	+ OH		1.635623e+01
  R395	O	+ C2H3		= C2H2O	+ H		1.625593e+01
  R390	O	+ C2H2		= H	+ C2HO		1.361267e+00
  M26	N	+ O		= NO			9.194212e-01
  R435	O	+ HCN		= H	+ CNO		1.177227e-01
  R436	O	+ HCN		= CO	+ NH		5.045260e-02
  R397	O	+ C2H4		= C2H3	+ OH		3.899162e-02
  R431	O	+ CNO		= CO	+ NO		2.982520e-02
  R304	NH	+ O		= NO	+ H		2.492680e-02
  R389	O	+ C2H		= CO	+ CH		1.744184e-02
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	1.079093e-02
  R305	NH	+ O		= OH	+ N		2.492680e-03
  R444	O	+ O3		= O2	+ O2		1.666909e-03
  R434	O	+ H2O2		= OH	+ HO2		1.044358e-03
  R418	O	+ CH3NO3	= OH	+ CH2O	+ NO2	6.786135e-04
  R392	O	+ C2H2N		= CH2O	+ CN		4.000236e-05
  R407	O	+ CH		= OH	+ C		2.497709e-05
  R422	O	+ CH3O2		= CH3O	+ O2		7.131164e-06
  R440	O	+ HNO4		= HNO3	+ O2		2.882614e-07
  R475	OCS	+ O		= CO	+ SO		6.882527e-08
  R125	CS	+ O		= CO	+ S		2.943184e-08
  R432	O	+ CNO		= CN	+ O2		1.240091e-10
  R438	O	+ HCNO		= CO2	+ NH		9.559555e-12
  R425	O	+ CH4O2		= CH3O2	+ OH		1.640461e-12
  R553	SO2	+ O		= SO	+ O2		4.178858e-13
  R437	O	+ HCNO		= CNO	+ OH		9.461943e-16
  R429	O	+ CN		= C	+ NO		9.882041e-35
  R555	SO3	+ O		= SO2	+ O2		1.023132e-37
  R106	CH4S	+ O		= CH3	+ HSO		0.000000e+00

************************************************************

HS				PRODUCTION RXS		INT RX RATE	TP = 4.23e+09

  R569	S	+ CHO		= HS	+ CO		1.916514e+09
  R230	H2S	+ H		= H2	+ HS		1.434541e+09
  R575	HSO	+ H		= HS	+ OH		5.740654e+08
  R579	HSO	+ S		= HS	+ SO		2.558655e+08
  P45	H2S			= HS	+ H		4.442793e+07
  P49	HSO			= HS	+ O		5.516974e+05
  R231	H2S	+ O		= OH	+ HS		1.631518e+03
  R570	S	+ HO2		= HS	+ O2		1.254725e+03
  R232	H2S	+ OH		= H2O	+ HS		4.551843e+02
  R271	HSO	+ O3		= HS	+ O2	+ O2	1.044108e-03
  R229	H2S	+ CH2		= HS	+ CH3		4.829713e-06
  R473	OCS	+ OH		= CO2	+ HS		7.307538e-10
  R228	H2S	+ CH		= HS	+ CH2		5.532975e-11
